L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
grienen,/ˈɡriːnən/,to smile,grînen,d͡ʒˌiːˈɑː͡ɹ nˈɛn
gris,/ɡriːs/,(in some dialects) grey,,
groot,/ɡroːt/,"big, great, Kiek mal, wat en groot Huus!Look, what",,
gräun,/ɡɾɔɪn/,(in some dialects) green,,
grön,/ɡɾœɪ̯n/,green,,
gęl,/ɡɛːl/,"(Mecklenburgisch, Western Pomeranian) Alternative form of geel",,
hai,/haɪ̯/,"(also Märkisch, Sauerländisch, East Pomeranian in Brazil) he
[Brazilian] Hai sit dicht am füür.He is sitting next to the fire.",,
he,/hɛɪ̯/,"(in some dialects, including, Münsterland, Mecklenburgisch,",,
hei,/hɛɪ̯/,"(in some dialects, including, Mecklenburgisch, Western Pomeranian and Low Prussian, personal) Alternative form of he
(Low Prussian) Hei ös to lat.
He is too late.",,
hei,/hɛɪ̯/,"(Paderbornisch, personal) he",,
Heide,/ɦɛɪðə/,heath,,
Heide,/ɦɛɪðə/,heathen,,
Heide,/ɦɛɪðə/,heathen,,
Holt,/hɔˑɫt/,"(in many dialects, including Low Prussian) wood (material),",holt,hˈoʊlt
hooch,/ɦoːx/,"high, tall",hôch,ˈeɪt͡ʃ
Huus,[huːs],house (abode),,
Huut,/huːt/,"skin, hide of a person, animal or (part of a) plant,",hût,ˈeɪt͡ʃ
ik,/ɪk/,(most northern and western dialects) I (first person,,
Imm,/ˈɪm/,bee (insect),,
Isen,/ˈiːzən/,"iron, Wao Isen ligg un Eken wasst, dao wasst auk Lü,",,
Kind,/kɪnt/,"(human) child, offspring (person, with regard to position",,
Kind,/kɪnt/,"(Low Prussian) (human) child, (Low Prussian) offspring",,
Kind,/kɪnt/,(Paderbornisch) (human) child,,
klook,/kloːk/,clever,,
Klür,/ˈklyɘ/,"(Mecklenburgisch, Western Pomeranian) colour",,
kold,/kʰɔːɫt/,cold,koud,kˈuːd
Kooj,/koːi̯/,"cabin; berth (sleeping room on a ship), bunk (built-in",,
laat,/laːt/,"late, tardy",,
Lien,/ˈliːn/,line; cord,,
lif,[liːf],Alternative form of Lief,,
lättst,/ˈlɛtst/,"superlative degree of laat, latest, most recent, newest,",,
lättst,/ˈlɛtst/,recently,,
Lüüd,[lyːˑd],"(in many dialects, including Low Prussian) people,",,
lęven,[lɛːvən],"(in some dialects, especially Mecklenburgisch and Western",,
Mage,[mɒːɣə],stomach,,
Margell,[marˈʝɛl],(Low Prussian) girl,,
Mett,/mɛt/,"mince, minced meat, such meat, seasoned and eaten raw,",met,mˈɛt
Mett,/mɛt/,"earthworm, baitworm",met,mˈɛt
Mett,/mɛt/,"earthworm, baitworm",met,mˈɛt
mid,/mɪt/,(in some dialects) with,"mit, mid",mˈɪtmˈɪd
Muus,/mus/,"mouse, Mus musculus, mouse (computing)",,
männig,/ˈmɛnɪç/,(in several dialects) many,,
noog,/ˈnoʊx/,"(invariable) enough, sufficient, an adequate number",genoeg,d͡ʒˈɛnoʊɡ
noog,/ˈnoʊx/,"(invariable) enough, an adequate number or amount,",genoeg,d͡ʒˈɛnoʊɡ
noog,/ˈnoʊx/,"enough, sufficiently, in an adequate way, De Kinner",genoeg,d͡ʒˈɛnoʊɡ
Piärd,/pi̯ɛɐ̯t/,(Westphalian) horse; regional form of Peerd,,
rod,/ˈɾɔu̯t/,(in several dialects) red,rōd,ɹˈɑːd
Ręgen,/ɾɛːŋ̩/,"(Mecklenburgisch, Western Pomeranian) rain",,
Schaam,/ʃaːm/,"shame, shamefacedness (not in the sense of disgrace)",skama,skˈɑːmə
Schaap,/ʃɔːp/,sheep,schâp,ʃ
Schacht,[ʃaxt],"(in several dialects, including Low Prussian) a shaft,",schacht,ʃˈæxt
Scharr,/ʃaɾ/,Alternative form of Scharre.,,
Scharre,/sxaɾə/,shadow; shade,,
schier,/ʃiːɾ/,"pure, clear, bright, sheer, clean, neat, tidy, pure,",,
se,/zeː/,"she, Se is Anke. — She is Anke (Annie).",,
se,/zeː/,"they, Se kaamt ut Bremen. — They come from Bremen.,",,
Siëge,/ˈsiə̯ɣə/,(Westphalian) goat; regional form of Zeeg,,
Skacht,[ʃaxt],Alternative form of Schacht,,
swart,/swart/,black,,
sæben,/zɶːbn̩/,"(Mecklenburgisch, Western Pomeranian) seven (7)",sivun,sˈɪvʌn
sæwen,/zɶːvn̩/,"(Mecklenburgisch, Western Pomeranian) Alternative form",,
süss,/zʏs/,six (6),,
sœben,/zɶːbn̩/,Alternative spelling of sæben,,
sœwen,/zɶːvn̩/,Alternative spelling of sæwen,,
Tung,/tʊŋ/,tongue,,
Ur,/uːɾ/,Mecklenburgisch and Western Pomeranian form of Or (“ear”),,
Ur,/uːɾ/,aurochs,,
Ur,/uːɾ/,aurochs,,
vęl,/fɛːl/,"(Mecklenburgisch, Western Pomeranian) much, (Mecklenburgisch,",,
vęl,/fɛːl/,"(Mecklenburgisch, Western Pomeranian) much (a lot of)",,
wesen,/ˈʋɛː.zən/,"(intransitive) To be, to exist., Wesen oder nich wesen,",bin/bün,bˈɪn slˈæʃ bˈiː
wies,/ʋiːs/,"wise, clever",,
Wind,/wɪnt/,wind; the movement of air usually caused by convection,wint,wˈɪnt
witt,/vɪt/,"(in several dialects, including Low Prussian) white,",,
Woolt,/ʋɔːɫt/,"(in many dialects, including Low Prussian) Alternative form of Woold",,
węsen,/ˈwɛː.zən/,"(Mecklenburgisch, Western Pomeranian) Alternative form of wesen : to be",,
Zeeg,/(t)seːç/,"(in some dialects) goat, (in some dialects) female",,
àder,/ˈɔdɐ/,(Westphalian) or,,
âdräötig,/ɑːdrœːtɪç/,"(Westphalian) morose, sullen, grumpy, disgruntled",,
Âke,/aːkɘ/,(Westphalian) covered drain,,
Âken,/ˈaːkɘn/,(Westphalian) small boat used on inland waters,,
Ägg,/ɛɡː/,(Westphalian) Alternative form of Ai (egg),,
Äken,/ˈɛːkɘn/,"(Westphalian) small kettle, typically made of copper",,
Åder,/ˈɔːdɐ/,"blood vessel, a vein of metallic ore that lies within",,
Åk,/ɔːk/,"(Westphalian) dwarf elder, species Sambucus ebulus.",,
