L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
aerfort,/ˈeːɾˠfɔɾˠt̪ˠ/,airport,aer,ˈɛɹ
aerga,/ˈeːɾˠɡə/,"aerial, peirspictíocht aerga ― aerial perspective,",,
aeróstach,/eːɾˠˈoːsˠt̪ˠəx/,flight attendant (male or female),,
aga,/ˈaɡə/,"period of time, interval, distance",,
agair,/ˈaɡəɾʲ/,"(transitive) plead, entreat, (transitive, with ar)",,
agair,/ˈaɡəɾʲ/,vocative/genitive singular of agar (“agar”),,
agair,/ˈaɡəɾʲ/,vocative/genitive singular of agar (“agar”),,
agallamh,[ˈaɡəlˠəvˠ],"verbal noun of agaill, argument, interview",,
age,/ˈɛɡə/,"Munster form of ag (used before a possessive determiner)
1939, Peig Sayers, “Inghean an Cheannaidhe”, printed in Marie-Louise Sjoestedt, Description d’un parler irlandais de Kerry, Bibliothèque de l'École des Hautes Études 270. Paris: Librairie Honoré Champion, p. 193:
Ní raibh aoinne cloinne age n-a muinntir ach í agus do mhéaduigh sin uirrim agus grádh na ndaoine don inghean óg so.Her parents had no children but her, and that increased the esteem and love of the people for this young girl.",,
aghaidh,/əiɟ/,"face, Synonym: éadan, front, aspect, dial (of clock),",,
agus,/ˈɑɡəsˠ/,"and, Synonym: ⁊, arán agus im ― bread and butter, 1899,",,
-aí,/iː/," Ending of the plural of certain nouns., ‎beannacht",,
-aí,/iː/," Agent suffix, ‎roth (“wheel”) + ‎-aí → ‎rothaí (“cyclist”)",,
-aí,/iː/,Added to nouns to form adjectives.,,
-aí,/iː/," Agent suffix, ‎roth (“wheel”) + ‎-aí → ‎rothaí (“cyclist”)",,
-aí,/iː/,Added to nouns to form adjectives.,,
-aí,/iː/,Added to nouns to form adjectives.,,
aibí,/ˈabʲɪɟ/,"ripe; mature, Synonym: abúil, Antonym: anabaí, babhla",,
aibíd,/ˈæbʲiːdʲ/,"habit, religious dress, (philosophy) (moral) habit",,
Aibreán,/abʲəˈɾʲɑːn̪ˠ/,April (fourth month of the Gregorian calendar),,
aichear,/ˈaçəɾˠ/,"(literary) sharp, keen",,
aicme,/ˈacmʲə/,"genus, class (social grouping, based on job, wealth,",,
aidiacht,/aˈdʲiəxt̪ˠ/,(grammar) adjective,,
aidmheáil,/ˈadʲvʲælʲ/,verbal noun of aidmhigh,,
aiféala,/ˈafʲeːlˠə/,"regret, remorse, 1899, Franz Nikolaus Finck, Die araner",,
aiféalach,/ˈafʲeːləx/,"regretful, sorrowful, remorseful, Finck, F. N. (1899),",,
Aifreann,/ˈafʲɾʲən̪ˠ/,"Mass (liturgical service or the music for it), An ndeachaigh",,
aigéad,/aˈɟeːd̪ˠ/,(chemistry) acid,,
aigéan,/aɟeːnˠ/,"ocean, Synonym: farraige mhór",,
aiges,/ˈɛɟɪsˠ/,(Munster) Alternative form of ag,,
-aigh,[iː],"broad variant of -igh
Suffix used to form verbs from nouns; semi-productive in modern Irish.",,
ail,/alʲ/,"stone, rock",,
áil,/ɑːlʲ/,"desire, wish. Only used in is áil le (“to desire, wish”)",,
áil,/ɑːlʲ/,"(transitive, literary) request, entreat, (transitive,",,
áil,/ɑːlʲ/,genitive singular of ál (“litter; brood”),,
áil,/ɑːlʲ/,genitive singular of ál (“litter; brood”),,
aill,/ɑilʲ/,"(geography) cliff, precipice, stuaic aille ― the tip",,
ailm,/ˈa.lʲəmʲ/,"(literary) pine (tree of the genus Pinus), the letter",,
aimhleas,/ˈɑvl̠ʲas/,"harm, detriment; evil",,
-aimid,[əmʲɪdʲ],"Synthetic present tense ending of Irish verbs, corresponding to we",,
aimsir,/ˈamʲʃəɾʲ/,"(uncountable) weather, Synonym: síon, (uncountable)",,
Aindriú,/ˈanʲɾʲuː/,"A male given name from Ancient Greek, equivalent to English Andrew.",,
Áine,[aːnʲə],"(Irish mythology) A goddess of love, growth, cattle",,
aineolaí,/aˈnʲoːliː/,"ignorant, inexperienced person",,
aineolaí,/aˈnʲoːliː/,"inflection of aineolach (“ignorant, uninformed; inexperienced”):,",,
aineolaí,/aˈnʲoːliː/,"inflection of aineolach (“ignorant, uninformed; inexperienced”):,",,
aingeal,/ˈaɲəl/,"(religion) angel, fire; lighted coal, (numismatics)",,
ainm,/ˈanʲəmʲ/,"name, reputation, (grammar) noun",,
ainmfhocal,[ˈanʲəmʲˌɔkəl̪ˠ],"(grammar) noun, substantive (word describing a person,",,
ainnear,/ˈæn̠ʲəɾˠ/,Alternative form of ainnir (“girl; young woman”),,
ainneoin,/aˈnʲoːnʲ/,only used as a preposition and in certain phrases;,,
ainneoin,/aˈnʲoːnʲ/,"in spite of, notwithstanding",,
ainnir,/ˈæn̠ʲəɾˠ/,"(poetic) girl, maiden, lass; young woman, Synonyms:",,
ainrialaí,[ˈanʲˌɾˠiəlˠiː],"undisciplined, disorderly person, anarchist",,
ainseabhaí,/ˈanʲʃəwiː/,anchovy,anchovy,ˈænt͡ʃoʊvi
áinsí,/aːnʲˈʃiː/,"(grammar, linguistics) accusative (case), Synonym:",,
áinsíoch,/aːnʲˈʃiəx/,"(grammar, linguistics) accusative, Synonym: cuspóireach",,
áintín,[ɑːnʲˈtʲiːnʲ],(Munster) aunt,,
aíocht,/iəxt̪ˠ/,hospitality; lodgings (for a night),,
-aíonn,/iːən̪ˠ/,Analytic present tense ending of verbs,,
aird,/ɑːɾˠdʲ/,"direction, point (of compass), 1899, Franz Nikolaus",,
aird,/ɑːɾˠdʲ/,"attention, Níor thug mé aird air.I didn’t pay attention",,
aird,/ɑːɾˠdʲ/,"inflection of ard:, vocative/genitive masculine singular,",,
aird,/ɑːɾˠdʲ/,"genitive singular of ard (“height, hillock; top, high",,
aird,/ɑːɾˠdʲ/,"attention, Níor thug mé aird air.I didn’t pay attention",,
aird,/ɑːɾˠdʲ/,"inflection of ard:, vocative/genitive masculine singular,",,
aird,/ɑːɾˠdʲ/,"genitive singular of ard (“height, hillock; top, high",,
aird,/ɑːɾˠdʲ/,"inflection of ard:, vocative/genitive masculine singular,",,
aird,/ɑːɾˠdʲ/,"genitive singular of ard (“height, hillock; top, high",,
aird,/ɑːɾˠdʲ/,"genitive singular of ard (“height, hillock; top, high",,
airde,/ˈɑːɾˠdʲə/,"height, elevation, (astronomy, geometry) altitude,",,
airde,/ˈɑːɾˠdʲə/,"inflection of ard:, genitive feminine singular, comparative",,
airde,/ˈɑːɾˠdʲə/,"inflection of ard:, genitive feminine singular, comparative",,
aire,/ˈaɾʲə/,"care, attention, heed, notice",,
aire,/ˈaɾʲə/," (literary) nobleman, chief, freeman",,
aire,/ˈaɾʲə/,(government) minister,,
aire,/ˈaɾʲə/," (literary) nobleman, chief, freeman",,
aire,/ˈaɾʲə/,(government) minister,,
aireach,/ˈæɾʲəx/,"careful, attentive, vigilant, Synonym: (literary) cathaiseach",,
aireach,/ˈæɾʲəx/,genitive singular of aire (“nobleman”),,
aireach,/ˈæɾʲəx/,genitive singular of aire (“nobleman”),,
aireachtáil,/aɾʲəxˈt̪ˠɑːlʲ/,verbal noun of airigh,,
áireamh,/ˈɑːɾʲəvˠ/,"verbal noun of áirigh (“count, reckon”), count, counting,",,
airg,/ˈaɾʲɪɟ/,Synonym of aireagán (“invention”),,
airg,/ˈaɾʲɪɟ/,"(transitive) Alternative form of arg (“destroy, plunder”)",,
airgead,/ˈaɾʲɪɟəd̪ˠ/,"silver, money, sum of money",,
áirithe,/ˈɑːɾʲəhə/,"certain, some, particular, special",,
áirithe,/ˈɑːɾʲəhə/,"certainty, surety, certain quantity, allotment, portion",,
áirithe,/ˈɑːɾʲəhə/,past participle of áirigh,,
áirithe,/ˈɑːɾʲəhə/,genitive singular of áireamh (when used as a verbal,,
áirithe,/ˈɑːɾʲəhə/,past participle of áirigh,,
áirithe,/ˈɑːɾʲəhə/,genitive singular of áireamh (when used as a verbal,,
airleacan,/ˈɑːɾˠl̠ʲəkənˠ/,"(banking, finance) loan (permission to borrow any item),",,
Airméanach,/ˈaɾʲəmʲeːnˠəx/,Armenian,,
Airméanach,/ˈaɾʲəmʲeːnˠəx/,Armenian,,
Airméin,/ˈaɾʲəmʲeːnʲ/,"Armenia (a country in Europe and Asia), Synonym: Poblacht",,
Airméinis,/ˈaɾʲəmʲeːnʲəʃ/,the Armenian language,,
airne,/ˈɑːɾˠn̠ʲə/,"sloe (fruit of Prunus spinosa), gland",,
aisce,/ˈaʃcɪ/,"request, favour, gift",,
aisce,/ˈaʃcɪ/,genitive singular of aisc,,
aisce,/ˈaʃcɪ/,genitive singular of aisc,,
aischuir,/ˈaʃˌxɪrʲ/,"(transitive) put back, restore, return",,
aischuir,/ˈaʃˌxɪrʲ/,"inflection of aischur:, vocative/genitive singular,",,
aischuir,/ˈaʃˌxɪrʲ/,"inflection of aischur:, vocative/genitive singular,",,
aiseag,/ˈaʃəɡ/,"verbal noun of aisig, restoration, restitution, vomit,",,
aiséirí,/ˈæʃˌəiɾʲə/,"(Christianity) resurrection, 1899, Franz Nikolaus Finck,",,
aisfhreagar,/ˈasˠɾˠɪɡəɾˠ/,Ulster form of aisfhreagra (“retort”),,
aisig,/ˈaʃɪɟ/,"(transitive) restore, restitute, (transitive) vomit",,
aisig,/ˈaʃɪɟ/,"genitive singular of aiseag (“restoration, restitution;",,
áisiúil,/ˈaːʃuːlʲ/,"convenient, handy",,
aisling,/ˈaʃlʲɪɲ/,"dream, vision, (poetry) vision poem, verbal noun of",,
aisling,/ˈaʃlʲɪɲ/,"(rare, literary) dream of, see in a dream; have a vision",,
aiste,/ˈaʃtʲə/,"quirk, peculiarity, knack; odd talent, manner, way,",,
aiste,/ˈaʃtʲə/,Alternative form of aisti,,
aiste,/ˈaʃtʲə/,Alternative form of aisti,,
aisteach,/ˈæʃtʲəx/,"peculiar, queer, strange, unusual; wonderful, surprising,",,
aistear,/ˈæʃtʲəɾʲ/,"journey, 1899, Franz Nikolaus Finck, Die araner mundart,",,
aisteoir,/əˈʃtʲoːɾʲ/,"actor, Coordinate terms: aisteoir mná, ban-aisteoir",,
aistritheoir,/ˈaʃtʲɾʲəhoːɾʲ/,"remover, translator",,
ait,/atʲ/,"pleasant, likeable, fine, excellent, comical; queer",,
ait,/atʲ/,genitive singular of at,,
ait,/atʲ/,genitive singular of at,,
áit,/ɑːtʲ/,"place, area, Synonym: ionad, 1899, Franz Nikolaus Finck,",,
aiteach,/ˈatʲəx/,(LGBT) queer (homosexual; pertaining to non-normative,ait,ˈeɪt
aiteann,/ˈætʲən̪ˠ/,"furze, gorse, whin, 1899, Franz Nikolaus Finck, Die",,
áith,/ɑː/,"kiln, 1899, Franz Nikolaus Finck, Die araner mundart,",,
áith,/ɑː/,"(literary) sharp, keen",,
áith,/ɑː/,"(literary) sharp, keen",,
aitheanta,/ˈahən̪ˠt̪ˠə/,past participle of aithin,,
aitheanta,/ˈahən̪ˠt̪ˠə/,"recognized, accepted",,
aitheanta,/ˈahən̪ˠt̪ˠə/,genitive singular of aithint,,
aitheanta,/ˈahən̪ˠt̪ˠə/,genitive singular of aithint,,
aitheantas,/ˈahən̪ˠt̪ˠəsˠ/,"acquaintance, recognition, identification",,
aithin,/ˈahənʲ/,"(transitive) know, recognize, identify, Aithníonn ciaróg",,
aithin,/ˈahənʲ/,"(transitive) bid, command, (transitive, literary) commit,",,
aithin,/ˈahənʲ/,"(transitive) bid, command, (transitive, literary) commit,",,
aithinne,/ˈæhən̠ʲə/,"firebrand (torch or other burning stick), spark",,
aithinne,/ˈæhən̠ʲə/,Alternative form of faithne (“wart”),,
aithinne,/ˈæhən̠ʲə/,Alternative form of faithne (“wart”),,
aithint,/an̠ʲtʲ/,verbal noun of aithin (recognize),,
aithint,/an̠ʲtʲ/,"verbal noun of aithin (bid, command)",,
aithint,/an̠ʲtʲ/,"verbal noun of aithin (bid, command)",,
aithis,/ˈæhəʃ/,"slur, reproach, shame, disgrace, (uncountable) sarcasm,",,
aithiseach,/ˈæhəʃəx/,"defamatory; shameful, censorious, sarcastic",,
aithne,/ˈæn̠ʲə/,"acquaintance, acquaintanceship (with ar plus the person",,
aithne,/ˈæn̠ʲə/,"commandment, precept",,
aithne,/ˈæn̠ʲə/,"commandment, precept",,
aithneachtáil,/ˈænʲəxt̪ˠɑːlʲ/,Cois Fharraige form of aithint: verbal noun of aithnigh,,
aithnigh,/ˈænʲə/,Cois Fharraige form of aithin,,
aithnigh,/ˈænʲə/,"inflection of aithneach:
vocative/genitive singular masculine
(archaic) dative singular feminine",,
aithreachas,/ˈahəɾʲəxəsˠ/,"repentance, regret, Ní bheidh aithreachas ort faoi!",,
aithrí,/ˈæɾʲiː/,"penitence, penance, repentance (+ i (“for”)), 1899,",,
ál,/ɑːl̪ˠ/,"litter, brood",,
ala,/ˈalˠə/,Only used in phrases; see Derived terms below,,
álainn,/ˈɑːl̪ˠɪɲ/,"beautiful, fair, lovely, delightful",,
Alastar,/ˈal̪ˠəsˠt̪ˠəɾˠ/,"A male given name, equivalent to English Alexander",,
Alba,/ˈalˠəbˠə/,"(dated) Scotland, Synonym: Albain",,
Albain,/ˈaləbˠənʲ/,Scotland,,
Albanach,/ˈalˠəbˠənəx/,Scottish,,
Albanach,/ˈalˠəbˠənəx/,"a Scotsman, (Christianity, historical, familiar) a",,
alla,/ˈal̪ˠə/,shout,,
alla,/ˈal̪ˠə/,Alternative form of allta (“wild”),,
alla,/ˈal̪ˠə/,Alternative form of allta (“wild”),,
allas,/ˈal̪ˠəsˠ/,"sweat, perspiration, (as verbal noun, ag ~) sweating",,
almanag,[ˈɑlˠ(ə)mənəɡ],"(astronomy, navigation) almanac",almanach,ˈɔlmɐnˌæk
alt,/al̪ˠt̪ˠ/,"(carpentry) joint; juncture, (anatomy) joint, knuckle,",,
alt,/al̪ˠt̪ˠ/,"(transitive) articulate, joint",,
alt,/al̪ˠt̪ˠ/,(music) alto,,
alt,/al̪ˠt̪ˠ/,Alternative form of ailt (“steep-sided glen; ravine”),,
alt,/al̪ˠt̪ˠ/,(music) alto,,
alt,/al̪ˠt̪ˠ/,Alternative form of ailt (“steep-sided glen; ravine”),,
alt,/al̪ˠt̪ˠ/,Alternative form of ailt (“steep-sided glen; ravine”),,
ama,[ˈɑmˠə],"yoke, (in plural) hames",,
ama,[ˈɑmˠə],genitive singular of am,,
ama,[ˈɑmˠə],genitive singular of am,,
amach,/əˈmˠax/,"(motion) out, outward, back, away (from), forth, abroad,",,
amadán,/ɑmˠəˈd̪ˠɑːnˠ/,"(derogatory) fool, 1899, Franz Nikolaus Finck, Die",,
amaideach,/ˈɑmˠədʲəx/,"foolish, 1899, Franz Nikolaus Finck, Die araner mundart,",,
amáireach,/əˈmˠɑːɾʲəx/,"Cois Fharraige, Muskerry, and Ulster form of amárach (“tomorrow”)",,
amanna,/ˈamˠən̪ˠə/,plural of am (“time”),,
amanna,/ˈamˠən̪ˠə/,sometimes,,
amárach,/əˈmˠɑːɾˠəx/,"tomorrow, Beidh sé críochnaithe agam amárach. ― I will",i mbárach,ˈaɪ ˌɛmbˈiː ɹˈæt͡ʃ
amas,[ˈamˠəsˠ],"attack, opening, opportunity, for attack, aim, dart,",,
amh,/ˈavˠ/,"raw, uncooked",,
amháin,/əˈvˠɑːnʲ/,"one, Synonym: aon, capall amháin ― one horse, only,",,
amharc,/ˈəu.əɾˠk/,"verbal noun of amharc, sight, faculty of sight, vision,",,
amharc,/ˈəu.əɾˠk/,"(transitive, intransitive) look, see, Bhí sé ag amharc",,
amharc,/ˈəu.əɾˠk/,"(transitive, intransitive) look, see, Bhí sé ag amharc",,
amharclann,/ˈəuɾˠklˠən̪ˠ/,"theater, theatre",,
amhlaidh,/ˈɑvl̪ˠə/,"thus, so, 1899, Franz Nikolaus Finck, Die araner mundart,",,
amhlánta,/ˈaulˠan̪ˠt̪ˠə/,"boorish, uncouth; doltish",,
amhrán,/əuˈɾˠɑːn̪ˠ/,"song, (prosody) a type of stressed metre",,
amhras,/ˈəuɾˠəsˠ/,"doubt, gan amhras ― without doubt, undoubtedly, Chuir",,
amhrasach,/ˈɑvɾˠəsˠəx/,"suspicious; doubtful, 1899, Franz Nikolaus Finck, Die",,
amú,/əˈmˠuː/,"wasted, in vain, astray",,
amuigh,/əˈmˠɪɟ/,"out, outside (static position outside), away, at a",,
án,/ˈɑːn̪ˠ/,"bright, brilliant, splendid, noble",,
ana-,/ˈɑn̪ˠə/, ana-,,
ana-,/ˈɑn̪ˠə/,"Munster form of an- (“very, great”)",,
ana-,/ˈɑn̪ˠə/,"Munster form of an- (“very, great”)",,
anagheairid,/ɑnɑˈjaɾʲədʲ/,Munster form of an-ghairid (“very short”),,
anáil,/əˈnɑːl/,"breath, Tharraing sé anáil. ― He drew a breath., air,",,
anam,/ˈɑn̪ˠəmˠ/,"soul, 1899, Franz Nikolaus Finck, Die araner mundart,",,
anamhaith,/ˈɑn̪ˠəvˠɑh/,Munster form of anmhaith (“very good”),,
anamhór,/ˈɑn̪ˠəˌvˠuəɾˠ/,Munster form of anmhór,,
anart,/ˈɑnəɾˠt̪ˠ/,Alternative form of anairt,,
anduine,/ˈɑn̪ˠɪnə/,"inhuman, wicked, person, Synonyms: do-dhuine, rógaire",,
aneas,/əˈn̠ʲasˠ/,"from the south, northward, of the south wind",,
anfa,/ˈanˠəfˠə/,"storm, tempest, stress, terror",,
anglais,/ˈaŋɡləʃ/,"milk and water, (of person) milksop",,
aniar,/əˈn̠ʲiəɾˠ/,"from the west, eastward, of the west wind, forward",,
aníos,/əˈn̠ʲiːsˠ/,"up, upwards (from a low position to a higher one),",,
-ann,/ən̪ˠ/,ending of the present indicative analytic verb form,,
ann,/aun̪ˠ/,there,,
ann,/aun̪ˠ/,"third-person singular masculine of i: in him, in it",,
ann,/aun̪ˠ/,Only used in in ann,,
ann,/aun̪ˠ/,Only used in in ann,,
annamh,/ˈanəvˠ/,"rare, infrequent, (literary) lonely, desolate",,
anocht,/əˈn̪ˠɔxt̪ˠ/,tonight,,
anoir,/əˈn̪ˠɛɾʲ/,"from the east, from the front",,
anóirthear,/əˈn̪ˠɔːɾˠiɾʲ/,"day after tomorrow, Synonyms: arú amárach, amanathar",,
anois,/əˈn̪ˠɪʃ/,"now, Synonyms: (literary) adrásta, faoi láthair",,
anonn,/əˈn̪ˠuːn̪ˠ/,"thither (over to the other side), advanced, late",,
anraith,/ˈan̪ˠɾˠəh/,"soup, Synonyms: sú, súp, broth, Synonym: brat",,
anró,/ˈaːnˠɾˠɔː/,"hardship (due to severe weather), misery",,
anseo,/ənʲˈʃɔ/,here (in this place),,
ansin,/ənʲˈʃɪnʲ/,there (in that place),,
ansiúd,[ən̪ˠˈʃuːd̪ˠ],"yonder, there beyond (implies distance)",,
anso,[ən̪ˠˈsˠɔ],Munster form of anseo (“here”),,
anuas,/əˈn̪ˠuəsˠ/,"down, downwards (from a higher position than the speaker),",,
anuraidh,/əˈn̪ˠɔɾˠə/,last year,,
Aodh,/eː/,"A male given name from Old Irish of Gaelic origin,",,
aoi,/iː/,"guest, lodger, knowledgeable person",,
aoi,/iː/,"(literary, literature) a metrical composition",,
aoi,/iː/,Only used in ar aoi,,
aoi,/iː/,"(literary, literature) a metrical composition",,
aoi,/iː/,Only used in ar aoi,,
aoi,/iː/,Only used in ar aoi,,
aoibheallach,/ˈiːvʲəl̪ˠəx/,pleasant,,
aoibhinn,/ˈiːvʲɪɲ/,"delightful, blissful, Synonyms: caithiseach, gleoite",,
aoibhneas,/ˈiːvʲnʲəsˠ/,"bliss, delight",,
Aoife,/ˈiːfʲə/,"A female given name from Old Irish, famous in Irish",,
Aoine,/ˈiːnʲə/,Friday,,
aoinne,/ˈeːnʲə/,"Alternative form of aon duine (“anyone; no one”)
1939, Peig Sayers, “Inghean an Cheannaidhe”, printed in Marie-Louise Sjoestedt, Description d’un parler irlandais de Kerry, Bibliothèque de l'École des Hautes Études 270. Paris: Librairie Honoré Champion, p. 193:
Ní raibh aoinne cloinne age n-a muinntir ach í agus do mhéaduigh sin uirrim agus grádh na ndaoine don inghean óg so.Her parents had no children (lit. “no one of children”) but her, and that increased the esteem and love of the people for this young girl.",,
aoire,/ˈeːɾʲɪ/,"shepherd; herdsman, whip",,
aoire,/ˈeːɾʲɪ/,genitive singular of aoir,,
aoire,/ˈeːɾʲɪ/,genitive singular of aoir,,
aois,/iːʃ/,"age (of person), Cá haois é? Cén aois é? ― How old",,
aonad,/ˈeːnˠəd̪ˠ/,unit,,
aonbheannach,/ˈeːnˠ.ˈvʲa.nˠəx/,(literary) unicorn,,
Aonghas,/ˈeːŋɣəsˠ/,"A male given name from Old Irish, equivalent to English",,
