L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ahmiquiliztli,/aʔmikiˈlis.t͡ɬi/,"immortality, 1571, Alonso de Molina, Vocabulario en",,
ahmo,/aʔmoː/,"No; not., 1611, Pedro de Arenas, Vocabulario manual",,
ahpohualiztli,[aʔ.poː.waˈlis.t͡ɬi],"infinity, 1571, Alonso de Molina, Vocabulario en lengua",,
ahtlanqui,/aʔtɬanki/,"Without end; infinite; eternal., c1609, Tezozomoc,",,
ahtlatl,/aʔtɬatɬ/,"an atlatl, a spearthrower; a combined spearthrower",,
ahuacacuahuitl,/aːwakaˈkʷawit͡ɬ/,avocado (tree),,
ahuacamilli,[aː.wa.kaˈmi.lːi],"Land cultivated with avocado trees., 1571, Alonso de",,
ahuacamolli,[aː.wa.ka.ˈmóː.lːi],"Avocado sauce; guacamole., 1571, Alonso de Molina,",,
ahuacatl,/aːwakat͡ɬ/,avocado,,
ahuatomatl,[aː.waˈto.mat͡ɬ],"acorn, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
ahuehuetl,/aːweːweːtɬ/,A cypress.,,
ahuillahtolli,/aːwillaʔtoːlli/,"(games) Wordgame; wordplay., 1555, Alonso de Molina,",,
ahuitzotl,/aːwitsoːtɬ/,otter,,
ahuiyani,/aːˈwi.ja.ni/,"prostitute, 1555, Alonso de Molina, Aqui comienca vn",,
ahuiyanicalli,/aːwijaˈnikalli/,"brothel, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
aic,/a(j)iːk/,"never, 1555, Alonso de Molina, Aqui comienca un vocabulario",,
aihtectli,[aː.iʔˈtek.t͡ɬi],"(geography) gulf, 1571, Alonso de Molina, Vocabulario",,
alahua,/aˈlaːwa/,(transitive) To slide something.,,
alcalde,[aɬˈkáːɬ.teʔ],"A municipal judge or member of the cabildo., 1555,",,
alcaldeyotl,[aɬ.kaːɬˈteʔ.joːt͡ɬ],"mayorship, 1555, Alonso de Molina, Aqui comienca vn",,
alo,[ˈálo],"(it is) a scarlet macaw; Ara macao.
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 188r.
Papagayo grãde. alo.
A large parrot. alo.
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, pt 2, f. 4r. col. 1.
Alo. papagayo grande.
Alo. a large parrot.",,
alotl,/ˈa.lot͡ɬ/,Macaw.,,
altepecuaxochtli,[aːɬ.te.peː.kʷaːˈʃoːt͡ʃ.t͡ɬi],"A marking of the delimitation of a city or town., 1571,",,
altepetepantli,[aːɬ.te.peː.teˈpaːn.t͡ɬi],"A marking of the delimitation of a city or town., 1571,",,
altepetl,/aːltepeːt͡ɬ/,"(inanimate, not pluralized) altepetl; a town or city.,",,
altepetlacatl,[aːltepeːt͡ɬaːkat͡ɬ],"citizen, townsman, inhabitant of a city or town",,
altepetlahcuiloh,[aːɬ.te.peː.t͡ɬaʔˈkʷí.loʔ],(he or she is) the altepetl's scribe; an illustrator,,
altepetlalli,[aːɬ.te.peːˈt͡ɬaː.lːi],"communal land; land belonging to a town or city., 1571,",,
Amaquemehcan,/aːmakeːmeʔkaːn/,"Amaquemecan; Amecameca, the official name is Amecameca",,
amatlahcuilolli,[aː.ma.t͡ɬaʔ.kʷiˈloː.lːi],"A letter; a written message., 1555, Alonso de Molina,",,
amaxayacatl,[aː.ma.ʃaːˈja.kat͡ɬ],"paper mask, 1571, Alonso de Molina, Vocabulario en",,
amehhuan,/ameʔwaːn/,"you (plural, emphatic)",,
amehhuantin,/ameʔˈwaːntin/,(emphatic) you (plural),,
ameyalatl,[aː.meːˈja.laːt͡ɬ],"springwater, 1571, Alonso de Molina, Vocabulario en",,
ameyallah,[aː.meːˈja.lːaʔ],"A place abounding with springs., 1555, Alonso de Molina,",,
ameyalli,[aː.meːˈja.lːi],"A place where water wells; a spring or a fountain.,",,
ameyaltontli,[aː.meː.jaɬˈtoːn.t͡ɬi],Diminutive of āmēyalli; a small spring or source of,,
amilli,[aːˈmiː.lːi],"irrigated field or land, 1571, Alonso de Molina, Vocabulario",,
amilotetl,[ámiˈlótet͡ɬ],"(it is) the roe of the amilotl, a white fish., 1571:",,
amilotl,[aˈmílot͡ɬ],"(it is) a type of white fish, perhaps Chrirostroma humboldtianum.
1571: Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, Pt 2, f. 5r. col. 1.
Amilotl. peſcado blanco, como albur.
Amilotl. a white fish, similar to a mullet.
1571: Idem, Vocabulario en lengua castellana y mexicana y mexicana y castellana, Pt 1, f. 95v. col. 1.
Peſcado blanco, como albur. amilotl.
A white fish, similar to a mullet. amilotl.",,
amintli,/aːˈmiːntli/,diarrhea,,
amiqui,/aːmiki/,"(intransitive) To die of thirst., (intransitive) To",,
amiquiztli,[aː.miˈkis.t͡ɬi],"thirst, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
amiztli,[ˈaː.mis.t͡ɬi],Sea lion.,,
amoxcalli,/aːmoʃkalli/,"library, 1555, Alonso de Molina, Aqui comienca un vocabulario",,
amoxnamacac,/aːmoʃnamakak/,"Bookseller., 1555, Alonso de Molina, Aqui comienca",,
amoxpohua,/aːˈmoʃpoːwa/,"(intransitive) to read from a book or text., Synonym:",,
amoxpohualiztli,/aːmoʃpoːˈwalist͡ɬi/,A reading of books.,,
amoxpohuani,/aːmoʃˈpoːwani/,"A reader or well-read person., 1571, Alonso de Molina,",,
amoxtepiton,[aː.moʃ.teˈpi.toːn],"Diminutive of āmoxtli; a small book., 1555, Alonso",,
amoxtlahcuiloh,[aː.moʃ.t͡ɬaˈkʷi.loʔ],"A scribe; a person who writes books by hand., 1571,",,
amoxtli,/aːmoʃt͡ɬi/,"book
1555, Alonso de Molina, Aqui comienca un vocabulario en lengua castellana y mexicana, f. 155r.
Libro como quiera. amoxtli.
(Any book. amoxtli.)
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 5v. col. 2.
Amoxtli. libro de eſcriptura.
(Amoxtli. a book of writings.)
16C, Bernardino de Sahagún, Florentine Codex, book 1.
INIC CE AMUXTLI
(First book.)",,
amoxtocaitl,[aː.moʃ.toːˈkaː.iːt͡ɬ],"book title, 1571, Alonso de Molina, Vocabulario en",,
amoxtontli,[aː.moʃˈtoːn.t͡ɬi],"Diminutive of āmoxtli; a small book., 1555, Alonso",,
anantli,[aːˈnaːn.t͡ɬi],"streambed, riverbed, 1555, Alonso de Molina, Aqui comienca",,
anqui,[ˈaŋ.ki],"hunter, huntsman, 1571, Alonso de Molina, Vocabulario",,
aoctli,/ˈaː.okt͡ɬi/,"hydromel, mead; a liquor made from honey and water,",,
aohtli,/aː.oʔtɬi/,Aqueduct.,,
aoni,/ˈaː.oniː/,to swallow water when drowning,,
apachtli,[aːˈpat͡ʃ.t͡ɬi],"Any aquatic plant or plantlike organism, such as seaweed,",,
apantli,[ˈaːpan.t͡ɬi],channel.,,
apizzotl,[aːˈpiː.sːoːt͡ɬ],"gluttony, greed, 1571, Alonso de Molina, Vocabulario",,
apoctli,[aːˈpoːk.t͡ɬi],"steam, water vapor, 1555, Alonso de Molina, Aqui comienca",,
apostolo,[ápoʃˈtóːlóʔ],(Christianity) (he is) an apostle; one of the Twelve,,
apozonalli,[aː.po.soːˈna.lːi],amber,,
apozonallotl,[aː.po.soːˈna.lːoːt͡ɬ],"water foam, 1555, Alonso de Molina, Aqui comienca vn",,
atemeh,/ˈatemeʔ/,"a person who has lice, 1571, Alonso de Molina, Vocabulario",,
atemitl,/aˈtemit͡ɬ/,"louse
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 196v.
Piojo. atemitl.
(Louse. atemitl.)
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 96r. col. 2.
Piojo.atemitl.
Piojo blanco del cuerpo. tetzauatemitl. yztac ate-
mitl. metolin. tecolotl.
(Louse. atemitl.
White louse of the body. tetzauatemitl. yztac ate-
mitl. metolin. tecolotl.)
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 7v. col. 2.
Atemitl. piojo.
(Atemitl. louse)",,
atentli,/ˈaːteːnt͡ɬi/,"bank, edge or shore of any body of water, 1555, Alonso",,
atenyoh,[aˈten.joʔ],"something lousy, covered in or infested with lice,",,
atepocatl,[a.teˈpo.kat͡ɬ],"tadpole
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 7v. col. 2.
Atepocatl. renaquajo.
Atepocatl. a tadpole.",,
atetepeyotl,[aːtéːteˈpéːjoːt͡ɬ],"(it is) a large wave., 1571: Alonso de Molina, Vocabulario",,
atetl,[ˈaː.tet͡ɬ],"testicle, testes, 1555, Alonso de Molina, Aqui comienca",,
atlacomolatl,[aː.t͡ɬa.koˈmóː.laːt͡ɬ],"(it is) water drawn from a well., 1571, Alonso de Molina,",,
Atlacomolco,/aː.t͡ɬa.koˈmoː.lko/,"Atlacomulco (the largest city in the modern State of Mexico, Mexico)",,
atlacomolli,[aː.t͡ɬa.koˈmoː.lːi],"gully, ravine, 1555, Alonso de Molina, Aqui comienca",,
atlacuezonan,[aː.t͡ɬaː.kʷeˈsó.nan̥],"(it is) a water lily., 1571, Alonso de Molina, Vocabulario",,
atlahcatl,/aːtɬaʔkatɬ/,"A water-dweller., A fisherman; a sailor.",,
atlauhyoh,[aːˈt͡ɬaʍ.joʔ],"a place full of ravines or cliffs, 1571, Alonso de",,
atolli,/ˈaːtoːlːi/,atole,,
atonalittaloni,[aː.toː.na.lit.taˈlóː.ni],"(it is) a water clock; clepsydra., 1555, Alonso de",,
atonalmachiyotl,[aː.toː.naɬ.maˈt͡ʃí.joːt͡ɬ],"(it is) a water clock; clepsydra., 1555, Alonso de",,
atotolin,/aːtoːtolin/,A pelican.,,
atotonilli,[aː.to.toˈni.lːi],"hot water, 1555, Alonso de Molina, Aqui comienca vn",,
atoyapitzactli,[aː.toː.jaː.piˈt͡sak.t͡ɬi],"A small river, a stream., 1555, Alonso de Molina, Aqui",,
atoyapitzactontli,[aː.toː.jaː.pi.t͡sakˈtoːn.t͡ɬi],"Diminutive of ātōyāpitzactli; a stream or small river.,",,
atoyatetl,[aː.toːˈjaː.tet͡ɬ],"A pebble, especially one found on a riverbed., 1571,",,
atoyatl,[aːˈtoː.jaːt͡ɬ],"river
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 216r.
Rio.    atoyatl.
A river.    atoyatl.
1571, Idem, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 105r. col. 1.
Rio.atoyatl.
A river. atoyatl.",,
atoyatontli,[aː.toː.jaːˈtoːn.t͡ɬi],"Diminutive of ātōyātl; a stream or small river., 1555,",,
Axayacatl,[aː.ʃaːˈjá.kat͡ɬ],"Axayacatl, the sixth tlatoani of Mexico-Tenochtitlan",,
axcan,[ˈáːʃ.kaːn̥],"now; presently; today
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 9v.
Agora tiempo preſente.axca.
Now; the present time.axca.
1571, Idem, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 5v. col. 2.
Agora, tiempo preſente. axca. axcan. Aduer.
Now; the present time. axca. axcan. Adverb.
Idem, f. 19r. col. 1.
Axcan.agora. Aduerbio.
Axcan. now. Adverb.",,
axcancayotl,[àːʃ.kaːŋˈkáː.joːt͡ɬ],"(it is) the present; the present moment, 1571, Alonso",,
axittontli,[aː.ʃitˈton.t͡ɬi],"water bubble, 1571, Alonso de Molina, Vocabulario en",,
axixcalli,/aː.ʃiːʃˈka.lːi/,"latrine, toilet, 1555, Alonso de Molina, Aqui comienca",,
axixcomitl,/aː.ʃiːʃˈkoː.mit͡ɬ/,"chamber pot, urinal, 1555, Alonso de Molina, Aqui comienca",,
axixtli,/aːˈʃiːʃ.t͡ɬi/,"urine
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 10v.
Orina.  axixtli. atl.
Urine.  axixtli. atl.
1571, Idem, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 10r. col. 2.
Axixtli. meados o orines.
Axixtli. piss or urine.",,
axnoh,[ˈaʃ.noʔ],donkey,,
axolotl,/aːʃoːloːtɬ/,"an edible larval salamander, yhuan ye quixinachohua",,
ayahuitl,[aːˈjawit͡ɬ],"cloud, fog, mist",,
ayatl,/ˈaːjaːt͡ɬ/,"A cloth or cloak made from maguey fiber.
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 3r. col. 2.
Ayatl. manta delgada de algodon o de maguei.
(Ayatl. thin cloth made from cotton or maguey.)",,
ayauhcozamalotl,[aː.jaʍ.koː.saˈmáː.loːt͡ɬ],"(it is) a rainbow produced on fog; a fogbow., 1555,",,
ayoh,[ˈaː.joʔ],"something containing water; something watery or juicy,",,
ayohtli,[aˈjoʔ.t͡ɬi],"gourd, squash
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 23r. col. 1.
Calabaça generalmente.ayutli.ayutetl.
A squash in general. ayutli. ayutetl.
Idem, f. 3v. col. 2.
Ayotli.  calabaça.
Ayotli. a squash.",,
ayollohco,[aː.joːˈlːoʔ.ko],"(in) a place in the middle of water; a gulf or bay,",,
ayoneuctli,[aːjoːˈnekʷ.t͡ɬi],"mead, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
ayotapalcatl,[aː.joː.taˈpaɬ.kat͡ɬ],"the shell or a turtle or tortoise, 1555, Alonso de",,
ayotl,[ˈajot͡ɬ],"turtle; tortoise, 1547, Andrés de Olmos, Arte para",,
ayotl,[ˈajot͡ɬ],soup; stew,,
ayotl,[ˈajot͡ɬ],soup; stew,,
ayotochtli,/a.jo.ˈtoːt͡ʃ.t͡ɬi/,Armadillo.,,
azcacoyotl,/ aːskaˈkojoːt͡ɬ /,anteater (Tamandua mexicana),,
azcamolli,[aːs.kaˈmoː.lːi],"The edible larvae of certain kinds of ants., 16C: Bernardino",,
azcapotzalli,[aːs.ka.poːˈt͡sá.lːi],"(it is) an anthill, 1555, Alonso de Molina, Aqui comienca",,
azcatl,/aːskat͡ɬ/,ant,,
azcaxalli,[aːs.kaˈʃaː.lːi],"anthill, 1555, Alonso de Molina, Aqui comienca un vocabulario",,
azcayoh,/ˈaːskajoʔ/,"something full of, or covered in ants, 1571, Alonso",,
azolin,/aːsoːlin/,"Wilson's snipe, Gallinago gallinago delicata.",,
aztatl,/aːstat͡ɬ/,snowy egret (Egretta thula).,,
aztatzoneh,/aːstaˈtsoneʔ/,"One that has an Snowy Egret-feather ornament., 16C:",,
aztatzontli,/aːstaˈtsontɬi/,An ornament of Snowy Egret feathers.,,
cacahuaatl,[ka.kaˈwa.aːt͡ɬ],a water-based drink made from ground maize and cacao;,,
cacahuacentli,/kakaˈwasent͡ɬi/,"a cacao pod, 1571, Alonso de Molina, Vocabulario en",,
cacahuapinolli,[ka.ka.wa.piˈno.lːi],(it is) a powdered beverage made from toasted and ground,,
cacahuapozonallotl,[ka.ka.wa.po.soːˈna.lːoːt͡ɬ],"the foam formed on cacao drink, 1555, Alonso de Molina,",,
cacahuapozonillotl,[ka.ka.wa.po.soːˈni.lːoːt͡ɬ],"Alternative form of cacahuapozōnallōtl, 1571, Idem,",,
cacahuatl,[ka.ˈka.wat͡ɬ],"cacao, cacao bean",,
cacalotl,/ ˈkakaloːt͡ɬ /,"crow
1555, Alonso de Molina, Aqui comienca un vocabulario en la lengua castellana y mexicana, f. 59v.
Cueruo. cacali. cacalotl.",,
cacamatl,[kaˈka.mat͡ɬ],a small ear of corn that grows as an offshoot of a,,
cactli,/ɡakti/,"sandal; shoe
1555, Alonso de Molina, Aqui comienca un vocabulario en la lengua castellana y mexicana, f. 61r.
çapato. lo miſmo. vel. cactli.",,
cahcatza,/kaʔˈkat͡sa/,"(transitive) to tie something securely, tightly",,
cahua,/ˈkaːwa/,(reflexive) to stop,,
cahuitl,/kaːwitɬ/,Time.,,
calatl,[ˈkaːlat͡ɬ],red-eyed treefrog (Agalychnis callidryas),,
calcuichchoh,[kaɬˈkʷit.t͡ʃoʔ],"something sooty; covered in soot, 1555, Alonso de Molina,",,
caleh,/ˈkaleʔ/,"householder, family head, 1571: Alonso de Molina, Vocabulario",,
callah,[ˈka.lːaʔ],"A settlement, a place with houses., 1555: Alonso de",,
callalli,[kaˈlːaː.lːi],"a yard; a piece of land adjoining a house, 1571, Alonso",,
calpohua,/ˈkalpoːwa/,"to count houses, take census",,
calpohualli,/kalˈpoːwalli/,A count of houses; a census.,,
caltechoa,/kaɬteˈt͡ʃoa/,"(transitive) to separate something, to set aside",,
caltechtli,/kaɬˈtet͡ʃt͡ɬi/,"Wall at the side of a house, Walkway next to a house",,
caltia,/kaltia/,(transitive) to provide with a house; to build a house,,
caltzalantli,/kalˈt͡saːlant͡ɬi/,"a street between houses; an alley, 1571, Alonso de",,
camactli,[ˈkamaːk.t͡ɬi],Month.,,
camohtli,[kaˈmoʔ.t͡ɬi],"the edible tuber of the sweet potato plant, Ipomoea batatas
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua castellana y mexicana, f. 239r.
Turma de tierra  o coſa aſſi.  camotli.
A truffle of the earth or something of the sort.  camotli.",,
campa,/kaːmpa/,"Whither; where to., Whence; where from.",,
-can,[ˈ-kaːn],"(added to nouns) A locative suffix: in, at; used to form placenames or indicate location.
māhuizzōtl (“glory, honor”) → māhuizzōcān (“place of dignity”)",,
can,/kaːn/,where,,
canauhconetl,[ka.naʍˈko.neːt͡ɬ],"duckling, 1555, Alonso de Molina, Aqui comienca vn",,
canauhconetontli,[ka.naʍ.ko.neːˈtoːn.t͡ɬi],"Diminutive of canauhconētl; a small or very young duckling,",,
canauhquilitl,[ka.naʍˈki.lit͡ɬ],"purslane, 1555, Alonso de Molina, Aqui comienca vn",,
capolcuauhtlah,[ka.poɬˈkʷaʍ.t͡ɬaʔ],"(in) the place of many wild cherry trees; cherry orchard,",,
capolin,[kaˈpoːlin̥],"capulin, cherry
1555, Alonso de Molina, Aqui comienca vn vocabulario en la lengua Castellana y Mexicana",,
capollah,[kaˈpó.lːaʔ],"(in) the place of many wild cherry trees; cherry orchard,",,
capoloctli,[ka.poˈlók.t͡ɬi],(it is) an alcoholic drink made from the fermented,,
caqui,/kaki/,"(transitive) hear; listen to
1555, Alonso de Molina, Aqui comienca un vocabulario en la lengua castellana y mexicana, f. 113r.
Eſcuchar como quiera. nitla,caqui. nino,nacazquetza.
ibid., f. 183v
Oyr como quiera. nitla,caqui.",,
catzana,/kaːˈt͡saːna/,(reflexive) To stretch one's arms and legs.,,
caxitl,/kaʃitɬ/,"bowl, cup",,
caxtepiton,[kaʃ.teˈpi.toːn],"Diminutive of caxitl; a small bowl, especially for",,
Caxtillan,[kaʃˈtiː.lːaːn],Spain (a country in Europe),,
caxtiltecatl,/kaʃtiːlteːkatɬ/,A Spaniard.,,
caxtolli,[kaʃˈtoː.lːi],"fifteen, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
caxtolpa,[kaʃˈtoːɬ.pa],"fifteen times, 1571, Alonso de Molina, Vocabulario",,
ce,[se],"(it is) one in number., 1555: Alonso de Molina, Aqui",,
cecec,/ˈse.seːk/,"Something cold, frozen., 1571: Alonso de Molina, Vocabulario",,
cecemilhuitlahcuilolli,[se.se.miɬ.wi.t͡ɬaʔ.kʷiˈloː.lːi],"a record of events by days, or one kept daily; a diary,",,
cecen,[ˈséː.sen̥],"(distributive) one at a time; one by one., 1555: Alonso",,
ceehecatl,[se.eʔˈeː.kat͡ɬ],"A hibernal wind comparable to the Spanish cierzo.,",,
cehcen,/ˈseʔ.sen/,"(distributive) one apiece; one each., 1555: Alonso",,
cehualli,[seːˈwa.lːi],"shadow, 1555: Alonso de Molina, Aqui comienca vn vocabulario",,
cemanahuatl,/semanaːwatɬ/,"the world
1547, Andrés de Olmos, Arte para aprender la lengua mexicana, ed. by Rémi Siméon (1875)
Cemanauatl, mundo.",,
cemithualtin,[se.mitˈwáɬ.tin],"family; household, 1555, Alonso de Molina, Aqui comienca",,
cempohualilhuitl,[sem.poː.waˈliɬ.wit͡ɬ],"a period of twenty days, 1571, Alonso de Molina, Vocabulario",,
cempohualli,[sem.poːˈwa.lːi],"twenty, 1555, Alonso de Molina, Aqui comienca vn vocabulario",,
cempohualpa,[sem.poːˈwaɬ.pa],"twenty times, 1571, Alonso de Molina, Vocabulario en",,
cempohualxihuitl,[sem.poː.waɬˈʃi.wit͡ɬ],"a period of twenty years, 1571, Alonso de Molina, Vocabulario",,
cempohualxochitl,/sempoːwalˈʃoːtʃit͡ɬ/,"Mexican marigold (Tagetes erecta)., 16C: Bernardino",,
centeconetl,[sen.teˈkó.neːt͡ɬ],only child,,
centlachipiniltontli,[sen.t͡ɬa.t͡ʃi.pi.niːɬˈtoːn.t͡ɬi],"Diminutive of centlachipinīlli; a small drop, a droplet.,",,
centlacolmetztli,[sen.t͡ɬa.koɬˈmeːt͡s.t͡ɬi],"(astronomy) half-moon, 1555: Alonso de Molina, Aqui",,
centlapal,/sentɬapal/,On one side.,,
centzommayeh,[sen.t͡soˈmːaː.jeʔ],"centipede, 1571: Alonso de Molina, Vocabulario en lengua",,
centzontlahtoleh,/sent͡sonˈt͡ɬaʔtoːleʔ/,mockingbird,,
centzontli,[senˈt͡son.t͡ɬi],"four hundred, 1571: Alonso de Molina, Vocabulario en",,
cenxiquipilli,/senʃikipilli/,"Eight thousand (8,000).",,
cepayahui,/sepaˈjawi/,(impersonal) To snow.,,
cepayahuitl,/sepajawitɬ/,Snow.,,
ceppa,[ˈsep.pa],"once, 1571: Alonso de Molina, Vocabulario en lengua",,
cetl,/setɬ/,"Ice., 1547: Andrés de Olmos, Arte para aprender la",,
cexihuitl,[seˈʃí.wit͡ɬ],one year; a period lasting one year.,,
cexiuhamatl,[se.ʃiʍˈaː.mat͡ɬ],"annals, annal, 1555: Alonso de Molina, Aqui comienca",,
cexiuhtlahcuilolli,[se.ʃiʍ.t͡ɬaʔ.kʷiˈloː.lːi],"annals, annal, 1555: Alonso de Molina, Aqui comienca",,
ceyaliztli,[séjaˈlíst͡ɬi],"(it is) a person's will; wish., 1571: Alonso de Molina,",,
chacalin,/tʃaˈkalin̥/,Shrimp.,,
chachapahtontli,[t͡ʃa.t͡ʃa.paʔˈtoːn.t͡ɬi],"Diminutive of chachapahtli; a small clay pot., 1571:",,
chalchihuitl,/tʃaːltʃiwitɬ/,"A precious green stone: greenstone, jade, turquoise.,",,
chaneh,/ˈt͡ʃaːneʔ/,"resident, citizen, homeowner, householder, (in the",,
chantli,[ˈtʃáːn.tɬi],Home.,,
chapolin,/t͡ʃapolin/,"grasshopper, locust
1571: Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 19r. col. 2.
Chapulin. langoſta.
(Chapulin. locust.)",,
chapoltepec,[t͡ʃa.poɬˈté.peːk],(in the place of the) grasshopper hill; (in) Chapultepec;,,
chicahua,/tʃikaːwa/,(transitive) To strengthen.,,
chichicatl,/tʃitʃikatɬ/,"Bile., 1555: Alonso de Molina, Aqui comienca un vocabulario",,
chichihualmecapalli,/tʃiːtʃiːwalmecapalli/,"A woman with large breasts., Synonyms: chichihualatecomatl,",,
Chichimecatl,/tʃiːtʃiːmeːkatɬ/,"A Chichimec; Chichimeca., c. 1540–1580, Book 10 the",,
chichiton,[t͡ʃiˈt͡ʃítoːn̥],"Diminutive of chichi; (it is) a small dog; a lapdog.,",,
chicome,[t͡ʃiˈkóː.me],"seven, 1555: Alonso de Molina, Aqui comienca vn vocabulario",,
chicoppa,[t͡ʃiˈkoːp.pa],"seven times, 1571: Alonso de Molina, Vocabulario en",,
chicoxxihuitl,[t͡ʃi.koːˈʃːi.wit͡ɬ],"A period of seven years., 1571: Alonso de Molina, Vocabulario",,
chicuace,[t͡ʃiˈkʷá.se],"six, 1555: Alonso de Molina, Aqui comienca vn vocabulario",,
