L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
田魚,/taːʔiju/,crucian carp (Carassius carassius),,
たーりー,/taːɾiː/,father,,
戦ゆん,/tatakajun/,to fight,,
叩ちゅん,/tatat͡ɕuŋ/,"to hit, strike",,
ちゃんぷるー,[t͡ɕaɴpuɾuː],"a stir-fried dish consisting of tofu, vegetables, and",,
一雨,[t͡ɕu(ʔ)ami],"a single rainfall, a single brief rain shower",,
今日拝なびら,[t͡ɕuː (ʷ)uɡanabiɾa],(polite) a greeting or salutation used when meeting,,
作ゆん,/t͡ɕu̻kujuŋ/,to make,,
清らー,[tɕuɾaː],"a popular term used to describe someone who is beautiful,",,
清らさん,/t͡ɕuɾasaŋ̍/,"beautiful, lovely, darling, pretty, elegant, (rare)",,
露,[t͡ɕiju],"a dew, dewdrop",,
兄弟,/t͡ɕoːdeː/,(collective) siblings; brothers and sisters,,
京都,/t͡ɕoːtu/,"Kyoto (a prefecture of Japan), Kyoto (the capital city",,
鶴,[t͡ɕiɾu],"a crane (large, long-legged and long-necked bird of",,
言ゅん,/ʔjuŋ̍/,"to say, to tell somebody",,
っやー,/ʔjaː/,(informal) second-person pronoun: you,,
泳じゅん,/ʔwiːd͡ʑuŋ̍/,"to swim, 海 (うみ)好 (し)ちゅくとぅ、泳 (っゐー)じ欲 (ぶ)さん。Umi shichukutu,",,
鼠,[(ʔ)(ʷ)en̩t͡ɕu],"mouse, rat",,
っんじゆん,/ʔnd͡ʑijuŋ̍/,出ゆん: to go out,,
出ゆん,/ʔnd͡ʑijuŋ̍/,to go out,,
っんまりびー,/ʔm̩maɾibiː/,"生日, 生まり日: a birthday",,
手,[tiː],"a hand, a handle, grip, a skill, ability, means; especially",,
天道,[tiːda],(astronomy) the sun,,
手甲,/tikkoː/,back of the hand,,
天気,nouts ɔn kəɹiən ən ˈluwˈtʃuwən,weather,,
どぅー,/duː/,reflexive pronoun,,
唐,/toː/,China,,
東京,/toːt͡ɕoː/,"Tokyo (a prefecture, the capital city of Japan, consisting",,
名,/naː/,name,,
宮古,/naːku/,Miyako,,
宮古口,/naːkuɡut͡ɕi/,"Miyako language, 我 (わ)んねー宮古 (なーく)口 (ぐち)分 (わ)かやびらん。Wannē",,
那覇,/naːɸa/,"Naha, the capital city of the Japanese prefecture of",,
なさき,/nasaki/,love,,
七ち星,[nanat͡ɕibuɕi],Big Dipper; the Plough; the Saptarishi,,
名前,[nameː],"a name (word or phrase indicating a particular person,",,
日記,/nit̚t͡ɕi/,record of events and facts,,
御拝でーびーる,[niɸeːdeːbiɾu],(formal) thank you,,
ぬ,/nu/,"genitive case marker, Indicates possession: of, -'s,",,
何,/nuː/,what,,
喉,[nuːdiː],throat,,
蚤,/numi/,flea,,
歯,/haː/,tooth,,
針,[haːi],a needle used in sewing or other forms of embroidery,,
鍼,[haːi],needle used in acupuncture,,
はいさい,[haisai],"(men's speech) hello, hi, hey, howdy (used by commoners",,
初,[hat͡ɕi],"the first..., initial..., new...",,
八月,/hat͡ɕiɡʷat͡ɕi/,the month of August,,
鼻,/hana/,(anatomy) nose,,
話,/hanaɕi/,"conversation, speech, story",,
話すん,/hanasuŋ/,"to speak, talk",,
葉,/ɸaː/,"leaf, クロトンぬ葉(ふぁー)や色(いる)清(じゅ)らさぬ、いくちん集(あち)みてぃ植(っゐー)らっとーん。Kuroton-nu",,
足甲,[ɸisanaː],(anatomy) top of the foot; dorsum of the foot,,
比嘉,/ɸid͡ʑa/,A  surname​.,,
ふぃなゆん,/ɸinajuŋ/,to decrease,,
菩薩,[buːsaː],(Buddhism) bodhisattva,,
南,[ɸeː],"the south (cardinal point), a southerly (wind blowing",,
蝿瘡ー,[ɸeːɡasaː],a person with an inflammation of the skin characterized,,
福建,/ɸut͡ɕaŋ̍/,Fujian (a province of China),,
船,/ɸuni/,boat,,
まーすん,/maːsuŋ̍/,to die,,
まぎさん,/maɡisaŋ/,big,,
勝ゆん,/masajuŋ/,"to excel, surpass",,
まちゅん,/mat͡ɕuŋ̍/,待ちゅん: to wait (for),,
巻ちゅん,/mat͡ɕuŋ̍/,"roll, coil, wind up, wrap around, tighten, wind",,
待ちゅん,/mat͡ɕuŋ̍/,to wait (for),,
蒔ちゅん,/mat͡ɕuŋ̍/,"sow, plant, disseminate (to sow and scatter principles,",,
新ーさん,/miːsaŋ/,new,,
三ち,/miːt͡ɕi/,three things (small or without a counter category),,
水,[mid͡ʑi],water,,
水牛,/mid͡ʑiʔuɕi/,water buffalo,,
蜜,/mit͡ɕi/,honey,,
名字,/mjoːd͡ʑi/,"surname, family name, last name",,
物,/munu/,thing,,
腿,/mumu/,"thigh, lap",,
めんそーれー,/me̞nso̞ːɾe̞ː/,welcome,,
や,/ja/,"topic marker, 今日 (ちゅー)や良 (い)い天気 (てぃんち)でーびる。Chū-ya ii",,
やー,/jaː/,家: house,,
山口,/jamaɡut͡ɕi/,"Yamaguchi (a prefecture of Japan), Yamaguchi (the capital",,
やまとぅ,/jamatu/,大和: Japan,,
大和口,/jamatuɡut͡ɕi/,"Japanese language, 母前 (はーめー)や大和口 (やまとぅぐち)話 (はな)さりらん。Hāmē-ya",,
大和ん人,/yamatun̩t͡ɕu/,"Japanese person, non-Ryukyuan Japanese people, a mainlander",,
大和酒,[jamatud͡ʑaki],sake (Japanese rice wine),,
ゆ,/ju/,"(archaic, literary, with transitive verb) accusative",,
世,[juː],"age, era, period, time; rule, world, society",,
四ち,/juːt͡ɕi/,four things (small or without a counter category),,
寄しーん,/juɕiːŋ/,"to approach, call",,
与那国,/junaɡuni/,"Yonaguni, Okinawa",,
与那国口,/junaɡuniɡut͡ɕi/,Yonaguni language,,
夕,/juː/,"night, evening",,
煉瓦,/ɾiŋ̍ɡʷa/,brick,,
琉球,/ɾuːt͡ɕuː/,"Ryukyu, pertaining to the Ryukyu Islands or the former Ryukyu Kingdom",,
蘆薈,/ɾuɡʷai/,(botany) aloe (plant of the genus Aloe),,
悪さいびーん,[wassaibiːŋ̍],"(formal) an expression of apology, of regret. ""sorry"", ""I'm very sorry"", ""please forgive me""",,
わん,/waŋ̍/,"我ん: first-person pronoun: I, me",,
吾ん,/waŋ̍/,"Alternative form of 我ん (wan, “I, me”)",,
我ん,/waŋ̍/,"first-person pronoun: I, me, 我 (わ)んとぅ沖縄 (うちなー)んかい行 (い)ちゅん。Wan-tu",,
女子,[(ʷ)inaɡu],"woman, girl, 一人 (ちゅい)女子 (ゐなぐ)ん子 (ぐゎー)chuiwinagungwāan",,
拝なびら,[(ʷ)uɡanabiɾa],"a phrasal ending roughly equivalent to ""it's a pleasure",,
王,/(ʷ)oː/,"a king, a East Asian queen regnant, a East Asian sovereign",,
王,/(ʷ)oː/,king,,
んかい,/ŋkai/,"locative marker: at, in, to",,
フランシ,/ɸuɾanɕi/,France (country),,
暑さかまらさー,[ʔat͡ɕisakamaɾasaː],"A person who is sensitive to heat, who is intolerant",,
月ぬ光,[t͡ɕit͡ɕi nu ɸit͡ɕai],the moonlight (light or gleam of the moon),,
眠やー,[niːbujaː],"person who is tired, sleepy person; sleepyhead",,
石,/ʔiɕi/,stone,,
