L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
karruki,[kaˈrːuki],"(transitive) to cry over, to bewail",,
kassi',[ˈkasːiʔ],sand,,
katala',[ˈkatalaʔ],itchy,,
katinting,[kaˈtintiŋ],thorn,,
katte,[ˈkatːɛ],we (first person inclusive),,
kawe-kawe,[ˌkawɛˈkawɛ],trans woman,,
ke'bu',[ˈkeʔbuʔ],(transitive) to shut,,
kebo',[ˈkeboʔ],(colour) white,,
keke,[ˈkɛkɛ],(transitive) to dig,,
ki-,[ki],we (first person plural inclusive),,
kio',[ˈkioʔ],(transitive) to call,,
kokko',[ˈkokːoʔ],(transitive) to bite,,
koko,[ˈkɔkɔ],"garden, plantation",,
kongkong,[ˈkoŋkoŋ],dog,,
kota,[ˈkota],(transitive) to chew,,
-ku,[ku],"my, our (first person plural exclusive)",,
ku-,[ku],I,,
kulantu',[kuˈlantuʔ],(anatomy) knee,,
kullu-kullu,[ˌkulːuˈkulːu],firefly,,
kuttu,[ˈkutːu],lazy,,
kutu,[ˈkutu],louse,,
la'bu,[ˈlaʔbu],"long (spatial length, not duration)
Antonym: bodo",,
la'busu',[ˈlaʔbusuʔ],(intransitive) to be used up,,
lading,[ˈladiŋ],knife,,
lamung,[ˈlamuŋ],(transitive) to plant,,
lamungang,[laˈmuŋaŋ],seedling,,
langi',[ˈlaŋiʔ],sky,,
lanngere',[ˈlaŋːereʔ],(transitive) to hear,,
lantang,[ˈlantaŋ],deep,,
larro,[ˈlarːɔ],angry,,
laso,[ˈlasɔ],(anatomy) penis,,
lau',[ˈlauʔ],"west, Antonym: raya",,
le'leng,[ˈleʔleŋ],(colour) black,,
leko',[ˈlekoʔ],leaf,,
lembara',[ˈlembaraʔ],(transitive) to carry (with a carrying pole),,
lembarang,[lemˈbaraŋ],carrying pole,,
lepa-lepa,[ˌlepaˈlepa],dugout canoe,,
lila,[ˈlila],(anatomy) tongue,,
lipa',[ˈlipaʔ],sarong,,
lolo,[ˈlɔlɔ],young,,
lompo,[ˈlɔmpɔ],"big, large
Antonym: ca'di",,
londeng,[ˈlondeŋ],eel,,
lu'lu',[ˈluʔluʔ],(transitive) to wipe,,
luara',[ˈluaraʔ],wide,,
lunra',[ˈlunraʔ],fat,,
malla',[ˈmalːaʔ],afraid,,
-mang,[maŋ],"our (first person plural exclusive) (archaic, poetic)",,
mangge,[ˈmaŋɡe],father,,
Mangkasara',[maŋˈkasaraʔ],"Makassar (a city in South Sulawesi, Indonesia)",,
Mangkasara',[maŋˈkasaraʔ],"of or relating to the city of Makassar., relating to",,
Marusu',[ˈmarusuʔ],"Maros (a town in South Sulawesi, Indonesia)",,
mata,[ˈmata],(anatomy) eye (organ),,
membara',[ˈmembaraʔ],day after tomorrow,,
miong,[ˈmioŋ],cat,,
moncong,[ˈmoɲcoŋ],mountain,,
-na,[na],"his, her, its, their (third person singular and plural)",,
na-,[na],"he, she, it, they (third person singular and plural)",,
nai',[ˈnaiʔ],"(intransitive) to go up, ascend",,
nakke,[ˈnakːɛ],I (first person singular),,
naung,[ˈnauŋ],"(intransitive) to go down, descend",,
ngai,[ˈŋai],(transitive) to like,,
nia',[ˈniaʔ],(existential) there is,,
-nu,[nu],your (familiar second person singular and plural),,
nu-,[nu],you (familiar second person singular and plural),,
olo',[ˈoloʔ],caterpillar,,
olo'-olo',[oloʔˈoloʔ],animal,,
ondang,[ˈondaŋ],(transitive) to chase,,
ongkosi,[oŋˈkosi],"(transitive) to pay the costs/expenses for sth., Inai",,
ongkoso',[ˈoŋkosoʔ],"cost, fee",,
otere',[ˈotereʔ],rope,,
pa'balle,[paʔˈbalːɛ],medicine,,
pa'dengka,[paʔˈdeŋka],pestle,,
pa'garringang,[paʔɡaˈrːiŋaŋ],sickly person,,
pa'larroang,[paʔlaˈrːɔaŋ],"hotheaded person, someone easily angered",,
pa'leo',[paʔˈleoʔ],lime (calcium oxide),,
pa'lungang,[paʔˈluŋaŋ],pillow,,
pa're,[ˈpaʔrɛ],(Turatea dialect) hungry,,
pa'risi',[ˈpaʔrisiʔ],painful,,
pacco',[ˈpacːoʔ],(transitive) to squeeze,,
paenteng,[paˈenteŋ],(transitive) to erect,,
painro,[paˈinro],(transitive) to spin,,
paja,[ˈpaɟa],(anatomy) buttocks,,
pakarru',[paˈkarːuʔ],(transitive) to make someone cry,,
pakke'bu',[paˈkːeʔbuʔ],door,,
pakkuttuang,[pakːuˈtːuaŋ],lazybones,,
pallu,[ˈpalːu],(transitive) to cook,,
palu'lu',[paˈluʔluʔ],wipe (a piece of cloth used for wiping),,
pammaja',[paˈmːaɟaʔ],wok,,
panjaguru',[paɲˈɟaɡuruʔ],blow (with one's fist),,
panjo'jo',[paɲˈɟoʔɟoʔ],index finger,,
panne,[ˈpanːɛ],plate (flat dish),,
panynyu,[ˈpaɲːu],sea turtle,,
Paranggi,[paˈraŋɡi],Portugese,,
pare',[ˈpareʔ],(transitive) to make,,
pari'ba',[paˈriʔbaʔ],(transitive) to fly (to cause to fly),,
parinra,[paˈrinra],"(transitive) to light (a fire), (transitive) to turn",,
pasulu',[paˈsuluʔ],(transitive) to take out,,
pattasa',[ˈpatːasaʔ],(transitive) to store,,
patu'guru',[paˈtuʔɡuruʔ],(transitive) to drop (to let fall),,
pela',[ˈpelaʔ],"(transitive) to throw away, to discard",,
peo',[ˈpeoʔ],mud,,
pepe',[ˈpepeʔ],fire,,
pera,[ˈpera],(transitive) to wring out,,
pila'busi,[pilaʔˈbusi],"(transitive) to finish off, to use up",,
pilanngeri,[pilaˈŋːeri],(transitive) to listen,,
pilisi',[ˈpilisiʔ],(anatomy) cheek,,
pindu',[ˈpinduʔ],"second cousin
Synonym: sampo pinruang",,
pinruang,[pinˈruaŋ],twice,,
pirassi,[piraˈsːi],(transitive) to fill up,,
pisang,[ˈpisaŋ],(transitive) to carry sth. on the shoulder,,
poca',[ˈpocaʔ],(transitive) to knead,,
pongoro',[ˈpoŋoroʔ],crazy,,
poterang,[poˈteraŋ],(transitive) to return,,
ra'masa',[ˈraʔmasaʔ],dirty,,
raka',[ˈrakaʔ],(transitive) to embrace,,
rappung,[ˈrapːuŋ],(transitive) to pick up,,
rassi,[ˈrasːi],full,,
rate,[ˈratɛ],"above
Antonym: rawa",,
rawa,[ˈrawa],"below
Antonym: rate",,
raya,[ˈraja],"east, Antonym: lau'",,
reppe',[ˈrepːe],(transitive) to break (into pieces),,
reppe',[ˈrepːe],broken,,
ri,[ri],"general preposition (in, at, to etc.)",,
rinra,[ˈrinra],"(intransitive) to burn, to be alight",,
rinring,[ˈrinriŋ],wall,,
roko',[ˈrokoʔ],(transitive) to wrap,,
romang,[ˈromaŋ],forest,,
rompa,[ˈrompa],messy,,
roso',[ˈrosoʔ],"skinny
Antonym: co'mo'",,
rua,[ˈrua],two,,
sagantuju,[saɡanˈtuɟu],eight,,
salapang,[saˈlapaŋ],nine,,
Salasa,[saˈlasa],Tuesday,,
sallang,[ˈsalːaŋ],later,,
sallo,[ˈsalːɔ],long (duration),,
saluara',[saˈluaraʔ],trousers,,
Sambawa,[samˈbawa],"Sumbawa (an island in West Nusa Tenggara, Indonesia)",,
Sambawa,[samˈbawa],of or relating to Sumbawa island.,,
sampo,[ˈsampɔ],cousin,,
sare,[ˈsarɛ],(transitive) to give,,
sassa,[ˈsasːa],(transitive) to wash (one's clothes),,
sauru',[ˈsauruʔ],"conquered, powerless (what is subdued or made to give",,
se're,[ˈsɛʔrɛ],one,,
sedeng,[seˈdeŋ],again,,
si'ru',[ˈsiʔruʔ],spoon,,
sikali,[siˈkali],very,,
Silayara',[siˈlajaraʔ],"Selayar (an island in South Sulawesi, Indonesia)",,
Silayara',[siˈlajaraʔ],"of or relating to Selayar island., relating to the",,
sinampe',[siˈnampeʔ],soon,,
singara',[ˈsiŋaraʔ],(transitive) to dun (to demand a due payment from s.o.),,
singara',[ˈsiŋaraʔ],"clear, bright",,
singkulu',[ˈsiŋkuluʔ],elbow,,
sissi',[ˈsisːiʔ],scale (of fish),,
sombong,[ˈsomboŋ],(anatomy) vulva,,
songket,/soŋkɛ̀t/,a type of cloth made of silk or cotton interwoven with,,
songo',[ˈsoŋoʔ],sweat,,
subanngi,[suˈbaŋːi],yesterday,,
subanngiangang,[subaŋːiˈaŋaŋ],day before yesterday,,
sumpadeng,[sumˈpadeŋ],earlier,,
sungke,[ˈsuŋkɛ],(transitive) to open,,
suro,[ˈsurɔ],(transitive) to order (to tell or send s.o. to do sth.),,
-ta,[ta],"our (first person plural inclusive), your (polite second",,
ta'bangka,[taʔˈbaŋka],(intransitive) to be startled,,
ta'bu,[ˈtaʔbu],sugar cane,,
ta'do'do',[taʔˈdoʔdoʔ],(intransitive) to feel sleepy,,
ta'gala',[ˈtaʔɡalaʔ],(transitive) to hold,,
tai,[ˈtai],"feces, discharge, dirt (in compounds)",,
taipa,[taˈipa],mango,,
talipong,[taliˈpoŋ],telephone,talipon,tˈælɪpˌɑːn
tamparang,[tamˈparaŋ],sea,,
tampiling,[tamˈpiliŋ],(transitive) to slap,,
tana,[ˈtana],rice paddy,,
tangang-tangang,[ˌtaŋanˈtaŋaŋ],papaya,,
tangkasa',[ˈtaŋkasaʔ],clean,,
tara,[ˈtara],anus,,
tarang,[ˈtaraŋ],sharp,,
tarawe,[taˈrawɛ],rainbow,,
tayang,[ˈtajaŋ],(transitive) to wait for,,
te'ne,[ˈtɛʔnɛ],sweet,,
tedong,[ˈtedoŋ],water buffalo (large ungulate),,
telang,[ˈtelaŋ],(anatomy) vagina,,
tena,[ˈtena],"not (clause negator)
Tena nakulle a'gio'.[1] ― He cannot move.",,
tena,[ˈtena],"(negative existential) there is not; to have not
Tena tau ja'dala' anne ri kamponga.[2] ― There is no evil person in this village.
Tena doekku. ― I don't have money. (literally, “There is no money of mine.”)",,
terasa',[ˈterasaʔ],hard,,
ti'no',[ˈtiʔnoʔ],ripe,,
timboro',[ˈtimboroʔ],"south, Antonym: wara'",,
toana,[ˈtɔana],guest,,
tobo',[ˈtoboʔ],(transitive) to stab,,
toli,[ˈtoli],(anatomy) ear,,
tompo',[ˈtompoʔ],"peak, summit",,
tu'guru',[ˈtuʔɡuruʔ],(intransitive) to fall,,
tuju,[ˈtuɟu],seven,,
tuka',[ˈtukaʔ],"ladder, stairs",,
u',[ˈuʔ],(anatomy) hair (filament which grows on the human head),,
u'rangi,[uʔˈraŋi],(transitive) to remember,,
uang,[ˈuaŋ],gray hair,,
ulara',[ˈularaʔ],snake,,
ulu,[ˈulu],(anatomy) head,,
unti,[ˈunti],banana,,
uring,[ˈuriŋ],cooking pot,,
wara',[ˈwaraʔ],"north, Antonym: timboro'",,
