L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
afstemning,/avstɛmnenɡ/,"voting, vote (a formalised choice), ballot, polling,",,
aftale,/avtalə/,arrangement,,
aftale,/avtalə/,arrange,,
aften,/ˈaftən/,"evening, night (evening)",aftæn,ˈæft
aftensmad,/ˈaftənsˌmað/,"supper, dinner, evening meal",,
aftes,[ˈɑfd̥əs],"i aftes, i går aftes – last night, yestereve, yesterevening,",,
aftægt,[ˈɑwˌtˢɛɡ̊d̥],"(historical) accommodation for previous owners, especially",,
afvige,/avviːˀə/,to deviate,,
afvise,/avviːˀsə/,"to reject, Jeg afviste hans tilnærmelser.I rejected",,
age,/aːɣə/,"(intransitive, dated) to drive (in a vehicle), (transitive,",,
agern,/aːˀɣərn/,"(botany) acorn (fruit of the oak tree), (anatomy, rare)",akarn,ˈækɑː͡ɹn
agt,[ˈɑɡ̊d̥],"intention, esteem",,
agt,[ˈɑɡ̊d̥],imperative of agte,,
agt,[ˈɑɡ̊d̥],imperative of agte,,
ajour,/asjur/,"up-to-date, Synonym: up to date",,
akillessene,/akiləsseːnə/,(anatomy) Achilles tendon (strong tendon in the calf of the leg),,
akkumulator,/akumulaːtər/,accumulator (wet-cell storage battery; container which,,
akkumulere,/akumuleːrə/,accumulate,,
akkusativ,/akusatiːv/,"(grammar) accusative, accusative case, (grammar) accusative",,
aks,/aks/,"ear (fruiting body of a grain plant), spike (ear of",,
aksel,/aksəl/,axle,,
aksel,/aksəl/,(archaic) shoulder,ǫxl,ˈɑːksəl
aksel,/aksəl/,(archaic) shoulder,ǫxl,ˈɑːksəl
akt,[ˈɑɡ̊d̥],"act, file (formal or official record), act (division",,
aktie,[ˈɑɡ̊ɕə],"share, stock",,
aktiv,/aktiːˀv/,"active, (grammar) active (being in the active voice),",,
aktiv,/aktiːˀv/,(grammar) active voice,,
aktiv,/aktiːˀv/,asset,,
aktivist,/aktivist/,activist,,
al,/al/,"all, any",,
albatros,/ˈalbaˌtʁʌs/,"albatross, (golf) an albatross or double eagle (a score",,
album,/albɔm/,An album.,album,ˈælbəm
albumin,/albumiːn/,"(physiology, organic chemistry) albumin",,
aldrig,/aldri/,"never (at no time), Emma lyver aldrig.Emma never lies.,",,
aldring,/ˈælʁeŋ/,"aging (US), ageing (UK) (becoming older)",,
alen,[ˈæːln̩],"(historical) cubit, ell (a unit of length of varying",alin,ˈeɪlɪn
alenlang,/aːlənlanɡ/,"very long, lengthy, interminable",,
alfahan,/alfahan/,alpha male (dominant male in a group of animals) [from,alfa,ˈælfə
alfons,/alˈfɔns/,pimp,,
algoritme,[alɡ̊oˈʁid̥mə],algorithm,algorithm,ˈælɡɚɹˌɪθəm
alkohol,-ɒl,alcohol,,
allegori,[aləɡ̊oˈʁiˀ],an allegory,,
allegorisk,[aləˈɡ̊oɐ̯ˀisɡ̊],allegorical,,
allegorisk,[aləˈɡ̊oɐ̯ˀisɡ̊],allegorically,,
allesammen,/aləsamən/,"Synonym of alle
Vi er jo nok allesammen skuffede.",,
allike,/aləkə/,jackdaw (Coloeus monedula),,
allokering,/alokerenɡ/,allocation (the process or procedure for allocating,,
allé,[aˈleˀ],avenue (street bordered by trees),,
almen,/almeːˀn/,"common, public, general, universal",,
almennyttig,/almennøti/,"serving the common good, non-profit",,
alskens,/alskəns/,"all sorts of; many different kinds of, 1822, Carl Christian",,
altan,/altaːn/,(architecture) balcony (structure extending from a,,
alter,[ˈald̥ɐ],"(religion) altar, a table or a platform for making",altari,ɔltˈɑː͡ɹɹi
altergang,[ˈald̥ɐˌɡ̊ɑŋˀ],"(Christianity) Holy Communion, Synonym: nadver",,
altid,/altid/,"always, Kirsten har altid været høj.Kirsten has always",,
altruistisk,/altruistisk/,altruistic,,
aluminium,/aluminjɔm/,aluminum,,
alverden,/alvɛrdən/,"all the world, the whole world
2009, Claus Ib Olsen, Alverdens krydderier og krydderurter, Gyldendal A/S →ISBN, page 46
 […]  i sin bog om alverdens krydderier,  […] 
 […]  in his book about the spices of the entire world, ...",,
alvor,[ˈalˌʋɒˀ],"seriousness (state of being serious), gravity, earnestness",,
alvorlig,/alvɔrli/,serious (important; weighty; not trifling; leaving,,
amager,/ˈɑmɑːər/,person from Amager,,
amagerkaner,[ɑmɑˈkæːˀnɐ],(humorous) person from Amager,,
Amalie,/amaːljə/,"A female given name, equivalent to English Amelia; a royal name in Denmark.",,
amanuensis,[amanuˈɛnsis],A teacher at an institute of higher education with,,
ambassade,-aːdə,embassy,,
ambitiøs,/ambisjøːs/,ambitious,,
ambolt,/ambɔlt/,"anvil (tool), (anatomy) anvil",,
ambra,/ambra/,"ambergris, southernwood (Artemisia abrotanum)",,
Amerika,/a.ˈmeː(.)ri.ka/,"America, United States of America (a country in North",,
amerikaner,/amɛrikaːˀnər/,"American (a person from USA), (rare) American (a person",,
ametyst,[ɑməˈtˢysd̥],amethyst,,
amnesti,-iːˀ,amnesty (act of the sovereign power),,
amt,/amˀt/,county (a first level country division in Denmark from,,
analsex,/anaːlsɛks/,anal sex (sexual intercourse with anal penetration),,
analytisk,/analytisk/,"analytical, (mathematical analysis) analytic; locally",,
ananas,/ˈananas/,"pineapple (fruit, plant)",,
anarki,-i,anarchy (absence of any form of political authority,,
anatomi,-iːˀ,anatomy,,
anciennitet,/anɡsjəniteːt/,seniority (time),,
and,/anˀ/,"duck, canard (false or misleading report or story)",,
andefedt,[ˈanəˌfed̥],duck fat,,
andemad,/anəmad/,duckweed,,
Anders,[ˈɑnɐs],A male given name.,Andreas,ɑːndɹˈeɪəs
Andersen,[ˈɑnɐsn̩],"A common surname, from patronymics​.",-sen,sˈɛn
andet,/ˈænəð/,"neuter singular of anden (“second”)
Andet franske kejserrige — Second French Empire",,
andre,/andrə/,plural of anden,,
andrik,/andrek/,drake (male duck),,
androide,/androiːdə/,android (robot with human form) [from 1973],,
anerkende,[anɐˈkʰɛnˀə],"to acknowledge, admit, to recognize (accept the existence",,
anfange,/anfaŋˀə/,(obsolete) to begin,,
anglofil,/anɡlofiːl/,Anglophilic,,
anglofil,/anɡlofiːl/,Anglophile (person who loves the culture of Britain),,
angreb,[ˈanˌɡ̊ʁɛˀb̥],"attack (offense of a battle), assault, raid, charge",,
angreb,[ˈanˌɡ̊ʁɛˀb̥],past tense of angribe,,
angreb,[ˈanˌɡ̊ʁɛˀb̥],past tense of angribe,,
angribe,[ˈanˌɡ̊ʁiːb̥ə],"to attack, assault",,
angriber,/anɡriːbər/,"attacker (someone who attacks, offensive soccer player)",,
angriber,/anɡriːbər/,present of angribe,,
angriber,/anɡriːbər/,present of angribe,,
angstskrig,[ˈɑŋˀ(sd̥)ˌsɡ̊ʁiˀ],cry or shriek of terror,,
anholde,/anhɔlə/,arrest (to seize and take into legal custody),,
anholdelse,/anhɔləlsə/,arrest (an act or instance of an arrest),,
anke,/anɡə/,"complaint, appeal",,
anke,/anɡə/,"to complain, to appeal (to take a case to a higher",,
anmeldelse,[ˈanˌmɛlˀəlsə],"A review, a reception, criticism.",,
anmode,/anmoːˀðə/,"to request, ask for (with the preposition om + the",,
annektering,[anɛɡ̊ˈtˢeːˀɐ̯eŋ],annexation,,
Annelise,-iːsə,"A female given name, combination of Anne and Lise, also spelled Anne-Lise.",,
anordne,/anɔrˀdnə/,"(rare) to arrange, prescribe",,
anordning,/anɔrˀdneŋ/,"device (a thing with a certain purpose), regulation",,
ansat,/ansat/,past participle of ansætte,,
ansat,/ansat/,employed,,
ansat,/ansat/,employee,,
anse,[ˈanˌseˀ],"to consider, regard",,
anseelse,[ˈanˌseˀəlsə],"reputation (what somebody is known for), respect, standing,",,
anselig,[anˈseˀli],"sizable, of some size, 2016, Martin Jensen, Kongens",,
anset,[ˈanˌseˀd̥],past tense of anse,,
anset,[ˈanˌseˀd̥],respected,,
ansete,[ˈanˌseˀd̥ə],definite singular of anset,,
ansigt,[ˈanseɡd],face (the part of the body),,
anstand,/anstand/,"dignity, decorum, propriety",,
anstændig,-ɛndi,"proper, decent",,
ansvar,/ansvaːˀr/,"responsibility (the state of being responsible), liability",andsvar,ˈændsvɑː͡ɹ
ansvarlig,/anˈsvɑːˀli/,"responsible (reliable, showing responsibility), Du",,
antage,/antaː/,"assume, presume",,
antropomorf,/antropomɔrf/,anthropomorphic (having the form of a man),,
antydning,/antydnenɡ/,"hint, suggestion, indication, innuendo, trace, touch,",,
anæstesi,/anɛstəsiː/,anesthesia,,
aorist,[ɑoˈʁisd̥],aorist (a past tense formation in Classical and Modern,,
apanage,/apanaːsjə/,"apanage, appanage",,
Aphrodite,[ɑfʁoˈd̥i(ː)d̥ə],(Greek mythology) Aphrodite,,
Apollon,[aˈpʰʌlʌn],(Greek mythology) Apollo,,
apostrof,/apostrɔf/,apostrophe (the character ’),,
apoteker,/apoteːkər/,"apothecary, pharmacist",,
apoteker,/apoteːkər/,indefinite plural of apotek,,
apoteker,/apoteːkər/,indefinite plural of apotek,,
apparat,/aparat/,"instrument, apparatus, appliance, machine, device,",,
appelsin,[ɑb̥l̩ˈsiːˀn],"An orange, a fruit from the tree Citrus sinensis.,",,
appelsinhud,/ɑbəlˈsiːnˌhuːd/,cellulite,,
appelsinjuice,[ɑb̥l̩ˈsiːˀnˌd̥juːs],Orange juice.,,
aprilsnar,/aprilsnar/,April fool (practical joke played on April Fools' Day),,
apropos,/apropo/,aside,,
apropos,/apropo/,apropos (regarding or concerning),,
apropos,/apropo/,apropos,,
ar,/ɑːr/,"scar, (slang) mouth ",,
ar,/ɑːr/,imperative of arre,,
ar,/ɑːr/,"are (square decametre, 100 m²)",,
ar,/ɑːr/,"are (square decametre, 100 m²)",,
ara,/aːra/,macaw (various parrots),,
araber,/araːbər/,"Arab (a person of Arab origin), Arabian (a native of Arabia)",,
Arabien,/araːbiən/,Arabia (a peninsula between the Red Sea and the Persian Gulf),,
arabisk,/araːbisk/,"Arabic (of, from, or pertaining to Arab countries or cultural behaviour)",,
aramæer,/ɑrɑˈmɛːər/,Aramaean,,
arbejde,/ˈarˌbajdə/,"work (labour, employment, occupation, job), Jeg har",,
arbejde,/ˈarˌbajdə/,"work, to do a specific task (Generally for money)",,
arbejde,/ˈarˌbajdə/,"work, to do a specific task (Generally for money)",,
arbejder,/ˈarˌbajdər/,"worker, workman, laborer, labourer",,
arbejder,/ˈarˌbajdər/,indefinite plural of arbejde,,
arbejder,/ˈarˌbajdər/,present of arbejde,,
arbejder,/ˈarˌbajdər/,indefinite plural of arbejde,,
arbejder,/ˈarˌbajdər/,present of arbejde,,
arbejder,/ˈarˌbajdər/,present of arbejde,,
arbejdsdag,[ˈɑːb̥ɑɪ̯d̥sˌd̥æːˀ],"workday, working day",,
arbejdsgiver,/arbajdsɡiːvər/,employer (person or entity which employs others),,
arbejdsløs,[ˈɑːb̥ɑj(d̥)sˌløˀs],unemployed (having no job),,
ard,[ˈɑˀd̥],"(historical) plough, ard",arðr,ˈɑː͡ɹ
areal,/areaːl/,"area, space, acreage",,
argentiner,/arɡɛntiːnər/,Argentinian (person from Argentina),,
argon,[ˈɑːɡʌn],argon,,
Aristofanes,[ɑiˈsd̥oˀfanɛs],Aristophanes,,
Aristophanes,[ɑiˈsd̥oˀfanɛs],Aristophanes,,
Aristoteles,[ɑiˈsd̥oˀd̥əlɛs],Aristotle,,
ark,[ˈɑːɡ̊],a sheet (of paper),,
ark,[ˈɑːɡ̊],(biblical) ark (Noah's Ark or the Ark of the Convenant),,
ark,[ˈɑːɡ̊],(biblical) ark (Noah's Ark or the Ark of the Convenant),,
arkitekt,/ɑɡiˈtɛɡd/,architect (a designer of buildings),,
arkiv,/arkiːv/,archive,,
arkivar,[ɑkiˈvɑˀ],archivist,,
arkæologi,/arkɛoloɡiːˀ/,archaeology (study of material culture(s) in the past),,
arm,/arm/,(anatomy) arm,,
arm,/arm/,"(dated) poor, not rich, Synonym: fattig, unfortunate,",,
arm,/arm/,"(dated) poor, not rich, Synonym: fattig, unfortunate,",,
armbrøst,/armbrøst/,crossbow (mechanised weapon based on the bow),,
armhule,/armhuːlə/,armpit (cavity beneath the junction of the arm and,,
armod,/armoːˀð/,"poverty, Synonym: fattigdom",,
Arne,/arnə/,A male given name.,,
arne,/arnə/,hearth,,
arp,/aːrp/,cradle cap,,
arrangement,[ɑɑŋɕəˈmɑŋ],"arrangement, event, party",,
arre,/ˈɑrə/,to scar,,
arrest,[aˈʁasd̥],"arrest (the process of holding back a suspect), confinement,",,
arresteret,[ɑɑˈsd̥eˀɐð],past participle of arrestere,,
arresteret,[ɑɑˈsd̥eˀɐð],"arrested, under arrest",,
arrig,/ari/,bad-tempered,,
arrigtrold,/aritrɔl/,"spitfire (a person with a fiery temper), 2014, Jens",,
arsen,[ɑːˈsen],"arsenic (element, chemical symbol As)",,
art,[ˈɑˀd̥],"kind, nature, species",,
arte,/artə/,"(reflexive) to behave, Synonym: te",,
artig,/ˈɑːdi/,(especially of a child) well-behaved,,
artikel,/artikəl/,"article (a story, report, or opinion piece), article",,
arv,/arv/,"inheritance, legacy, heritage",,
arv,/arv/,imperative of arve,,
arvelig,/arvəli/,hereditary (which is passed on as inheritance),,
arving,/arvenɡ/,"heir, heiress",,
Asien,/ˈaːˀsiən/,"(geography) Asia (A continent located east of Europe, west of the Pacific Ocean, north of Oceania and south of the Arctic Ocean.)",,
ask,/ask/,"common ash (tree, Fraxinus excelsior)",,
asparges,[aˈsb̥ɑˀs],asparagus (asparagus plant),,
astma,/astma/,(pathology) asthma,,
astronaut,/astronavt/,astronaut,,
asyl,/asyːl/,"asylum, refuge, sanctuary, orphanage, crèche",,
Athen,[aˈtˢeˀn],Athens (the capital city of Greece),,
Athena,[aˈtˢeːna],(Greek mythology) Athena (the goddess),,
Athene,[aˈtˢeːnə],(Greek mythology) Athena (the goddess),,
athener,[aˈtˢeˀnɐ],"Athenian, a citizen of the Greek city of Athens",,
athenienser,[atˢeniˈɛnˀsɐ],"Athenian, a citizen or resident of Athens (the capital",,
atheniensisk,[atˢeniˈɛnˀsisɡ̊],"Athenian, belonging to the Greek city of Athens.",,
athensk,[aˈtˢeˀnsɡ̊],"Athenian, belonging to the Greek city of Athens",,
athenæer,[atˢeˈnɛˀɐ],"Athenian, a citizen of the Greek city of Athens",,
athenæisk,[atˢeˈnɛˀisɡ̊],"Athenian, belonging to the Greek city of Athens",,
atom,[aˈtˢoˀm],atom,,
atombombe,/atoːˀmbɔmbə/,"(military, weapon) nuclear bomb, atomic bomb (nuclear",,
atomkerne,[aˈtˢoˀmˌkʰaɐ̯nə],(physics) nucleus (positive core of atom),,
atonal,/atonaːl/,(music) atonal,,
atten,/atən/,eighteen,,
atter,/atər/,again,,
attisk,[ˈatˢisɡ̊],"Attic, belonging to the landscape of Attica or the",,
attisk,[ˈatˢisɡ̊],the Attic dialect of Greek,,
attribut,/atribut/,"attribute (characteristic or quality); female characteristics,",,
attrå,[ˈaˈtˢʁ̥ɔˀ],"desire, longing",thraa,θɹˈɑː
attrå,[ˈaˈtˢʁ̥ɔˀ],"to wish, desire, to covet, yearn",thraa,θɹˈɑː
attrå,[ˈaˈtˢʁ̥ɔˀ],"to wish, desire, to covet, yearn",thraa,θɹˈɑː
atypisk,/atypisk/,atypical,,
aubergine,/obɛrsjiːnə/,"eggplant, aubergine (fruit, plant, color)",,
august,/avˈɡost/,August (the eighth month of the Gregorian calendar),,
autodidakt,/avtodidakt/,autodidact (a self-taught person),,
autodidakt,/avtodidakt/,"autodidactic, self-taught, self-educated [from 1969]",,
autofokus,/avtofoːkus/,autofocus,,
autoritet,/avtoriteːt/,authority,,
avance,/avanɡsə/,profit,,
avancere,/avanɡseːrə/,"to advance, to be promoted",,
avanceret,/avanɡseːrəd/,advanced,,
avanceret,/avanɡseːrəd/,past participle of avancere,,
avenue,/avəny/,avenue,,
avis,/aˈviːˀs/,(journalism) newspaper,,
avl,/avˀl/,"breeding (of animals), growing (of plants)",,
avl,/avˀl/,imperative of avle,,
avl,/avˀl/,imperative of avle,,
avle,/avlə/,"to grow, raise (to produce plants), to breed, raise",,
avocado,[aʋoˈkʰæːd̥o],avocado,,
avokado,/avokaːdo/,avocado,,
babylem,[ˈb̥ɛɪ̯b̥iˌlɛmˀ],baby hatch,,
babylift,/ˈbɛjbiˌlift/,A lined box or cart with handles on the side that is,,
babyvræl,[ˈb̥ɛɪ̯b̥iˌʋʁɛːˀl],a baby's wail,,
bade,[ˈb̥æːðə],"(intransitive) to bathe, take a bath, take a swim,",baða,bˈɑː
bade,[ˈb̥æːðə],indefinite plural of bad,baða,bˈɑː
bade,[ˈb̥æːðə],indefinite plural of bad,baða,bˈɑː
badminton,/badməntɔn/,badminton,badminton,bˈædmɪntən
bag,/baːˀɣ/,"(anatomy) behind, bottom, butt, buttocks, seat (part",bak,bˈæk
bag,/baːˀɣ/,behind,bak,bˈæk
bag,/baːˀɣ/,behind,bak,bˈæk
bag,/baːˀɣ/,"(rare) pastry, Synonym: bagværk",bak,bˈæk
bag,/baːˀɣ/,imperative of bage,bak,bˈæk
bag,/baːˀɣ/,"(rare) pastry, Synonym: bagværk",bak,bˈæk
bag,/baːˀɣ/,imperative of bage,bak,bˈæk
bag,/baːˀɣ/,imperative of bage,bak,bˈæk
bagage,/baɡaːsjə/,baggage; luggage,,
bagatel,/baɡatɛl/,"bagatelle, trifle, bagatelle (a short piece of literature",,
bagbord,/bavboːr/,backboard (left hand side of a vessel),,
bagbord,/bavboːr/,toward the backboard side,,
bagdel,[ˈb̥ɑwˌd̥eˀl],"behind, bottom, buttocks, Synonyms: bag, numse, rumpe,",,
bage,/baːɣə/,to bake,baka,bˈɑːkə
bage,/baːɣə/,indefinite plural of bag,baka,bˈɑːkə
bage,/baːɣə/,indefinite plural of bag,baka,bˈɑːkə
bagefter,/baːjɛftər/,"behind, afterward, afterwards, subsequently, slow (behind",,
bager,/baːɣər/,"baker (person that produces and sells bread and cakes),",bage,bˈeɪd͡ʒ
bager,/baːɣər/,tense of pres,bage,bˈeɪd͡ʒ
bager,/baːɣər/,tense of pres,bage,bˈeɪd͡ʒ
bageri,[b̥æɪ̯ɐˈʁiːˀ],"a bakery, a baker's shop",,
baggrund,[ˈb̥ɑwˌɡ̊ʁɔnˀ],background (the scenery behind the main subject of,bag,bˈæɡ
bagklogskab,/bavklɔɡskaːb/,hindsight (after-the-fact realisation or understanding),,
bajer,/bajər/,"(countable, colloquial) beer",,
bakterie,/bɑɡˈteɐ̯ˀiə/,(microbiology) bacterium,,
bakteriologi,/bɑɡteɐ̯ioloˈɡiˀ/,"(biology, microbiology) bacteriology",,
balkon,/balkɔnɡ/,balcony,,
ballade,-aːdə,"ballad (narrative poem), (uncountable) mischief, hijinks,",,
ballet,/balɛt/,ballet,,
ballon,/balɔnɡ/,"balloon (inflatable object), bulb, carboy, demijohn",,
balsamisk,/balsamisk/,balmy,,
balstyrig,/balstyːri/,unruly,,
balstyrisk,/balstyːrisk/,unruly,,
bamse,/ˈbɑmsə/,"teddy bear, (informal) bear, a burly man",,
bandage,/bandaːsjə/,bandage (medical binding),,
banegård,[ˈb̥æːnəˌɡ̊ɒˀ],train station,,
bange,/baŋə/,"afraid, frightened, scared",,
bankkonto,/bankkɔnto/,bank account,,
bar,/ˈbaːˀr/,"bare, naked, sheer, pure",,
bar,/ˈbaːˀr/,"bar (business licensed to sell intoxicating beverages,",bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,bar (unit of pressure),bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,past tense of bære,bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,"bar (business licensed to sell intoxicating beverages,",bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,bar (unit of pressure),bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,past tense of bære,bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,bar (unit of pressure),bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,past tense of bære,bar,bˈɑː͡ɹ
bar,/ˈbaːˀr/,past tense of bære,bar,bˈɑː͡ɹ
barbar,/barbaːr/,barbarian (an uncivilized person),,
bare,/ˈbaːrə/,"just, simply, only, merely",,
bare,/ˈbaːrə/,"I wish, I hope, if only (introduces a wish), 1979,",,
bare,/ˈbaːrə/,"inflection of bar:, definite singular, plural",,
bare,/ˈbaːrə/,"inflection of bar:, definite singular, plural",,
barfodet,/barfoːdət/,"barefoot, barefooted",,
barmhjertig,[b̥ɑːmˈjaɐ̯d̥i],"merciful, charitable, compassionate",,
barn,/barn/,"child (immature human), Dette er ikke et passende sted",barn,bˈɑː͡ɹn
barndom,/barndɔm/,childhood,,
barnebarn,[ˈb̥ɑːnəˌb̥ɑˀn],grandchild (child of someone’s child),,
barnevogn,/bɑːnəvɒwn/,"pram, baby carriage",,
barre,/barə/,"ingot, bar, (gymnastics) parallel bars, uneven bars",,
barsel,"[ˈb̥ɑːsl̩, ˈb̥ɑˀsl̩]","confinement (after childbirth), lying-in, parental",,
barsle,[ˈb̥ɑːslə],"give birth, (figuratively) barsle med noget = work",,
basisk,/baːsisk/,"alkaline, basic",,
basket,/baːskət/,basketball (the sport),basketball,bˈæskɪtbˌɔːl
basketball,/baːskətbaːl/,basketball,basketball,bˈæskɪtbˌɔːl
basketballkurv,/baːskətbaːlkurv/,basketball hoop,,
bast,/bast/,bast,,
bastard,/bastard/,crossbreed (an organism produced by mating of individuals,,
bat,[ˈb̥ad̥],bat (a club for striking a ball),bat,bˈæt
bat,[ˈb̥ad̥],imperative of batte,bat,bˈæt
bat,[ˈb̥ad̥],imperative of batte,bat,bˈæt
batte,[ˈb̥ad̥ə],to have effect,,
bebyrde,/bebyrdə/,"to burden, encumber, trouble",,
bedare,[b̥eˈd̥ɒˀɒ],"to charm, captivate",,
bedemand,/beːdəman/,"funeral director, mortician, undertaker",,
bedrag,[b̥eˈd̥ʁɑˀw],"deceit, deception, fraud",,
bedrag,[b̥eˈd̥ʁɑˀw],imperative of bedrage,,
bedrag,[b̥eˈd̥ʁɑˀw],imperative of bedrage,,
bedrage,[b̥eˈd̥ʁɑˀwə],"to deceive, to betray",,
bedrager,[b̥eˈd̥ʁɑˀwɐ],fraud (person who deceives),,
bedrager,[b̥eˈd̥ʁɑˀwɐ],present tense of bedrage,,
