L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
abba,/ˈab.ba/,"father, Synonym: pater",,
abbacino,/abˈba.ki.noː/,Alternative form of abacinō.,,
abbas,/ˈab.baːs/,an abbot,,
abbatia,/abˈbaː.ti.a/,"(Late Latin) an abbey, vocative singular of abbātia",,
abbatia,/abˈbaː.ti.a/,ablative singular of abbātia,,
abbatialis,/ab.baː.tiˈaː.lis/,"Of or pertaining to an abbey, abbot or abbess, abbatial.",,
abbatissa,/ab.baːˈtis.sa/,"(Late Latin) abbess, female head of an abbey",,
abbatizo,/ab.baːˈtiz.zoː/,"I am abbot., 1688, Acta sanctorum, Volume 19, page",,
abbreviatio,/ab.bre.u̯iˈaː.ti.oː/,(Late Latin) an abbreviation,,
abbreviatulus,/ab.bre.u̯iˈaː.tu.lus/,somewhat shortened,,
abbrevio,/abˈbre.u̯i.oː/,"I shorten, abbreviate, abridge., c. 360 CE – 400 CE,",,
abchasicus,/abˈkʰa.si.kus/,Abkhasian,,
Abdara,/ˈab.da.ra/,A city in Hispania Baetica,,
abderitanus,/ab.deː.riːˈtaː.nus/,"of or pertaining the city of Abdera, foolish, idiotic",,
Abderum,/abˈdeː.rum/,"a town of Thrace, proverbial for narrow-minded people",,
Abderum,/abˈdeː.rum/,accusative of Abdērus,,
Abderum,/abˈdeː.rum/,accusative of Abdērus,,
Abderus,/abˈdeː.rus/,(Greek mythology) A divine hero and one of the lovers,,
abdicatio,/ab.diˈkaː.ti.oː/,"a renunciation, action of disowning, abdication",,
abdicativus,/ab.di.kaːˈtiː.u̯us/,"negative, Synonym: negātīvus",,
abdicatorius,/ab.di.kaːˈtoː.ri.us/,"resigning, abdicating",,
abditivus,/ab.diˈtiː.u̯us/,removed or separated from,,
abdo,/ˈab.doː/,"I hide, conceal, keep secret, cover, suppress, sheathe.,",,
abdomen,/abˈdoː.men/,"(anatomy) belly, abdomen, (by extension of meaning)",,
abdominalis,/ab.doː.miˈnaː.lis/,abdominal,,
Abdua,/ˈab.du.a/,"The river Adda, which flows in Lombardy",,
abduco,/abˈduː.koː/,"(literally), (in general) lead away or aside, take",,
abductio,/abˈduk.ti.oː/,"robbing, ravishing, plundering, (by extension, of a",,
abductivus,/ab.dukˈtiː.u̯us/,seductive,,
abductoris,/ab.dukˈtoː.ris/,(New Latin) abductive,,
abecedarium,/a.be.keˈdaː.ri.um/,"alphabet, ABCs, accusative singular of abecedārium,",,
abecedarius,/a.be.keˈdaː.ri.us/,"Of or pertaining to the alphabet—alphabetical, alphabetic.",,
abecedarius,/a.be.keˈdaː.ri.us/,One who learns the ABCs.,,
Abella,/aˈbel.la/,"A city in interior Campania, situated near Nola",,
abellana,/aˈbel.la.na/,"filbert, hazelnut",,
Abellinum,/a.belˈliː.num/,"A considerable city of Hirpinia, situated in the upper",,
Abelus,/ˈa.be.lus/,(biblical) Abel,,
abeo,/ˈa.be.oː/,"I depart, go away, go off., c. 270 BCE – c. 201 BCE,",,
abequito,/aˈbe.kʷi.toː/,"(intransitive) I ride away; leave., 27 BCE – 25 BCE,",,
aberceo,/aˈber.ke.oː/,Alternative form of abarceō,,
aberdeenensis,/a.ber.deːˈnen.sis/,(relational) Aberdeen (several places),,
aberratio,/a.berˈraː.ti.oː/,"relief (from trouble), diversion",,
aberro,/aˈber.roː/,"(transitive, sometimes with ab) I wander, stray or",,
abhibeo,/abˈhi.be.oː/,"(transitive) I keep off, keep away, keep at a distance.",,
abhinc,/aˈbink/,"since, ago, Abhinc duōs annōs., Two years ago., hence,",,
abhorreo,/abˈhor.re.oː/,"I abhor, shudder at, recoil or shrink back from., I",,
abhorresco,/ab.horˈreːs.koː/,"(Late Latin, transitive and intransitive) I dread,",,
Abiathar,/a.biˈaː.tʰaːr/,Abiathar,,
abicio,/aˈbi.ki.oː/,"I throw or hurl down or away, cast or push away or",,
abiectio,/abˈi̯ek.ti.oː/,"throwing away or rejecting, dejection, despondency,",,
abiecto,/abˈi̯ek.toː/,"I abandon., I debase., I humble., I sell too cheaply.,",,
abiegnus,/a.biˈeːɡ.nus/,made of fir or deal,,
abies,/ˈa.bi.eːs/,"the silver fir (Abies alba), the silver-fir's wood,",,
abietarius,/a.bi.eˈtaː.ri.us/,Of or pertaining to fir or deal.,,
abietarius,/a.bi.eˈtaː.ri.us/,a joiner,,
abietifolius,/a.bi.e.tiˈfo.li.us/,(New Latin) having leaves like a fir tree,,
abietinus,/a.biˈe.ti.nus/,"Of, pertaining to, or resembling a fir tree",,
abiga,/ˈa.bi.ɡa/,a flowering plant known as yellow bugle or Ajuga chamaepitys,,
abigeator,/a.bi.ɡeˈaː.tor/,"(Late Latin) a cattle stealer, rustler",,
abigeatus,/a.bi.ɡeˈaː.tus/,"(Late Latin) cattle stealing, rustling",,
abigeus,/aˈbi.ɡe.us/,(Late Latin) a cattle stealer,,
abigo,/ˈa.bi.ɡoː/,"I drive away (particularly cattle), I deter, discourage,",,
abilitas,/aˈbi.li.taːs/,ability,,
Abissinus,/a.bisˈsi.nus/,"(Medieval Latin) Abyssinian, Ethiopian, Synonym: Aethiopicus",,
abitio,/aˈbi.ti.oː/,"a going away, departure, a death",,
abito,/aːˈbiː.toː/,Alternative form of ābaetō,,
abito,/aːˈbiː.toː/,second-person singular future impersonal active imperative of abeō,,
abitus,/ˈa.bi.tus/,"A going away; departure., The place through which one",,
abiudicativus,/ab.i̯uː.di.kaːˈtiː.u̯us/,negative,,
abiudico,/abˈi̯uː.di.koː/,(law) I deprive or take away by a judicial sentence;,,
abiugo,/ˈab.i̯u.ɡoː/,"I loose from a yoke, unyoke., (by extension) I remove,",,
abiungo,/abˈi̯un.ɡoː/,"I loose from a yoke, unyoke, unharness, I remove, separate,",,
abiuratio,/ab.i̯uːˈraː.ti.oː/,"forswearing, abjuration",,
abiurgo,/abˈi̯uːr.ɡoː/,"(transitive) I deny or refuse reproachfully., (transitive)",,
abiuro,/abˈi̯uː.roː/,"I deny on oath, abjure.",,
abjicio,/abˈi̯i.ki.oː/,Alternative form of abiciō,,
abjudicativus,/ab.i̯u.di.kaːˈtiː.u̯us/,Alternative form of abiudicativus,,
abjudico,/abˈi̯uː.di.koː/,Alternative form of abiūdicō,,
abjugo,/ˈab.i̯u.ɡoː/,Alternative form of abiugō,,
abjungo,/abˈi̯un.ɡoː/,Alternative form of abiungō,,
abjurgo,/abˈi̯uːr.ɡoː/,Alternative form of abiūrgō,,
ablacto,/abˈlak.toː/,I wean.,,
ablacuo,/abˈla.ku.oː/,Alternative form of ablaqueō,,
ablaqueatio,/ab.la.kʷeˈaː.ti.oː/,The process or act of digging or loosening the soil,,
ablaqueo,/abˈla.kʷe.oː/,I turn up or loosen the soil around a tree (to form,,
ablatio,/abˈlaː.ti.oː/,"taking away, removal, Synonyms: demptiō, remōtiō",,
ablativus,/ab.laːˈtiː.u̯us/,(grammar) ablative,,
ablator,/abˈlaː.tor/,One who takes away.,,
ablegatio,/ab.leːˈɡaː.ti.oː/,"a sending off or away, dispatch, a banishment, exile",,
ablego,/abˈleː.ɡoː/,"(transitive) I send off or away (on a mission)., (transitive)",,
ablepsia,/aˈblep.si.a/,"blindness, vocative singular of ablepsia",,
ablepsia,/aˈblep.si.a/,ablative singular of ablepsia,,
abligurio,/ab.liˈɡuː.ri.oː/,Alternative form of abligūrriō (“I lick away; I squander”),,
abligurrio,/ab.liˈɡur.ri.oː/,"(transitive) I lick away, waste or spend indulgently;",,
abligurritio,/ab.li.ɡurˈriː.ti.oː/,a consuming or spending in feasting,,
abligurritor,/ab.li.ɡurˈriː.tor/,(Late Latin) A person who consumes or spends in feasting;,,
abloco,/ˈab.lo.koː/,"I lease, let out on hire., I hire, contract.",,
abludo,/abˈluː.doː/,"(intransitive) I am unlike, differ from.",,
abluo,/ˈab.lu.oː/,"I wash  off, wash away, cleanse, purify., (figuratively)",,
ablutio,/abˈluː.ti.oː/,"washing, cleansing, ablution",,
ablutivus,/ab.luˈti.vus/,"(Medieval Latin, New Latin) ablutive, 1736, Caietanus",,
ablutor,/abˈluː.tor/,"a person who washes off, purifies or cleanses.",,
abluvio,/abˈlu.u̯i.oː/,erosion,,
abluvium,/abˈlu.u̯i.um/,"flood, deluge, inundation",,
abmatertera,/ab.maːˈter.te.ra/,(Late Latin) sister of a great-great-grandmother; great-great-great-aunt,,
abnato,/ˈab.na.toː/,(intransitive) I swim or float off or away.,,
abnegatio,/ab.neˈɡaː.ti.oː/,The act of denying; denial.,,
abnegativus,/ab.ne.ɡaːˈtiː.u̯us/,negative,,
abnegator,/ab.neˈɡaː.tor/,a denier,,
abnego,/ˈab.ne.ɡoː/,"I refuse, deny, decline, am unwilling.",,
abnepos,/ˈab.ne.poːs/,great-great-grandson,,
abnocto,/abˈnok.toː/,"I spend or pass the night abroad or away from home,",,
abnodo,/abˈnoː.doː/,"(transitive) I cut off knots, unknot., (transitive)",,
abnormis,/abˈnoːr.mis/,(Late Latin) deviating or departing from a fixed rule,,
abnueo,/abˈnu.e.oː/,Alternative form of abnuō,,
abnuitio,/ab.nuˈi.ti.oː/,"negation, refusal, denial",,
abnumero,/abˈnu.me.roː/,"(transitive) I reckon or count up, total.",,
abnuo,/ˈab.nu.oː/,"I refuse, reject., c. 117 CE, Tacitus, Annales 1.2:Neque",,
abnutivus,/ab.nuːˈtiː.u̯us/,negative,,
abnuto,/abˈnuː.toː/,"I deny often (by a nod); refuse., c. 200 BCE – 190",,
Abobriga,/a.boˈbriː.ɡa/,a town of Hispania Tarraconensis mentioned by Pliny,,
Abodiacum,/a.boˈdi.a.kum/,"A town of Vindelicia, now Epfach",,
Abolani,/a.boˈlaː.niː/,An ancient tribe of Latium,,
aboleo,/aˈbo.le.oː/,"I retard, check the growth of., I destroy, efface,",,
abolesco,/a.boˈleːs.koː/,"I gradually perish, decay, die., I disappear, vanish.",,
abolitio,/a.boˈli.ti.oː/,"abolishing, annulling, abolition, amnesty; suspension",,
abolitor,/aˈbo.li.tor/,A person or thing that takes something away or casts,,
abolla,/aˈbol.la/,"a cloak made out of thick woolen cloth, usually worn",,
abolla,/aˈbol.la/,vocative singular of abolla,,
abolla,/aˈbol.la/,ablative singular of abolla,,
abomasum,/a.boˈmaː.sum/,abomasum,,
abominabilis,/a.boː.miˈnaː.bi.lis/,"abominable, detestable",,
abominamentum,/a.boː.mi.naːˈmen.tum/,"(Late Latin) detestable thing, abomination",,
abominatio,/a.boː.miˈnaː.ti.oː/,"(Late Latin) aversion, detestation, loathing, vocative",,
abomino,/aˈboː.mi.noː/,Alternative form of abōminor,,
abominosus,/a.boː.miˈnoː.sus/,"full of ill omens, portentous, ominous",,
aborigineus,/a.bo.riːˈɡi.ne.us/,Of or pertaining to the original founders of a city,,
aboriginus,/a.boˈri.ɡi.nus/,aboriginal,,
aborigo,/aˈbo.ri.ɡo/,aborigine (original inhabitant),,
aborior,/aˈbo.ri.or/,"(intransitive) I disappear, pass away, set., (intransitive)",,
aborsus,/aˈbor.sus/,That which has been brought forth or born prematurely.,,
aborsus,/aˈbor.sus/,"premature delivery, miscarriage, abortion",,
abortio,/aˈbor.ti.oː/,"premature delivery, miscarriage, abortion",,
abortivum,/a.borˈtiː.u̯um/,"abortion, miscarriage, that which procures or induces",,
abortivus,/a.borˈtiː.u̯us/,"Of or pertaining to a premature delivery, miscarriage,",,
aborto,/aˈbor.toː/,(intransitive) I bring forth prematurely.,,
abortus,/aˈbor.tus/,"premature delivery, miscarriage, abortion, 165 B.C.E.,",,
abortus,/aˈbor.tus/,"disappeared, passed away, having disappeared or passed",,
abpatruus,/abˈpa.tru.us/,(Late Latin) paternal great-granduncle,,
abra,/ˈa.bra/,"maid
Synonym: ancilla",,
abra,/ˈa.bra/,ablative singular of abra,,
abrado,/abˈraː.doː/,"I scratch, rub, scrape off or away, abrade., I shave",,
Abraham,/ˈaː.bra.haːm/,"(biblical) Abraham, 405, Jerome and others, Vulgate,",,
Abrahamus,/aːˈbra.ha.mus/,"A male given name, equivalent to English Abraham.",,
abrasio,/abˈraː.si.oː/,"The act of scratching, scraping or rubbing; abrasion.",,
abrelictus,/ab.reˈlik.tus/,"deserted, abandoned",,
abrenuntiatio,/ab.re.nuːn.tiˈaː.ti.oː/,"(Ecclesiastical Latin) a renouncing, especially during",,
abrenuntio,/ab.reˈnuːn.ti.oː/,I renounce.,,
Abrincatui,/ab.rinˈka.tu.iː/,A Celtic tribe of Gallia Lugdunensis,,
abripio,/abˈri.pi.oː/,"I take away (by violence); snatch, drag or tear off",,
Abrocomes,/abˈro.ko.meːs/,"A Persian general, son of Darius and brother of Xerxes",,
abrodo,/abˈroː.doː/,(transitive) I gnaw off.,,
abrogatio,/ab.roˈɡaː.ti.oː/,(law) a formal repeal of a law,,
abrogo,/ˈab.ro.ɡoː/,"(law) I abolish, abrogate, annul (all parts); recall,",,
Abronius,/abˈroː.ni.us/,"The name of a Roman gens, famously held by:, Abronius",,
Abronius,/abˈroː.ni.us/,of or pertaining to the gens Abronia,,
abrotanifolius,/ab.ro.ta.niˈfo.li.us/,(New Latin) southernwood-leafed,,
abrumpo,/abˈrum.poː/,"I break off something (violently); rend, tear, sever.,",,
abruptio,/abˈrup.ti.oː/,"a breaking or tearing (off or away); separation, abruption,",,
absarius,/abˈsa.ri.us/,(Medieval Latin) A tenant of formerly uncultivated,,
Absarus,/ˈab.sa.rus/,A river of Colchis mentioned by Pliny,,
abscedo,/abˈskeː.doː/,"I go off or away, depart., I disappear, withdraw.,",,
abscido,/abˈskiː.doː/,"I cut off (with an instrument), cut short., (medicine)",,
abscindo,/abˈskin.doː/,"I tear, rend off or away (especially with the hand).,",,
abscissio,/abˈskis.si.oː/,The act of breaking off or tearing away from a discourse;,,
abscisus,/abˈskiː.sus/,"steep, sheer, precipitous",,
abscondeo,/abˈskon.de.oː/,Alternative form of abscondō,,
absconditus,/abˈskon.di.tus/,"hidden, concealed",,
absconditus,/abˈskon.di.tus/,"secret, covert",,
abscondo,/abˈskon.doː/,"(transitive) I hide, conceal, cover, shroud.",,
absconsus,/abˈskon.sus/,"hidden, secret, concealed",,
absentia,/abˈsen.ti.a/,absence,,
absentivus,/ab.senˈtiː.u̯us/,long absent,,
absento,/abˈsen.toː/,"(transitive) I cause someone to be absent, I send away,",,
absidatus,/ab.siːˈdaː.tus/,"having arches; arched, vaulted",,
absilio,/abˈsi.li.oː/,"(intransitive) I leap, jump, spring off or away.",,
absimilis,/abˈsi.mi.lis/,"unlike, dissimilar",,
absinthiatus,/ab.sin.tʰiˈaː.tus/,Containing wormwood,,
absinthifolius,/ab.sin.tʰiˈfo.li.us/,(New Latin) wormwood-leafed,,
absinthites,/ab.sinˈtʰiː.teːs/,Alternative spelling of apsinthītēs,,
absinthium,/abˈsin.tʰi.um/,"wormwood, an infusion of wormwood sometimes masked",,
absisto,/abˈsis.toː/,"(intransitive) I withdraw, depart, go away from., (intransitive)",,
absitas,/ˈab.si.taːs/,accusative feminine plural of absitus,,
absitas,/ˈab.si.taːs/,(Medieval Latin) uncultivated land,,
absitas,/ˈab.si.taːs/,(Medieval Latin) uncultivated land,,
absitus,/ˈab.si.tus/,"lying away, distant",,
absocer,/ˈab.so.ker/,great-great-grandfather of one's spouse,,
absoluo,/abˈso.lu.oː/,Alternative form of absolvō,,
absolutio,/ab.soˈluː.ti.oː/,"(law) an acquittal, absolving, completion, perfection,",,
absolutorius,/ab.so.luːˈtoː.ri.us/,of or pertaining to acquittal or release; absolutory,,
absolvo,/abˈsol.u̯oː/,"I loosen from, make loose, detach, untie, (figuratively)",,
absolvo,/abˈsol.u̯oː/,"consocio, iungo",,
absono,/ˈab.so.noː/,(intransitive) to be discordant (to have a harsh or,,
absonus,/ˈab.so.nus/,"harsh, discordant",,
absorbeo,/abˈsor.be.oː/,"I swallow down, devour., I absorb, submerge., (figuratively)",,
absorptio,/abˈsorp.ti.oː/,"(Late Latin) drink, beverage",,
absortus,/abˈsor.tus/,"overwhelmed, engulfed",,
abspello,/abˈspel.loː/,Alternative form of aspello,,
absporto,/abˈspor.toː/,Alternative form of asporto,,
abstemius,/abˈsteː.mi.us/,"abstaining from wine, abstemious; sober, temperate,",,
abstergeo,/abˈster.ɡe.oː/,"I wipe off or away; dry by wiping., (figuratively)",,
absterreo,/abˈster.re.oː/,"I drive away, frighten away, deter, discourage., (figuratively)",,
abstinax,/ˈab.sti.naːks/,"abstinent, abstemious",,
abstineo,/abˈsti.ne.oː/,"I abstain., I keep, stay off or away, hold at a distance,",,
absto,/ˈab.stoː/,"(intransitive, usually used with longe) I stand off",,
abstractio,/abˈstrak.ti.oː/,"(Late Latin) separation, (Late Latin) abstraction",,
abstrudo,/abˈstruː.doː/,"(transitive) I push or thrust away; conceal, hide.",,
abstrusus,/abˈstruː.sus/,"hidden, concealed, having been concealed",,
abstrusus,/abˈstruː.sus/,"hidden, concealed, secret, remote, secluded, abstruse,",,
absum,/ˈab.sum/,"I am away, I am absent, I am distant",,
absum,/ˈab.sum/,"nominative neuter singular of absus, accusative masculine/neuter",,
absum,/ˈab.sum/,"nominative neuter singular of absus, accusative masculine/neuter",,
absumedo,/ab.suːˈmeː.doː/,"consumption, the act of spending or using up",,
absumo,/abˈsuː.moː/,"I take away, diminish., (of things) I consume, annihilate.,",,
absurdus,/abˈsur.dus/,"discordant, harsh, incongruous, inconsistent, illogical,",,
absus,/ˈab.sus/,Alternative form of hapsus,,
absus,/ˈab.sus/,"(of land) uncultivated, unoccupied, (of a person) possessing",,
absus,/ˈab.sus/,"(of land) uncultivated, unoccupied, (of a person) possessing",,
absynthites,/ab.synˈtʰiː.teːs/,Alternative spelling of apsinthītēs,,
Abudius,/aˈbu.di.us/,"a Roman nomen gentile, gens or ""family name""",,
abuio,/aːˈbuː.i̯oː/,(Medieval Latin) to darken,,
abujo,/aːˈbuː.i̯oː/,Alternative form of ābuiō,,
abundanter,/a.bunˈdan.ter/,"abundantly, fully",,
abundantia,/a.bunˈdan.ti.a/,"abundance, vocative singular of abundantia",,
abundantia,/a.bunˈdan.ti.a/,ablative singular of abundantia,,
Abundantius,/a.bunˈdan.ti.us/,A male given name. See Abundius.,,
abundatio,/a.bunˈdaː.ti.oː/,"An overflowing, abundance, overflow.",,
abunde,/aˈbun.de/,"abundantly, amply",,
abundiflorus,/a.bun.diˈfloː.rus/,(New Latin) having copious-flowers,,
abundo,/aˈbun.doː/,"I overflow, flow over or down, (figuratively, with",,
abundus,/aˈbun.dus/,"(rare) copious, abundant",,
Aburius,/aˈbu.ri.us/,"a Roman nomen gentile, gens or ""family name"" famously",,
Abusina,/aˈbu.si.na/,"A town of Vindelicia corresponding to the modern Abensberg,",,
abusivus,/a.buːˈsiː.u̯us/,misused,,
abusor,/aˈbuː.sor/,he who misuses,,
abutor,/aˈbuː.tor/,"I use up, exhaust, consume entirely., I waste, squander.,",,
Abydus,/aˈbyː.dus/,"One of the most important cities of Egypt, A city in",,
Abyla,/ˈa.by.la/,A mountain in Mauritania situated near Tingis,,
abyssalis,/a.bysˈsaː.lis/,"Of, pertaining to or resembling an abyss; abyssal,",,
abyssicolus,/a.bysˈsi.ko.lus/,(New Latin) deep-sea-dwelling,,
abyssinicus,/a.bysˈsi.ni.kus/,Abyssinian,,
abyssus,/aˈbys.sus/,"(Late Latin) an abyss, 405 CE, Jerome, Vulgate Genesis.1.2:Terra",,
Abzoae,/ˈab.zo.ae̯/,A tribe of Scythia mentioned by Pliny,,
ac,/ak/,Alternative form of atque,,
Acacesium,/a.kaˈkeː.si.um/,a town of Arcadia situated at the foot of a hill,,
acacia,/aˈka.ki.a/,"the gum arabic tree (Vachellia nilotica, syn. Acacia",,
acaciifolius,/a.ka.ki.iˈfo.li.us/,(New Latin) acacia-leafed,,
acaciiformis,/a.kaː.ki.iˈfoːr.mis/,(New Latin) having the shape of an acacia,,
academia,/a.ka.deːˈmiː.a/,"academy, academe",,
academicus,/a.kaˈdeː.mi.kus/,academic; of or pertaining to the Greek academy and,,
academicus,/a.kaˈdeː.mi.kus/,"an academician, especially a philosopher of the Platonic",,
Acalandrus,/a.kaˈlan.drus/,"A river in Lucania that flows into the Ionian Sea,",,
acalephe,/a.kaˈleː.pʰeː/,a nettle,,
acalyphaceus,/a.ka.lyˈpʰaː.ke.us/,(New Latin) nettle-like,,
Acampsis,/aˈkamp.sis/,"A river in Pontus, mentioned by Arrian, now the Çoruh",,
acanthicarpus,/a.kan.tʰiˈkar.pus/,(New Latin) having spiny seeds; acanthocarpous,,
acanthifolius,/a.kan.tʰiˈfo.li.us/,(New Latin) acanthus-leaved; prickly-leaved,,
acanthinus,/aˈkan.tʰi.nus/,Resembling the plant bear's-foot / stinking hellebore,,
Acanthio,/aˈkan.tʰi.oː/,"A male given name, character in the play Mercator of",,
acanthius,/aˈkan.tʰi.us/,"spiny, thorny",,
acanthocalyx,/a.kanˈtʰo.ka.lyks/,"(rare, New Latin, taxonomy) (having a) spiny calyx",,
acanthocarpus,/a.kan.tʰoˈkar.pus/,(New Latin) acanthocarpous,,
acanthochiton,/a.kanˈtʰo.kʰi.ton/,(New Latin) a specific epithet for an organism having,,
acanthocladus,/a.kanˈtʰo.kla.dus/,(New Latin) having spiny branches,,
acanthocomus,/a.kanˈtʰo.ko.mus/,(New Latin) having spiny hairs or foliage,,
acanthodontus,/a.kan.tʰoˈdon.tus/,(New Latin) having spiny teeth,,
acanthonotus,/a.kanˈtʰo.no.tus/,(New Latin) Having a spiny back,,
acanthophorus,/a.kanˈtʰo.pʰo.rus/,(New Latin) bearing spines or thorns; acanthophorous,,
acanthophyllus,/a.kan.tʰoˈpʰyl.lus/,(New Latin) Having spiny leaves,,
acanthopodius,/a.kan.tʰoˈpo.di.us/,having spiny feet,,
acanthus,/aˈkan.tʰus/,"A plant known as bear's-foot (Helleborus foetidus).,",,
acaricus,/aˈka.ri.kus/,(New Latin) free from rot,,
Acarnania,/a.karˈnaː.ni.a/,(geography) The most westerly province of Greece,,
Acascomarci,/a.kas.koˈmar.kiː/,A tribe of Pontus mentioned by Pliny,,
acatus,/ˈa.ka.tus/,a light vessel or boat,,
acaulis,/aˈkau̯.lis/,(New Latin) Having no stem or stalk,,
acaustus,/aˈkau̯s.tus/,incombustible,,
accadicus,/akˈka.di.kus/,Akkadian,,
accano,/ˈak.ka.noː/,(intransitive) I sing to or with any thing,,
accelero,/akˈke.le.roː/,"(transitive) I quicken, hasten, speed up, accelerate.,",,
accendo,/akˈken.doː/,"I kindle or light (a fire), I inflame or arouse",,
accenseo,/akˈken.se.oː/,"I reckon to or among, add to.",,
accentus,/akˈken.tus/,"a blast, signal, (phonology) accent, tone, accentuation,",,
accepto,/akˈkep.toː/,"I take, receive, accept (regularly), I submit to, I",,
accerso,/akˈker.soː/,"Alternative form of arcessō (""I summon"").",,
accessibilis,/ak.kesˈsi.bi.lis/,"approachable, accessible",,
accessito,/akˈkes.si.toː/,(intransitive) I approach repeatedly.,,
accessorius,/ak.kesˈsoː.ri.us/,"(Medieval Latin) accessory, supplementary",,
accessorius,/ak.kesˈsoː.ri.us/,"(Medieval Latin) accessory (to a crime), accomplice",,
Acci,/ˈak.kiː/,An inland city in Hispania Tarraconensis,,
accidentum,/ak.kiˈden.tum/,(Medieval Latin) Synonym of accidentia (“collateral,,
accidia,/akˈkiː.di.a/,Alternative form of acēdia,,
