L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
apaldur,/ˈɛaːʰpaltʊɹ/,"crab apple, crab tree (Any of the wild species of apple",,
apotek,[apoˈteːk],pharmacy,,
app,/aʰpː/,(computing) app (for a mobile device),app,ˈæp
appilsin,/aʰpːɪlˈsiːn/,orange (fruit of Citrus sinensis),,
appilsindjús,/aʰpːɪlˈsiːnˌt͡ʃʉuːs/,orange juice,,
appilsintræ,/aʰpːɪlˈsiːnˌtʰɹɛaː/,orange tree,,
aprikosa,/apɹiˈkoːsa/,apricot (fruit),,
arbeiðari,[ˈarbaijarɪ],"worker, workman",,
arbeiði,[ˈaɹpaiːjɪ],work,,
arbeiðsfólk,[ˈarbaisˌfœl̥k],"employees, working people",,
arbeiðsgevari,[ˌaɹpaisˈt͡ʃeːvaɹɪ],employer,,
arbeiðskona,[ˈarbasˌkoːna],"femal servant, serving maid, housemaid, handmaid",,
arbeiðsmannafelag,[ˈarbaismannaˌfeːlɛa],trade union,,
arbeiðsmaður,[ˈarbasˌmɛavʊr],workman,,
Ari,/ˈɛaːɹɪ/,A male given name,,
Arinbjørn,/ˈɛaːɹɪnˌpjœtn/,A male given name.,,
armur,[ˈaɹmʊɹ],arm,,
armur,[ˈaɹmʊɹ],"poor (having little money), poor (to be pitied)",,
armur,[ˈaɹmʊɹ],"poor (having little money), poor (to be pitied)",,
Arnar,/ˈaɻɳaɹ/,A male given name,,
Arnbjørn,/ˈaɻɳˌpjœtn/,A male given name.,,
Arnheiður,/ˈaɻɳˌhaiːjʊɹ/,A female given name,,
Arni,/ˈaɻɳɪ/,"A male given name, compare Arne.",,
arvabræv,[ˈaɹva.pɹɛaːv],"testament, last will",,
arábi,[aˈɹɔɑːʰpɪ],Arab,,
ask,/ask/,"ash tree, ash wood",,
askur,/ˈaskʊɹ/,ash tree,,
asni,/ˈasnɪ/,"donkey, ass",,
astma,/ˈasma/,The chronic respiratory disease asthma,,
at,/ɛaːʰt/,"(with dative) at, towards, to",,
at,/ɛaːʰt/,that,at,ˈæt
at,/ɛaːʰt/,to A particle used to mark the following verb as an,at,ˈæt
at,/ɛaːʰt/,that,at,ˈæt
at,/ɛaːʰt/,to A particle used to mark the following verb as an,at,ˈæt
at,/ɛaːʰt/,to A particle used to mark the following verb as an,at,ˈæt
Ata,/ˈɛaːʰta/,"A female given name, equivalent to English Agatha.",,
atburður,[ˈapːuːɹʊɹ],"behaviour, manner",,
atgongd,[ˈɛaʰtˌkɔŋkt],"admittance, entrance",,
atgongumerki,[ˈɛatkɔŋkʊˌmɛɹ̥tʃɪ],"ticket, entrance card",,
atkomandi,[ˈɛatˌkoːmandɪ],accessible,,
Atli,/ˈaʰtlɪ/,"A male given name, compare Italian Attila and Norwegian",,
atsókn,[ˈɛat.sœkn],attack,,
avgjald,[ˈaut͡ʃalt],"charge, fee",,
avi,/ˈɛaːvɪ/,(poetic) grandfather,,
avokado,/avokaːto/,avocado,,
avreiða,[ˈauˌraija],to dispose,,
avsláttur,[ˈafˌslɔtːʊr],"discount, rebate, reduction",,
aðal,/ˈɛː.al/,nobility,,
aðal,/ˈɛː.al/,"nobility, the pure, best grain",,
aðal,/ˈɛː.al/,(kvæði) noble,,
Aðalheiður,/ˈe̞ːalˌhaiːjʊɹ/,A female given name,,
aðrastaðni,[ˈɛaraˌstɛanɪ],"elsewhere
her og aðrastaðni
here and elsewhere
teir fóru aðrastaðni, at avreiða
they went to another place, to dispose of",,
b,/p/,"The third letter of the Faroese alphabet, written in the Latin script.",,
babba,/ˈpapːa/,"(familiar) dad, daddy",,
babba,/ˈpapːa/,to kid,,
babba,/ˈpapːa/,to kid,,
badminton,[ˈpat.mɪn.tʰɔn],badminton,badminton,bˈædmɪntən
bagal,/ˈpeːal/,crosier,bagall,bˈæɡɔːl
baka,/ˈpɛaːʰka/,to bake,,
bakari,/ˈpɛaːʰkaɹɪ/,baker,,
bakarí,/ˌpɛaːʰkaˈɹʊi/,bakery,,
bakki,[ˈpaʰtʃːɪ],"cliff, bank",,
Bakkus,/ˈpaʰkːʊs/,(Roman mythology) Bacchus,,
baksturvøra,/ˈpaʰkstʊɹˌvøːɹa/,"pastries, bakery products as breyð (bread) and køka",,
Baldur,/ˈpal.tʊɹ/,"the Norse god, A male given name",,
baldur,-altʊɹ,bold,,
Baltasar,/ˈpal̥.ta.saɹ/,A male given name.,,
banka,/ˈpɛŋ̊ka/,to knock,,
banka,/ˈpɛŋ̊ka/,"inflection of banki:
indefinite accusative/dative/genitive singular
indefinite genitive plural",,
banki,/ˈpaɲ̊t͡ʃɪ/,bank (financial institution),,
bara,/ˈpɛaːɹa/,(reflexive) constrain (oneself),,
bara,/ˈpɛaːɹa/,"just, simply, I wish, if only",,
bara,/ˈpɛaːɹa/,"just, simply, I wish, if only",,
bardagaár,[ˈpaɻʈɛːaˌɔaɹ],"year of war, bardagaárini, the years of war (1940-45",,
bardagi,[ˈpartɛaːjɪ],"battle, conflict, fight, clash",,
barki,/ˈpaɹ̥t͡ʃɪ/,"(anatomy) trachea, windpipe",,
barmur,/ˈpaɹmʊɹ/,"bosom, breast, (geography) cavity, cove",,
barn,[ˈpatn],child,,
barsil,[ˈbarsɪl],"baptism feast, (neologism) maternity, parenthood, especially:",,
basalt,[paˈsal̥t],(mineralogy) A hard rock of varied mineral content;,,
bast,/past/,"bast, raffia, rope made of bast",,
bast,/past/,supine of basa,,
bast,/past/,supine of basa,,
battarí,/patːaˈɹʊiːj/,battery,,
baðirúm,[ˈpɛaːjɪˌɹʉum],bathroom,,
bei,/paiːj/,"bye, goodbye",bye,bˈaɪ
beiggi,[ˈpad͡ʒ̥ːɪ],(familiar) brother,boy,bˈɔɪ
bein,[bain],"leg, bone",,
belti,/ˈpɛl̥tɪ/,belt,belti,bˈɛlti
bending,/ˈpɛntɪŋk/,inflection,,
bendingarmynstur,[ˈbɛndɪŋɡaˌmɪnstʊr],"(linguistics, grammar) paradigm",,
Benin,/peˈniːn/,Benin (a country in West Africa),,
Benjamin,/ˈpɛn.ja.ˌmin/,"(biblical) Benjamin, A male given name.",,
benjardøgg,/ˈpɛɲːaɹˌtœkː/,(poetic) blood,,
bensin,[pɛnˈsiːn],"gasoline, petrol",,
bensinstøð,[pɛnˈsiːnˌstøː],"petrol station, garage",,
bera,/ˈpeːɹa/,clearing,,
bera,/ˈpeːɹa/,"to bear, to carry",,
bera,/ˈpeːɹa/,"to bear, to carry",,
berghol,[ˈpɛɹkˌhoːl],tunnel,,
Bergur,/ˈpɛɹ.kʊɹ/,A male given name.,,
bert,[pɛɻ̥ʈ],only,,
bert,[pɛɻ̥ʈ],second-person singular present of bera,,
berur,/ˈpɛːɹʊɹ/,"bare, bare, naked",,
beta,/ˈpeːʰta/,beta (Greek letter),,
betageisling,/ˈpɛːʰtaˌkaiʃlɪŋk/,(physics) beta radiation,,
beð,/ˈpeː/,"(archaic, poetic) duvet, bed (as in flowerbed)",,
beður,/ˈpeːvʊɹ/,"(archaic, poetic) bed (to sleep in)",,
bidna,/ˈpɪtnːa/,"(dialectal, Fugloy, Svínoy) lesser black-backed gull (Larus fuscus)",,
bil,/piːl/,"A space, A while, time, period",,
bil,/piːl/,accusative singular of bilur,,
bilur,/ˈpiːlʊɹ/,car,,
binda,/ˈpɪnta/,"to bind, to tie, to knit",,
binding,/ˈpɪntɪŋk/,"bond, fixation, knitting, (grammar) definiteness",,
biografur,/pioˈkɹaːfʊɹ/,cinema,,
Birgir,/ˈbɪrdʒɪr/,A male given name.,,
bispur,/ˈpɪspʊɹ/,"(colloquial) bishop, (chess) bishop",,
bitil,[ˈbiːtɪl],"little piece, (physics) particle, (grammar) particle",,
biva,/ˈpiːva/,"shake, tremble",,
biðja,/ˈpiːja/,"to ask, to request, to beg, to wish (e.g. góðan dag",biðja,bˈaɪ
Bjarni,/ˈbjadnɪ/,A male given name.,,
Bjarti,/ˈbjaɻ̊.ʈɪ/,A male given name.,,
bjór,/pjɔuːɹ/,beer,,
bjór,/pjɔuːɹ/,(indeclinable) beer,,
bjór,/pjɔuːɹ/,nonsense,,
bjór,/pjɔuːɹ/,nonsense,,
bjóða,/ˈpjɔuːwa/,"to offer, to invite",,
bjørk,[pjœɹ̥k],birch,bjǫrk,bjˈoː͡ɹk
bjørn,[pjœtn],bear,,
Bjørn,/pjœtn/,A male given name,,
blak,/plɛaːk/,"a thrown object, a throw",,
blak,/plɛaːk/,buttermilk,,
blak,/plɛaːk/,buttermilk,,
blað,/blɛaː/,"leaf, sheet, page, newspaper, deck of cards; playing",,
blaðteknari,[ˈblɛaˌtɛɡnarɪ],cartoonist (for a newspaper),,
bleikur,/ˈplaiːjkʊɹ/,pale,,
blindleiki,/ˈplɪn(t)ˌlaiːt͡ʃɪ/,blindness,,
bláur,/ˈplɔɑːvʊɹ/,blue,blár,bˌiːˈɛl
blóma,[ˈblɔuma],flower,,
blóma,[ˈblɔuma],"to bloom, to blossom, to flower",,
blóð,/plɔuːw/,blood,,
bløða,/ˈpløːa/,to bleed,,
blý,/plʊiː/,(poetic) lead (chemical element),,
blýantur,[ˈplʊiːjan̥tʊɹ],pencil,,
blýggj,/plʊt͡ʃː/,lead (chemical element),,
boari,/ˈpoːaɹɪ/,Boer,Boer,bˈoʊɚ
bogi,/ˈpoːjɪ/,"(archery, weaponry) bow",,
Bogi,/ˈpoːjɪ/,A male given name.,,
bolli,[ˈbɔdlɪ],"cup (to drink from), chamber pot, skullcap",,
bolli,[ˈbɔdlɪ],"dumpling, meatball, pill (small object containing some",,
Bologna,/poˈlɔɲːa/,"Bologna (a province of Italy), Bologna (a city in Italy)",,
boppa,/ˈpɔʰpːa/,"teat, wart, nipple, female breast, fáa boppu, suck,",boob,bˈuːb
boppa,/ˈpɔʰpːa/,"to suck, to suckle, to nurse, to breast-feed",boob,bˈuːb
borg,/pɔɹk/,"castle, stronghold",,
borg,/pɔɹk/,"bail, (dated) credit, At keypa upp á borg.To buy on",,
borg,/pɔɹk/,"bail, (dated) credit, At keypa upp á borg.To buy on",,
borgarstjóri,/ˈpɔɹkaɹˌʃɔuːwɹɪ/,mayor,,
boripallur,[ˈpoːɹɪˌpʰatlʊɹ],"(engineering) drilling platform, oil platform",,
borð,/poːɹ/,"table, board (games), (nautical) plank, (nautical)",,
Borðoy,[ˈboːrɔi],One of the Faroe Islands,,
boð,[boː],"message, order, offer, omen",,
boðsháttur,[ˈpoːsˌhɔʰtːʊɹ],(grammar) imperative,,
Brandur,[ˈbrandʊr],A male given name,,
bratsj,/pɾaʰt͡ʃː/,(music) viola,,
breiður,/ˈpɹaijʊɹ/,broad,,
brekka,/ˈpɾɛʰkːa/,"slope, hillside, acclivity",,
brenna,/ˈpɾɛnːa/,"fire, conflagration",,
brenna,/ˈpɾɛnːa/,(intransitive) to burn,,
brenna,/ˈpɾɛnːa/,(transitive) to burn,,
brenna,/ˈpɾɛnːa/,(intransitive) to burn,,
brenna,/ˈpɾɛnːa/,(transitive) to burn,,
brenna,/ˈpɾɛnːa/,(transitive) to burn,,
brennidepil,/ˈpɹɛnːɪˌteːʰpɪl/,focus,,
brennivín,/ˈpɹɛnːɪvʊiːjn/,liquor (with more than 21 % vol.),,
breti,[ˈpreːʰtɪ],Briton,,
bretskur,[ˈbrɛskʊr],British,,
breyð,[pɹɛiː],"bread, food, lease, priesthood",,
brillur,[ˈpɹɪlːʊɹ],"glasses, spectacles, specs, eyeglasses",,
brimil,[ˈbriːmɪl],adult male seal,,
bringa,[ˈbrɪŋɡa],"breast, chest",,
broddur,/ˈpɾɔtːʏɹ/,"sting, (botany) thorn, prickle, (of insects) spike,",,
bromber,[ˈpɾɔpeːɹ],"blackberry, bramble (fruit of the genus Rubus fruticosus)",,
bros,/pɹoːs/,smile,,
brosma,/ˈpɾɔsma/,"tusk, cusk (Brosme brosme)",,
brotsgerð,[ˈbrɔtsdʒeːr],crime,,
brotsmaður,/ˈbrɔtsˌmɛaːvʊɹ/,"criminal, perpetrator",,
brotsverk,[ˈbrɔtsˌvɛɹ̥k],crime,,
broyting,[ˈbrɔitɪŋɡ],change,,
brundur,/ˈpɾʊntʊɹ/,(sheep) breeder,,
bryggja,/ˈpɾɪt͡ʃːa/,to brew,,
bryggja,/ˈpɾɪt͡ʃːa/,pier,,
bryggja,/ˈpɾɪt͡ʃːa/,pier,,
Brynhild,/ˈpɾiːnɪlt/,"A female given name from Proto-Germanic, (Norse mythology)",,
brádliga,[ˈbrɔdlija],"suddenly, hastily",,
bráður,/ˈpɾɔɑːvʊɹ/,"sudden, impatient",,
bræv,[ˈbrɛav],"letter, written message",,
bróst,[brœst],"chest, (women's) breast",,
bróstmøði,/ˈpɹœstˌmøːjɪ/,The chronic respiratory disease asthma,,
bróðir,[ˈpɹɔuːwɪɹ],brother,,
brúdleyp,[ˈbrɪdlɛip],"wedding, celebration after the marriage ceremony (brúðarvígsla)",,
brúgv,[pɹɪkf],bridge,,
brúka,/ˈpɹʉuːka/,to use,,
brúkaranavn,/ˈprʉuːwkaɹaˌnaun/,(computing) user name,,
brúkari,[ˈbrʉukarɪ],"consumer, user, (computing) user",,
brún,[prʉun],"brow, (archaic) brim",,
brún,[prʉun],"inflection of brúnur (“brown”):, feminine nominative",,
brúðgómur,[ˈbrʏˌkɔumʊr],bridegroom,,
brúður,/ˈpɹʉuːwʊɹ/,"bride, (kvæði) woman, genus in the rose family (Dryas)",,
buksur,[ˈbʊksʊr],trousers,,
Bulgaria,[pʊlˈkaːri.a],Bulgaria (a country in Europe),,
bunki,/ˈpʊɲ̊t͡ʃɪ/,"heap, pile, lot, (poetic) load, cargo, (nautical, poetic)",,
bylgja,[ˈpɪʎt͡ʃa],"wave, billow, something, which reminds of a wave",,
Bylgja,/ˈpɪʎt͡ʃa/,"(Norse mythology) Bylgja, one of the nine daughters",,
byrur,/ˈpiːɹʊɹ/,"gust, blast, squall, (proverb) hann fær byr, ið bíðar,",,
bál,/pɔɑːl/,fire,bál,bˈiː
Bára,/ˈpɔɑːɹa/,"(Norse mythology) Bára, one of the nine daughters of",,
bára,/ˈpɔɑːɹa/,"a single little wave, billow, Tað er ikki bára á sjónum.,",,
Bárður,/ˈpɔaːɹʊɹ/,A male given name.,,
bátur,[ˈpɔɑːʰtʊɹ],boat,bátr,bˈiː tˌiːˈɑː͡ɹ
bævur,/ˈpɛaːvʊɹ/,beaver,,
bævur,/ˈpɛaːvʊɹ/,"(archaic) (stinking) secretion of the beaver, used",,
bílegging,[ˈpʊiːjˌlɛt͡ʃːɪŋk],"order, reservation, booking",,
bíða,/ˈpʊija/,to wait,,
bógfonn,[ˈbɔuɡfɔnː],"blister, bow wash, bow wave",,
bóghvítuhvalur,[ˈbɔukvʊituˌkvɛalʊr],orca (Orcinus orca),,
bók,[pɔuːk],book,,
bókasavn,[ˈbɔukaˌsaun],library,,
bókmentafrøði,[ˈbɔukˌmɛntaˌfrøːjɪ],"literature, study of literature",,
bókstavarað,/ˈpœkstɛaːvaˌrɛaː/,alphabet,,
bókstavur,/ˈpœʰkˌstɛaːvʊɹ/,"letter, character",,
bókígða,[ˈbɔukˌʊija],chaffinch (Fringilla coelebs),,
bólgna,/ˈpœlna/,to swell,,
bólkur,[ˈbœlkʊr],group,,
bóltfelag,[ˈbœlt.feːlɛa],"ball game club (football, handball, volleyball, ...)",,
bóltur,[ˈbœltʊr],ball,,
bóndi,[ˈbœndɪ],farmer,,
bølamyrkur,[ˈbølaˌmɪʃkʊr],"deep darkness, gloominess",,
bølamyrkur,[ˈbølaˌmɪʃkʊr],pitch-black,,
bøn,[bøːn],"request, plea, prayer to God (Gud)",,
bøn,[bøːn],bean,,
bøn,[bøːn],bean,,
bønarmaður,/ˈbøːnaɹˌmɛaːvʊɹ/,day laborer,,
børkur,[ˈpœɹ̥kʊɹ],bark (of a tree),,
bøur,/ˈpøːvʊɹ/,"field, homefield, cultivated land, village, farmyard",,
Bøur,[ˈpøːvʊɹ],"Bøur (a village in the Sørvágur Municipality, on the",,
búgva,[ˈpɪkva],"to live, to dwell",,
Búgvi,/ˈbɪɡvi/,A male given name.,,
Búi,/ˈpʉuːwɪ/,A male given name.,,
búni,/ˈpʉuːnɪ/,"clothing, suit, workwear, uniform, (rare) dwelling",,
búskaparfrøði,[ˈbʉuˌskɛapaˌfrøːjɪ],"economics, economic science",,
bústaður,[ˈbʉuˌstɛavʊr],"address, domicile, residence",,
búð,/pʉuːw/,"shop, booth, (kvæði) house, home, tent camp, little",,
býarfólk,[ˈbʊijarˌfœlk],"townsfolk, townspeople",,
býur,/ˈpʊiːjʊɹ/,"city, town",,
d,/t/,"The fourth letter of the Faroese alphabet, written in the Latin script.",,
dadla,/ˈtatla/,(fruit) date,,
dagblað,[ˈtakˌplɛaː],daily newspaper,,
Dagný,/ˈtaknʊiː/,A female given name,,
dagsljós,/ˈtaksˌ(l)jœuːs/,daylight,,
dagur,/ˈtɛaːvʊɹ/,"day, the time between sunrise and sunset, daylight,",,
Dagur,/ˈtɛaːvʊɹ/,A male given name.,,
dalur,[ˈtɛaːlʊɹ],"valley, dale, vale",,
dansa,/ˈtansa/,to dance,,
danskt,[ˈdaŋ̊kst],Danish (language),,
danskt,[ˈdaŋ̊kst],"inflection of danskur:
neuter singular nominative
neuter singular accusative",,
danskur,[ˈtan̥skʊɹ],Danish,,
dansur,/ˈtansʊɹ/,dance,,
deild,[taiːlt],division,,
dekk,[tɛʰkː],(nautical) deck,,
depil,[ˈteːʰpɪl],"spot, point",,
deyvleiki,/ˈtɛiːvˌlaiːʰt͡ʃɪ/,deafness,,
deyvur,/ˈtɛiːvʊɹ/,deaf,,
deyði,[ˈtɛiːjɪ],death,,
didda,/ˈtɪtːa/,"(colloquial, familiar) sister",,
dimma,[ˈtɪmːa],(rare) darkness of the night,,
dimma,[ˈtɪmːa],"to get dark, darken",,
dimma,[ˈtɪmːa],"dark, indefinite strong accusative singular feminine form of dimmur",,
dimmbláur,/ˈtɪmːˌplɔaːwʊɹ/,dark blue,,
dimmbrúnur,/ˈtɪmːˌpɹʉuːnʊr/,dark brown,,
dimmgráur,/ˈtɪŋːˌkɹɔaːwʊɹ/,"dark gray, dark grey",,
dimmgrønur,/ˈtɪŋːˌkɹøœːnʊɹ/,dark green,,
dimmreyður,/ˈtɪmːˌɹɛiːjʊɹ/,dark red,,
djassur,[t͡ʃasːʊɹ],jazz,jazz,d͡ʒˈæz
djór,[t͡ʃɔuːr],animal,,
djórafrøði,/ˈt͡ʃɔuːɹaˌfɹøːjɪ/,zoology,,
djóralækni,/ˈt͡ʃɔuːɹaˌlahknɪ/,veterinarian,,
djúpt,[ˈt͡ʃʏʰpt],neuter nominative/accusative singular of djúpur,,
djúpt,[ˈt͡ʃʏʰpt],deeply,,
djúpur,/ˈt͡ʃʉuːpʊɹ/,deep,,
do,/toː/,(music) do,,
dollari,/ˈtɔlːaɹɪ/,dollar,dollar,dˈɑːlɚ
dorg,/tɔɹk/,minor fishing line,,
doyggja,/ˈtɔt͡ʃːa/,to die,,
doypa,[ˈtɔiːpa],"to baptize, to christen, to name so",,
doyða,/ˈtɔiːja/,"(transitive, governs the accusative, archaic) to kill,",,
draga,/ˈtɾɛːa/,"to draw, to pull",,
dreki,/ˈtɹɛːʰt͡ʃɪ/,"dragon, (viking) ship",,
drekka,/ˈtɾɛʰkːa/,"(transitive, intransitive, with accusative) to drink",,
dreygur,/ˈtɾɛiːjʊɹ/,ghost,,
dreymur,/ˈtɾɛiːmʊɹ/,dream,,
drongur,[ˈtɹɔŋkʊɹ],"boy, son, boyfriend, celibate, bachelor, hero, jack,",,
drotning,[ˈtɾɔʰtnɪŋk],"queen, queen consort, (chess) queen, queen bee",,
drunnhvíti,/ˈtɹʊnːˌkvʊiːtɪ/,storm petrel (Hydrobates pelagicus),,
drúgvur,/ˈtɾɪkvʊɹ/,(time) long,,
drúva,/ˈtɾʉuːva/,grape (fruit of Vitis vinifera),,
drúvusukur,/ˈtɹʉuːʋʊˌsuːkʊɹ/,(biochemistry) glucose (C6H12O6),,
drýlur,-ʊiːlʊɹ,unleavened bread,,
drýpa,[ˈdrʊipa],"to bow
drýpa høvur
to bow the head",,
duga,/ˈtuːwa/,to know how to,,
dyr,/tiːɹ/,"door, doorway",,
dystur,[ˈtɪstʊɹ],"(sports) match, fight, game, renna dystto race",,
dádýr,/ˈtɔɑːˌtʊiːɹ/,fallow deer (Dama dama),dā,dˈɑː
Dánjal,[ˈdɔɑnjal],"A male given name, equivalent to English Daniel.",,
dáta,/ˈtɔɑːʰta/,data,data,dˈeɪɾə
Dávid,[ˈtɔɑːvɪt],"A male given name from Hebrew, equivalent to English",,
Dávið,[dɔavɪ],"A male given name from Hebrew, equivalent to English",,
Dávur,[ˈtɔaːvʊɹ],A male given name.,,
Díðrikur,[ˈdʊirikʊr],"A male given name, equivalent to German Dietrich or English Derek.",,
dómur,/ˈtɔuːmʊɹ/,"(law) sentence, conviction, (law) judgment, decree,",,
dós,/tɔuːs/,"can, tin, box, canister, caddy (container)",,
dóttir,/ˈtœʰtːɪɹ/,daughter,,
døgg,/tœkː/,dew,,
døgnfluga,/ˈtøœːmˌfluːa/,mayfly (insects belonging to the order Ephemeroptera),,
døgurði,[ˈtøːvʊɹɪ],"(traditional) lunch, (warm) meal at noon",,
dúgva,/ˈtɪkva/,"dove, pigeon",dúfa,dˈiː
dýna,/ˈtʊiːna/,"a duvet, doona, comforter",,
dýpd,/tʊipt/,depth,dýpð,dˈiː
dýpi,[ˈtʊiːjpɪ],depth,,
dýr,/tʊiːjɹ/,animal,,
dýr,/tʊiːjɹ/,"expensive, feminine nominative singular of dýrur",,
dýraslag,/ˈtʊiːɹaˌslɛaː/,"(biology, taxonomy) animal species",,
dýraætt,/ˈtʊiːɹa.ˌaʰtː/,"(biology, taxonomy) animal family",,
dýrd,/tʊiɹt/,"(nautical) extraordinary calm, (religion) glory, Hoyrið",,
dýrur,/ˈtʊiːɹʊɹ/,expensive,,
dýsa,/ˈtʊiːsa/,"nozzle, jet (spout or nozzle)",,
e,/eː/,"The sixth letter of the Faroese alphabet, written in the Latin script.",,
edd,/ɛtː/,The name of the Latin-script letter Ð.,,
edikur,/ˈeːtɪʰkːʊɹ/,vinegar,,
eftir,/ˈɛʰtːɪɹ/,after,,
eftirlit,/ˈɛʰtːɪɹˌliːt/,"control, check, inspection",,
eg,/eː/,"I (first-person singular personal pronoun), Eg eti",ek,ˈɛk
egg,[ɛkː],egg,,
egg,[ɛkː],"blade, edge, border, edge of a cliff",,
egg,[ɛkː],"blade, edge, border, edge of a cliff",,
eggja,/ˈɛt͡ʃːa/,"to sharpen, to incite",,
Egyptaland,[eˈtʃɪʰptalant],Egypt,,
ei,[ai],not,,
eiga,[ˈaiːja],"possession, property",,
eiga,[ˈaiːja],"to have, to own, to beget, give birth to",,
eiga,[ˈaiːja],"to have, to own, to beget, give birth to",,
eigari,[aijarɪ],owner,,
eik,/aiːk/,oak (Quercus),,
eimur,/ˈaiːmʊɹ/,"ember, glowing ashes, 2015,  “Verð mín [Be mine]”,",,
Einar,[ˈaiːnaɹ],A male given name.,,
eingilskur,/ˈɔɲt͡ʃɪlskʊɹ/,English,,
eingilsmaður,/ˈɔiɲtʃɪlsˌmɛaːvʊɹ/,Englishman,,
eingin,[ˈɔɲdʒɪn],"none, no, not, nobody, nothing",,
einkja,/ˈɔiɲ̊t͡ʃːa/,widow,,
einkjumaður,/ˈɔiɲ̊t͡ʃːʊˌmɛaːvʊɹ/,widower,,
einsemi,[ˈainˌseːmɪ],loneliness,,
Eirikur,[ˈaiːɹɪkʊɹ],A male given name.,,
eista,/ˈaiːʃta/,(anatomy) a testicle,,
eitil,/ˈaiːjtɪl/,"(anatomy, immunology) lymph node",eitill,ˈaɪɾɪl
eitt,[aiʰtː],"one, cardinal number before tvey",,
eitt,[aiʰtː],neuter nominative/accusative singular of ein,,
eiturkoppur,[ˈaiːtʊɹ̥ˌkʰɔʰpːʊɹ],spider (arthropods of the order Araneae),,
eið,/ˈaiːj/,isthmus,,
eið,/ˈaiːj/,accusative singular of eiður,,
eið,/ˈaiːj/,accusative singular of eiður,,
eiði,[ˈaiːjɪ],"isthmus, see Eiði, a place on Eysturoy",,
eiði,[ˈaiːjɪ],dative singular of eiður,,
