L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ᠨᠠᠴᠠ,[na.t͡ʃʰa],brother-in-law (wife's elder brother),,
ᠨᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ,[na.t͡ɕʰiχ.jam.pi],(transitive) to comfort; to console,,
ᠨᠠᠶᠠ,[na.ja],brother-in-law (wife's younger brother),,
ᠨᠠᡥᠠᠨ,[na.χan],heatable brick bed,,
ᠨᠠᡩᠠᠨ,[na.tan],seven,,
ᠨᠠᡩᠠᠨᠵᡠ,[na.tan.t͡ʃu],seventy,,
ᠨᠠᡩᠠᠩᡤᡝᡵᡳ,[na.taŋ.ŋə.ri],seven times,,
ᠨᠠᡩᠠᠴᡳ,[na.ta.t͡ɕʰi],seventh,,
ᠨᠠᡩᠠᡨᠠ,[na.ta.tʰa],seven each,,
ᠨᠠᡳ᠌ᡥᡡᠮᠪᡳ,/nai̯.χʊ.mpi/,"to slant, incline, tilt",,
ᠨᠠᡳᠨᠠᡳ,[nai.nai],(colloquial) mother; ma,,
ᠨᠠᡴᠴᡠ,[nakʰ.t͡ʃʰu],maternal uncle (mother's brother),,
ᠨᠠᡵᡥᡡᠨ,[nar.χʊn],thin; slender (having a cross section that is small in all directions),,
ᠨᠣᠣᡵ,[noːr],lake,,
ᠨᠣᠨ,[nɔn],younger sister,,
ᠨᠣᠮᡠᠨ,[nɔ.mun],"classic book; classical text, scripture; religious",,
ᠨᠣᠮᡥᠣᠨ,[nɔm.χɔn],"quiet, well-behaved and cautious; honest and simple,",,
ᠨᠣᠶᠠᠨ,[nɔ.jan],noyan,,
ᠨᠣᡶᡳ,[nɔ.fi],"(only used in compounds) persons; people, ᠵᡠᠸᡝᠨᠣᡶᡳ",,
ᠨᡝᠮᡝᡵᡥᡝᠨ,[nə.mər.χən],raincoat woven from straw or palm fiber (often worn by peasants in ancient China),,
ᠨᡝᠮᡝᡵᡴᡠ,[nə.mər.kʰu],raincoat,,
ᠨᡝᠮᡠ,[nə.mu],ore; mineral deposit,,
ᠨᡝᠴᡝ,[nə.t͡ʃʰə],sister-in-law (wife of wife's elder brother),,
ᠨᡝᠶᡝ,[nə.jə],sister-in-law (wife of wife's younger brother),,
ᠨᡝᡳ,[nəi],sweat,,
ᠨᡝᡴᠴᡠ,[nəkʰ.t͡ʃʰu],maternal aunt (wife of mother's brother),,
ᠨᡝᡴᡝᠯᡳᠶᡝᠨ,[nə.kʰəl.jən],thin; having little thickness,,
ᠨᡝᡴᡠ,[nə.kʰu],female companion; female friend,,
ᠨᡝᡵᡤᡳ,[nər.ki],clever; bright; smart,,
ᠨᡠᡥᡝᠴᡳ,[nu.χə.t͡ɕʰi],hide of the wild boar,,
ᠨᡠᡴᡨᡝ,[nukʰ.tʰə],grazing land; pasture,,
ᠨᡠᡵᡝ,[nu.rə],wine; alcoholic beverage,,
ᠨᡠᡵᡤᠠᠴᡳ,[nur.qa.t͡ɕʰi],"Nurhaci, an important Jurchen chieftain",,
ᠨᡳ,[ni],"Sentence-final particle used to make questions more indirect.
ᡝᡵᡝᠠᡳᠵᠠᡴᠠᠨᡳ᠉ ― ere ai jaka ni. ― What is this?",,
ᠨᡳᠣᠨᡳᠣ,[niɔ.niɔ],eyeball,,
ᠨᡳᠣᠩᠨᡳᠶᠠᡥᠠ,[niɔŋ.ɲa.χa],goose,,
ᠨᡳᠣᠯᡥᡠᠨ,[niɔl.χun],the sixteenth day of the first month of the Chinese calendar,,
ᠨᡳᠣᠸᠠᠩᡤᡳᠶᠠᠨ,[niɔ.waŋ.ŋjan],green,,
ᠨᡳᠣᠸᠠᠩᡤᡳᠶᠠᠨ,[niɔ.waŋ.ŋjan],green,,
ᠨᡳᠣᠸᠠᠩᡤᡳᠶᠠᠨ,[niɔ.waŋ.ŋjan],"甲, the first of the ten heavenly stems",,
ᠨᡳᠣᡥᠣᠨ,[niɔ.χɔn],"turquoise, blue-green, green, light green",,
ᠨᡳᠣᡥᠣᠨ,[niɔ.χɔn],"turquoise, blue-green, green, light green",,
ᠨᡳᠣᡥᠣᠨ,[niɔ.χɔn],"乙, the second of the ten heavenly stems",,
ᠨᡳᠣᡥᡝ,[niɔ.χə],wolf,,
ᠨᡳᠣᡵᠣᠨ,[niɔ.rɔn],rainbow,,
ᠨᡳᠨᠵᡠ,[nin.t͡ʃu],sixty,,
ᠨᡳᠩᡤᡠ,[niŋ.ŋu],top; peak,,
ᠨᡳᠩᡤᡠᠨ,[niŋ.ŋun],"six, ᠨᡳᠩᡤᡠᠨᠪᡳᠶᠠ ― ninggun biya ― six months",,
ᠨᡳᠩᡤᡠᠩᡤᡝᡵᡳ,[niŋ.ŋuŋ.ŋə.ri],six times,,
ᠨᡳᠩᡤᡠᠴᡳ,[niŋ.ŋu.t͡ɕʰi],sixth,,
ᠨᡳᠩᡤᡠᡨᠠ,[niŋ.ŋu.tʰa],Alternative spelling of ᠨᡳᠩᡤᡠᡨᡝ (ninggute),,
ᠨᡳᠩᡤᡠᡨᠠ,[niŋ.ŋu.tʰa],"(historical) Ningguta, a region of the Qing dynasty",,
ᠨᡳᠩᡤᡠᡨᡝ,[niŋ.ŋu.tʰə],six each,,
ᠨᡳᠪᠴᡠ,[nip.t͡ʃʰu],"Nerchinsk (a town in Zabaykalsky Krai in Siberia, Russia)
Kūkejintai, A Dagur Story
 ᠨᡳᠪᠴᡠᠣᠴᡳᠠᡳᡥᠣᡳ  ᡳᠸᠠᡵᡤᡳᠠᠮᠠᡵᡤᡳ ᡳᠵᡠᠸᡝᠮᡳᠩᡤᠠᠨᠪᠠᡶᡠᠨᠴᡝᠮᡝᠶᠠᡴᠰᠠᡥᡝᠴᡝᠨ ᡳᠠᡩᠠᠯᡳᡤᡝᠮᡠᠰᠠᡥᠠᠯᡳᠶᠠᠨᡠᠯᠠ ᡳᠪᡳᡨᡠᠮᡝᠪᡳ᠉ nibcu oci aihoi  i wargi amargi i juwe minggan ba funceme yaksa hecen i adali gemu sahaliyan ula i bitume bi.Nibcu is over 2,000 li northwest of Aigun and borders the Amur River like the city of Yaksa.",,
ᠨᡳᠮᠠᠨ,[ni.man],goat,,
ᠨᡳᠮᠠᠩᡤᡳ,[ni.maŋ.ŋi],snow,,
ᠨᡳᠮᠠᠯᠠᠨ,[ni.ma.lan],mulberry (tree),,
ᠨᡳᠮᠠᡥᠠ,[ni.ma.χa],fish,,
ᠨᡳᠮᡝᠩᡤᡳ,[ni.məŋ.ŋi],fat; oil,,
ᠨᡳᠮᡝᡴᡠ,[ni.mə.kʰu],disease; illness,,
ᠨᡳᠴᡠᡥᡝ,[ni.t͡ʃʰu.χə],pearl,,
ᠨᡳᠶᠠᠨᡳᠣᠮᠪᡳ,[ɲa.niɔm.pi],to chew; to masticate; to crunch,,
ᠨᡳᠶᠠᠮᠠᠨ,[ɲa.man],"(anatomy) heart, heart; spirit; innermost being, center,",,
ᠨᡳᠶᠠᠯᠮᠠ,[ɲal.ma],"man; person; human being, others; other people",,
ᠨᡳᠶᠠᡥᠠᠨ,[ɲa.χan],puppy,,
ᠨᡳᠶᠠᡴᡳ,[ɲa.kʰi],nasal mucus,,
ᠨᡳᠶᠣᡥᠣᠮᠪᡳ,[ɲɔ.χɔm.pi],to have sex; to have sexual intercourse,,
ᠨᡳᠶᠣᡴᡩᠣᡴᠣ,[ɲɔkʰ.tɔ.qʰɔ],(geography) basin,,
ᠨᡳᠶᡝᠩᠨᡳᠶᡝᡵᡳ,[ɲəŋ.ɲə.ri],spring,,
ᠨᡳᠶᡝᡥᡝ,[ɲə.χə],duck,,
ᠨᡳᡨᠠᠨ,[ni.tʰan],(of food) bland,,
ᠨᡳᡴᠠᠨ,[ni.qʰan],"Chinese, Han (person, people)",,
ᠨᡳᡵᡠ,[ni.ru],"big arrow, basic unit of a Banner army.",,
ᠨᡳᡵᡠᠮᠪᡳ,[ni.rum.pi],"to draw; to paint; to depict, to apply makeup to the",,
ᠨᡳᡵᡠᡤᠠᠨ,[ni.ru.qan],picture; drawing,,
ᠪᠠ,[pa],"place, location, land",,
ᠪᠠᠨᡳᡥᠠ,[pa.ni.χa],thank you,,
ᠪᠠᠰᠠ,[pa.sa],wage,,
ᠪᠠᡧᠠ,[pa.ʃa],sister-in-law (wife's younger sister),,
ᠪᠠᡨᠠᠩ,[pa.tʰaŋ],"Batang (a county of Garzê prefecture, Sichuan, China)",,
ᠪᠠᡨᡠ᠋ᡵᡠ,/pa.tʰu.ru/,"an official title of the Qing dynasty, awarded to commanders",,
ᠪᠠᡨᡠ᠋ᡵᡠ,/pa.tʰu.ru/,brave,,
ᠪᠠᡨᡠᡵᡠ,[pa.tʰu.ru],"an official title of the Qing dynasty, awarded to commanders",,
ᠪᠠᡳᡥᠠᠯ,[pai.χal],"Baikal (a lake in Russia), the deepest lake in the world.",,
ᠪᠠᡳᡨᠠ,[pai.tʰa],"thing; matter, ᠰᠠᡳᠨᠪᠠᡳᡨᠠ ― sain baita ― good thing,",,
ᠪᠠᡳᡨᠠᠯᠠᠮᠪᡳ,[pai.tʰa.lam.pi],"(transitive) to use; to utilize, (transitive) to employ",,
ᠪᠠᡳᡴᡡ,[pai.qʰʊ],"(offensive, derogatory) slut; bitch",,
ᠪᠠᡵᠠᠮᡳᡩᠠ,[pa.ra.mi.ta],jackfruit,,
ᠪᠠᡵᡠ,[pa.ru],"(used after the nominative or genitive) to, towards
ᠸᠠᡵᡤᡳᠪᠠᡵᡠᡝᠶᡝᠮᠪᡳ ― wargi baru eyembi ― to flow westward (literally, “to flow to the west”)",,
ᠪᠣᠣ,[poː],"home, house, 1802,  Yihing,  庸言知旨/An i gisun de amtan",,
ᠪᠣᠣᠪᠠᡳ,[poː.pai],"treasured object; valuable object; treasure, imperial",,
ᠪᠣᠣᠪᠠᡳ,[poː.pai],"honorable; respectable, valuable; precious, ᠪᠣᠣᠪᠠᡳᠯᠣᡥᠣ",,
ᠪᠣᠣᠰᡝ,[poː.sə],Chinese steamed stuffed bun; baozi,,
ᠪᠣᠨᠣ,[pɔ.nɔ],hail,,
ᠪᠣᠨᡳᠣ,[pɔ.niɔ],"ape; monkey, (astrology) ninth earthly branch: monkey",,
ᠪᠣᠯᠣᠰᡠ,[pɔ.lɔ.su],glass,,
ᠪᠣᠯᠣᡵᡳ,[pɔ.lɔ.ri],autumn,,
ᠪᠣᠯᠵᠣᠨ,[pɔl.t͡ʃɔn],wave,,
ᠪᠣᠯᠵᠣᠮᠪᡳ,[pɔl.t͡ʃɔm.pi],to agree on; to appoint; to arrange,,
ᠪᠣᠰᠣ,[pɔ.sɔ],"cloth, fabric",,
ᠪᠣᠰᠣ,[pɔ.sɔ],north slope (yin side) of a mountain,,
ᠪᠣᠰᠣ,[pɔ.sɔ],north slope (yin side) of a mountain,,
ᠪᠣᠰᡥᠣ,[pɔs.χɔ],kidney,,
ᠪᠣᠴᠣ,[pɔ.t͡ʃʰɔ],color,,
ᠪᠣᡩ᠋ᠣᡴᡡ,[pɔ.tɔ.qʰʊ],(mathematics) abacus,,
ᠪᠣᡩᡳᠰᠠᡨᡠ,[pɔ.ti.sa.tʰu],bodhisattva (Buddhist figures of compassion),,
ᠪᠣᡳᡥᠣᠨ,[pɔi.χɔn],soil,,
ᠪᠣᡶᡠᠨ,[pɔ.fun],cloth wrapper; bundle; bundle wrapped in cloth,,
ᠪᡝᠯᡝ,[pə.lə],uncooked rice,,
ᠪᡝᠰᡝᡵᡤᡝᠨ,[pə.sər.kən],bed,,
ᠪᡝᠵᡳᠩ,[pə.t͡ɕiŋ],"Alternative form of ᠪᡝᡤᡳᠩ (beging, “Beijing, Peking”)",,
ᠪᡝᠶᡝ,[pə.jə],body,,
ᠪᡝᠶᡝ,[pə.jə],(reflexive) oneself,,
ᠪᡝᡤᡳᠩ,[pə.kiŋ],"Beijing (a direct-administered municipality, the capital",,
ᠪᡝᡥᡝ,[pə.χə],ink,,
ᠪᡝᡨᡝᠨ,[pə.tʰən],earthworm,,
ᠪᡝᡨᡥᡝ,[pətʰ.χə],"foot, leg, (figuratively) brother; buddy; mate",,
ᠪᡝᡳ,[pəi],stele; stone tablet,,
ᠪᡝᡳ᠌ᠯᡝ,[pəi.lə],(historical) ruler of a Jurchen (also Urut of the Khorchin-Mongols),,
ᠪᡝᡳ᠌ᠰᡝ,/pəi̯.sə/,(historical) short for ᡤᡡᠰᠠᡳᠪᡝᡳ᠌ᠰᡝ (gūsai bei᠌se):,,
ᠪᡝᡳᠯᡝ,[pəi.lə],(historical) ruler of a Jurchen (also Urut of the Khorchin-Mongols),,
ᠪᡝᡳᡥᡝ,[pəi.χə],kelp; seaweed (Saccharina japonica),,
ᠪᡝᡳᡴᡠᠸᡝᠨ,[pəikʰ.wən],cold,,
ᠪᡝᡵᡥᡠ,[pər.χu],sister-in-law (husband's younger sister),,
ᠪᡝᡵᡳ,[pə.ri],bow,,
ᠪᡠᠯᠠ,[pu.la],"thorns, brambles",,
ᠪᡠᠯᡝᡥᡝᠨ,[pu.lə.χən],crane (bird),,
ᠪᡠᠯᡝᡴᡠ,[pu.lə.kʰu],mirror,,
ᠪᡠᠯᡠᡴᠠᠨ,[pu.lu.qʰan],warm (of temperature),,
ᠪᡠᠴᠠ,[pu.t͡ʃʰa],ewe; female sheep,,
ᠪᡠᠴᡝᠮᠪᡳ,[pu.t͡ʃʰəm.pi],"(intransitive) to die; to pass away, 滿文老檔, ᠨᠠᡩᠠᠨᠪᡳᠶᠠᡳᠣᡵᡳᠨᠵᡠᠸᡝᡩᡝᠨᡳᡴᠠᠨᡤᡠᡵᡠᠨᡳᠸᠠᠨᠯᡳᡥᠠᠨᠪᡠᠴᡝᡥᡝ᠉nadan",,
ᠪᡠᠵᠠᠨ,[pu.t͡ʃan],forest,,
ᠪᡠᠶᡝᠨ,[pu.jən],desire; longing; craving,,
ᠪᡠᡥᠠ,[pu.χa],wild buffalo,,
ᠪᡠᡥᡡ,[pu.χʊ],deer,,
ᠪᡠᡩ᠋ᠠ,[pu.ta],"cooked grain, especially cooked rice",,
ᠪᡠᡩᠠ,[pu.ta],"cooked grain, especially cooked rice, meal",,
ᠪᡠᡴᠠ,[pu.qʰa],ram; male sheep,,
ᠪᡠᡵᠠᡨ,[pu.ratʰ],"(collective) Buryats (people), Buryat (person)",,
ᠪᡠᡵᠠᡴᡳ,[pu.ra.kʰi],dust,,
ᠪᡳ,[pi],"(first-person singular, nominative case) I, ᠪᡳᠰᠠᡴᡩᠠᠨᡳᠶᠠᠯᠮᠠ᠉",,
ᠪᡳᠩᡤᡳᠶᠠ,[piŋ.ŋja],water chestnut; Chinese water chestnut,,
ᠪᡳᠯᡝᡵᡳ,[pi.lə.ri],suona (traditional Chinese woodwind instrument),,
ᠪᡳᠯᡥᠠ,[pil.χa],"throat, (figuratively) strategically important place",,
ᠪᡳᠯᡨᡝᠨ,[pil.tʰən],shallow lake,,
ᠪᡳᠴᡳᠪᡝ,[pi.t͡ɕʰi.pə],"although; even though
滿文老檔
ᡳᠨᡳᠶᠠᠰᠠᠴᡠᡴᡡᠯᡠᠪᡳᠴᡳᠪᡝ᠈ᡝᠮᡠᡤᠠᠪᡨᠠᠨᠪᠠ ᡳᠵᠠᡴᠠᠪᡝᡴᡝᠮᡠᠨᡳᠰᠠᠪᡠᠮᠪᡳ᠉ini yasa cukūlu bicibe, emu gabtan ba i jaka be kemuni sabumbi.Although his eyes suffer from myopia, he can still see things one jian away.",,
ᠪᡳᠶᠠ,[pja],"moon, month",,
ᠪᡳᠶᠠᠩᠰᡳᡴᡡ,[pjaŋ.ɕi.qʰʊ],cicada,,
ᠪᡳᠶᠣᠣ,[pjoː],silkworm,,
ᠪᡳᡤᠠᠨ,[pi.qan],outdoors; open country; wilderness; field; plain,,
ᠪᡳᡤᠠᡵᠠᠮᠪᡳ,[pi.qa.ram.pi],to go on an excursion,,
ᠪᡳᡨᡠᠪᡠᠮᠪᡳ,[pi.tʰu.pum.pi],(transitive) to dream of; to dream about,,
ᠪᡳᡨᡥᡝ,[pitʰ.χə],"writing system; text, writings, book, letter, document",,
ᠪᡳᡨᡥᡝᠰᡳ,[pitʰ.χə.ɕi],(historical) scribe during the Qing Dynasty,,
ᠪᡳᡴᠴᡠ,[pikʰ.t͡ʃʰu],(Buddhism) bhikkhu; Buddhist monk,,
ᠪᡳᡴᠴᡠᠨᡳ,[pikʰ.t͡ʃʰu.ni],(Buddhism) bhikkhuni; Buddhist nun,,
ᠪᡳᡵᠠ,[pi.ra],river,,
ᠪᡳᡵᡝᠨ,[pi.rən],female tiger,,
ᠪᡳᡵᡝᠨ,[pi.rən],(of tigers and leopards) female,,
ᠪᡳᡵᡝᡤᡝᠨ,[pi.rə.kən],"(historical) Willow Palisade (a system of ditches and embankments planted with willows intended to restrict movement into Manchuria, built by the Qing dynasty during the later 17th century)",,
ᠪᡳᡵᡤᠠᠨ,[pir.qan],stream; brook,,
ᠮᠠᠨᠵᡠ,[man.t͡ʃu],"(collective) Manchu, Manchus (people), Manchu (person)",,
ᠮᠠᠨᠵᡠᡵᠠᠮᠪᡳ,[man.t͡ʃu.ram.pi],"to speak the Manchu language, to pretend to be a Manchu",,
ᠮᠠᠨᡩᠠ,[man.ta],slow,,
ᠮᠠᠩᡤᠠ,[maŋ.ŋa],"hard; solid; firm, firm; resolute, difficult, expensive,",,
ᠮᠠᠪᡠ,[ma.pu],rag; wiping cloth; dusting cloth; cleaning cloth,,
ᠮᠠᠪᡠᠯᠠᠮᠪᡳ,[ma.pu.lam.pi],to wipe using a wiping cloth,,
ᠮᠠᠮᠠ,[ma.ma],paternal grandmother,,
ᠮᠠᠮᡤᡳᠶᠠ,[mam.kja],Malus asiatica (Chinese pear-leaved crabapple),,
ᠮᠠᠮᡤᡳᠶᠠᠮᠪᡳ,[mam.kjam.pi],to waste; to squander,,
ᠮᠠᠯᠠ,[ma.la],wooden mallet,,
ᠮᠠᠯᠠᠩᡤᡡ,[ma.laŋ.ŋʊ],sesame,,
ᠮᠠᠯᠠᡥᡳ,[ma.la.xi],wildcat; leopard cat,,
ᠮᠠᠯᡠ,[ma.lu],bottle for any kind of alcoholic beverage (often a large one),,
ᠮᠠᠰᡝ,[ma.sə],pockmark,,
