L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
dobb’,/²dɞbː/,"(intransitive) To dive, duck.",,
domt,/d(o)um(b̥)t/,"(of sound, impersonal) of very low frequency",,
domt,/d(o)um(b̥)t/,Alternative spelling of dompt,,
dong,-ùŋɡ,"droppings, especially in a pen, especially sheep droppings",,
doosk,/²dʊsk/,"To drizzle, mizzle.",,
doter,[d̥ùːte̞ɾ],Daughter.,,
draga,[d̥rɑ̀ːɣɐ],"(transitive, intransitive) To draw, to pull., (transitive)",,
dragas,[d̥rɑ̀ːɣɐs],"To compete., To work with, deal with., han drägs vä",,
druup,/²drʉːp/,"(ergative) To drip (to fall one drop at a time, to",,
drämn,[d̥rɛ̀mn],"(ergative) melt, become liquid; about salt, snow, butter,",,
drävi,/ˈdrɛvɪ̯/,"marshy place on a bog, swampy bog, a small fen depression
i rikti drevi häd ållti i rinnel
A real “drävi” always had a runnel.",,
duf,/²dʉːv/,"dip bread in lard of fatty meat, broth or cream, han",,
dur,/dʉːr/,Short slumber.,,
dur,/dʉːr/,Fog.,,
dur,/dʉːr/,Fog.,,
durut,/²dʉːrʉt/,"Uncheerful., About birds and animals, when they are",,
dus,/dʉːs/,"Roaring, whizzing, noise (of water or wind.)",,
dus,/dʉːs/,"Bold, enterprising.",,
duur,/²dʉːr/,"(intransitive) To doze off for a while, sleep a little,",,
dyli,-ʏlj,"sludge, deep sludge or deep and wider than usual places in streams",,
däll,/dælː/,"sheep
Synonyms: dȧs, far",,
dänn,[d̥ɛ́nː],"your (singular), Lev a næ, kunun di?Is your wife still",,
dänn,[d̥ɛ́nː],"that, dän ti’n far män sto i skomthe time when my father",,
dänn,[d̥ɛ́nː],weak form of dänna,,
dänn,[d̥ɛ́nː],"that, dän ti’n far män sto i skomthe time when my father",,
dänn,[d̥ɛ́nː],weak form of dänna,,
dänn,[d̥ɛ́nː],weak form of dänna,,
dänna,[d̥ɛ́nːɐ],"there (in or at that place), Dänna ligg ’n.There he",,
dänna,[d̥ɛ́nːɐ],"that one, forn hämm en Kalle darnathat guy Kalle went",,
dänna,[d̥ɛ́nːɐ],"that, Tornä dänna jär sä högt att hä nåkäs skynomThat",,
döij,/døyː/,(of people only) To die.,,
döld,/dɞɖː/,(geography) A damp basin rich in springs.,,
döva,/²dɞːʋɐ/,so loose a bog that it can not bear to be trodden,,
døn,/dʏːɳ/,"Earthquake, tremor.[1][2]",,
dør,/døːr/,"a door, doran jåra ipithe doors are open",,
düm,/²diːm/,"(intransitive) evaporate, transpirate, Hä düm frå vattnä,",,
dȧs,/dæːs/,"sheep
Synonyms: däll, far",,
dȧs,/dæːs/,come here sheep,,
dȧsk,/²dæsk/,(transitive) To beat; to whip.,,
dȧsk,/²dæsk/,Beating.,,
dȯtt,[d̥ɞ́tʰː],"a little bit, small piece, ge mäg n litn dȯtt, give",,
edeli,/²eːˌdelɪ/,"Continuous, constant.",,
eik,[e̞ɪ̯ːkʲ],Oak (Quercus.)[1][2],,
eik,[e̞ɪ̯ːkʲ],"A small wooden boat, an eka, eistuk.[3]",,
einsamen,/²eɪ̯ːnsɑmen/,"lone, Han fekk säg ä bra tag, då’n einsamen ärvd farin,",,
elestret,/eleˈstreːt/,Electricity (form of energy.)[1],,
ennęrvęnnę,[ˈènːe̞ɾˌʋe̞nːe̞],completely changed,,
entan,/²enˌtɐn/,Contraction of int’ ann.,,
erell,[èː.ɾe̞l],Gravel.,,
eru,[èːɾʉ],"scarred, ja jer ɑlldes eru oppe øgöm, I'm completely",,
ett,/etː/,"Family, relatives, lineage.",,
fa,/foː/,"To receive, obtain., Han hyllrä vä’óm, dilliss han",,
fa,/foː/,Few.,,
fa,/foː/,Few.,,
fahlkj,/fɑɽt͡ɕ/,"(uncountable) People., hȧf han mytkjä fahlkj? ― Does",,
fahlkj,/fɑɽt͡ɕ/,"The shaft of gig or leister, or where this shaft is",,
fahlkj,/fɑɽt͡ɕ/,"The shaft of gig or leister, or where this shaft is",,
famönnes,/ˈfɒːˌmœnːes/,"(middle, intransitive) To attitudinise speech and gestures.",,
fare,[fɑ̀ːɾe̞],vocative singular of far,,
fare,[fɑ̀ːɾe̞],definite nominative & accusative singular of far,,
fata,[fòːtɐ],"To grasp, understand.",,
fatan,[fɑ̀ːtɐn],"A crooked iron handle, with which pots are lifted on and off the stove.",,
fatas,[fòːtɐs],"To be flawed, be lacking., hjänna fattas nȧlta än,",,
fauk,/féʊ̯ːk/,"smoke, rook, roke, snjön jär som ä fauk, the snow is",,
febber,/ˈfebːe̞r/,"Fever.[1][2], Ji hav febbern i faggom ― I think I have",,
felt,[félt],"(neuter, impersonal, as an adverb) urgent, necessary, pressing, important
Fäll var ä felt
Certainly it was necessary.
Hä jär int na felt om hä
There is no hurry therewith.",,
fenster,-ər,"(architecture) Window., Hä dörrä ti fensträ, då thorn",,
fenäs,[fèːnˠe̞s],"(middle, intransitive) Begin to germinate.[1][2]",,
fera,[fèːɾɐ],"(intransitive) to go, move, travel, leave, Ji vadht",,
ferel,[fèː.ɾe̞l],"A track, trace, mark., he syins fereln et åm ― there",,
fes,/feːs/,A fise.,,
fetaräij,[ˈfèːtäˌre̞ɪ̯j],chain fastened between a horse's right hind leg and left foreleg or conversely,,
fevel,[féːʋe̞ɽ],"revenant, ghost, goblin, someone less knowing, good-for-nothing",,
fimmäl,[fìmːe̞l],To fumble.[1],,
fisk,/fɪsk/,A fish.,,
fjart,/²fjɑʈː/,buffoon,,
fjart,/²fjɑʈː/,buffoon,,
fjell,/fjelː/,"The elevated, less cultivated part of a parish; opposed",fjall,ˈɛfd͡ʒˈɔːl
flasa,[fɽɑ̀ːsɐ],To peel.,flasa,flˈɑːsə
flasa,[fɽɑ̀ːsɐ],"A careless woman, ditz.",flasa,flˈɑːsə
flaut,[fɽɞ́ʏ̯ːt],The singular preterite active indicative of fluut.,,
flaut,[fɽɞ́ʏ̯ːt],The stanchions that carry the sled or sleigh bed and sometimes also the crosspiece etc.[1],,
fluut,[fɽʉ̀ːt],(neuter verb) float,,
flätt,[fɽɛ̀tʰː],"turn over, turn upside down, Flätt om stókken!, Turn",,
flɑkk,/fɽɑ́kʰː/,"flat, flɑkt e lɑnn, a flat land",,
fre,[fréː],a seed of a plant,,
frees,[frèːs],"fizzle, simmer, Hä fres ti gryta, The pot boils up,",,
fres,[fréːs],"hissing, sough from frying in pan, whistling and foam",,
fräjst,[frɛ̀st],"(transitive) to fraist; to try[1], Hav du frästä kniven?,",,
frå,/froː/,from,,
frönter,-ər,"Cheerful, handy., stinta hadd n tykken frönter tjohllThe",,
fröyst,/frœy̯st/,frost,,
fröös,/²frøːs/,(intransitive) To snort.,,
fröös,/²frøːs/,Alternative form of frööys,,
frööys,/²frœy̯ːs/,"(reflexive) To get frostbitten., si åt du fröys de,",,
frøn,[frʏ́͡ʷːn],"Frail, brittle., Easy to work with (material.), Touchy,",,
frøs,/frøːs/,"decoration, furbelows, ruffs on women's clothing",,
frøs,/frøːs/,"rapid
Han snöl’n stain midt i frösn
He threw a stone in the middle of the foaming rapids.",,
frȯijen,/²frɞɪ̯jen/,"happy, energetic",,
fyri,[fỳːɾe],"(with accusative) for, before, at the front of, ränn",fyrir,fˈaɪɹɪɹ
fyri,[fỳːɾe],"in front, before",fyrir,fˈaɪɹɪɹ
fyri,[fỳːɾe],supine of fera,fyrir,fˈaɪɹɪɹ
fyri,[fỳːɾe],supine of fera,fyrir,fˈaɪɹɪɹ
fäl,/fɛːɽ/,"(chiefly plural) Tracks., jö sag fela et de ― I saw",,
fäl,/fɛːɽ/,"Much trouble with something, eg. at a wedding ceremony,",,
fäl,/fɛːɽ/,"Alternative spelling of fääl., The imperative singular",,
fäläs,/²fɛːɽˌe̞s/,"(middle, intransitive) To travel., (middle, intransitive)",,
fååll,/²fɑlː/,"(intransitive) To fall., Hä bars sä dill att  då’n",,
fögel,[fø̀ʷːɣe̞ɽ],"a teaser, gadfly",,
fögel,[fø̀ʷːɣe̞ɽ],to catch or hunt birds,,
fögel,[fø̀ʷːɣe̞ɽ],to catch or hunt birds,,
fögänä,/²ˈføːɣɛˌnɛ/,almost,,
för,/²føːr/,"Road conditions., Dirt, slush., Hä jär ä fali för ti",,
för,/²føːr/,Alternative spelling of fȯr.,,
föso,/²fɞːsʊ/,"Lecture, reprimand.",,
föyr,/²fæɪ̯ːr/,(anatomy) Cartilage.[1][2][3],,
førel,[fʏ̀ːɾel],"a butterfly, a fly lure",fīvaltra,fˈɪvæltɹə
førfɑll,/²ˈfʏːrˌfɑlː/,The time when the roads  are bad because of frozen,,
fęrg,/²fe̞rɡ/,"to colour, dye",,
fȧst,/fæst/,"Solid, firm, fixed.",fastr,fˈæstɚ
fȧst,/fæst/,"Fast, recklessly., kärä kjör int fȧst, please don’t",fastr,fˈæstɚ
fɑkt,[fɑ́ktʰ],"the preparing movements done to be able to jump as far or high as possible
ja to me fɑkta å höppe
I prepared myself and jumped.",,
fɑn,/fɒːɳ/,the meat on the gizzard,,
fɑra,[fɑ̀ːɾɐ],"(intransitive) to go, (auxiliary verb) to begin, han",,
fɑrk,[fɑ̀ɾ̥k],"(active verb) to exhort, ja fɑrke n sä: att hɑn int",,
gammläs,-ɛs,"(middle, intransitive) To age, to grow old; more so",,
gar,/ɡɑːr/,"Yesterday (only used in the adverbial form i gar.),",,
gar,/ɡɑːr/,"Skin-furrow (about the grain of a hide.), Growth rings",,
gar,/ɡɑːr/,"Skin-furrow (about the grain of a hide.), Growth rings",,
garp,/ɡarp/,"A kind of big basket, coal basket.[1]",,
garv,/ɡʲærv/,"Bold, courageous, brave.[1], Strong and enterprising.[1],",,
gas,/ɡjäːs/,"Romping, cry (of joy.)",,
gas,/ɡjäːs/,Goose.,,
gastrér,/ɡaˈstreːr/,to make noise,,
gauk,/ɡæʉk/,"a cuckoo, Cuculus canorus",gaukr,ɡˈɔːkɚ
gauk,/ɡæʉk/,(intransitive) To crow; said of the cuckoo and hens,gaukr,ɡˈɔːkɚ
gavø,/²ɡɑːvœ/,"Talented, gifted.",,
gera,/²ʝèːrɐ/,"(intransitive) To steam, perspire strong heat from glow, smoke.[1]",,
gera,/²ʝèːrɐ/,"Steam, sauna or oven fumes.[1]",,
gera,/²ʝèːrɐ/,Alternative spelling of gjera,,
geru,[jèːɾʉ],"stingy, greedy, diligent in work, early and late in",,
gjalm,/²ɟɑɽm/,meow,,
gjalm,/²ɟɑɽm/,meowing,,
gjera,/²ʝèːrɐ/,"(transitive) To do., Rå du gjera hä?' ― Are you able",,
glø,-ǿːð,"glow, ember",,
gnjet,/ŋet/,nit,,
gnu,[ŋʉ́ː],"roaring, rumbling",,
gnu,[ŋʉ́ː],"singular present of gnuu, singular imperative of gnuu",,
go,/ɡuː/,"excellent, goɑftan ― good evening, gomöran ― good morning,",,
go,/ɡuː/,"well, good",,
goes,[ɡ̊ɯ̀ᵝːe̞s],(intransitive) To cuddle.,,
gonäs,[ɡ̊ɯ̀ᵝːne̞s],"(middle, intransitive) To be lazy, to lounge., (middle,",,
goḷa,/ɡuɽɐ/,yellow,,
greid,/²ɡre̞ɪ̯ː/,"(transitive) To sort out something., (transitive) To",,
greif,/²ɡreɪ̯ːʋ/,"The hard residue after melting tallow, which can be",garevan,ɡˈɛɹvæn
grein,/ɡreɪ̯ːɳ/,"crotch, fork, ja sto ti vattnen jäms ve grena, I stood",,
gren,/ɡrɛːɳ/,Spruce.,,
grof,/ɡruːʋ/,"A ditch.[1], lang grofwa ― the/a long ditch, A valley,",gróf,d͡ʒˌiːˈɑː͡ɹ
gryt,/²ɡryːt/,"A cooking pot., Kara ell’n onna gryta, To bring the",,
grådu,/ɡròːdʉ/,who is starved and therefore eats much and to whom,,
gut,/ɡʉːt/,A boy,,
guuv,/²ɡʉːv/,"(intransitive) blow; emit steam, steam, evaporate",,
guuv,/²ɡʉːv/,"cloud lump, which on otherwise clear sky rises from the ocean onto the horizon",,
gvam,[kwɑ́ːm],"(anatomy) paunch, rumen",,
gvarj,[ɡ̊wǽɾe],"wolf, wheelbarrow",,
gvórr,[ɡ̊wɞ̀rː],"black grouse (Lyrurus tetrix, syn. Tetrao tetrix)",,
gwadd,/ɡwadː/,A little (round) boy.,,
gwit,[ɡ̊wíːt],"white, wit a göɽvwhite floors, gwitmarra white mare,",,
gäll,/d͡ʒɛlː/,"feast, banquet",,
gäll,/d͡ʒɛlː/,"debt, kömmi ass bothi gällngot us out of debt",,
gäll,/d͡ʒɛlː/,present singular of gääll,,
gäll,/d͡ʒɛlː/,"debt, kömmi ass bothi gällngot us out of debt",,
gäll,/d͡ʒɛlː/,present singular of gääll,,
gäll,/d͡ʒɛlː/,present singular of gääll,,
gódt,[ɡ̊ʲɞ́tʰː],"neuter singular of go, Hä var no gódt den gruta hä",,
gódt,[ɡ̊ʲɞ́tʰː],"sweets, treats, pastries, confectionery; anything sweet",,
gólv,/ɡʊlv/,"floor, hä sto vöttuloken ätter ä på gólvä, water flowed",,
göning,[(c)ʝʏ̀͡ʷːɳɪŋ],through,,
göning,[(c)ʝʏ̀͡ʷːɳɪŋ],through,,
göning,[(c)ʝʏ̀͡ʷːɳɪŋ],"fertiliser, manure",,
haagg,/²hɒɡː/,"To hew, chop.",,
hafwa,/²hɑːʋɐ/,"(transitive, with accusative) To have, possess., han",,
hag,[hɑːɣ],"simple fence or enclosure made of sticks, twigs or",,
hahl,[hɑ́ːɽ],"hard[1], han gjär sä hahl som stejn, he (alt: it) is",,
hail,/he(ɪ̯)ːl/,"whole, complete, full, entire, Dem sat å gamsä heilä",heill,hˈaɪl
hail,/he(ɪ̯)ːl/,(transitive) To heal.,heill,hˈaɪl
haljut,/²hɑɽjɵt/,"Who goes about badly dressed, ill-mannered in behavior",,
hamn,[hǽmn],"port, harbour",,
hamn,[hǽmn],"ghost, semblance",,
hamn,[hǽmn],"ghost, semblance",,
handhvass,/ˈhɑnˌwasː/,strong-handed,,
harr,[hàrː],"master, lord, ruler",,
harr,[hàrː],grayling (Thymallus thymallus),,
harr,[hàrː],grayling (Thymallus thymallus),,
hars,[hɑ́ʂː],"neck, throat",,
hataban,/²hɑːtɐ.bɑːɳ/,A child that is especially subject to hatred.,,
haugsäng,/²hɞkːˌsæɪ̯ŋː/,The upper bed of a bunk bed.,,
hav,/haːv/,"Sea, ocean between two lands.",,
hav,/haːv/,"imperative singular of hafwa, pes singular of hafwa",,
hav,/haːv/,"imperative singular of hafwa, pes singular of hafwa",,
havgas,/²ˈhäːvˌɡɑːs/,greylag goose Anser anser,,
havstödø,/ˈhaːvˌstøːdœ/,The open area between the waterline and the forest.,,
haḷv,[hɑ́ɽʋ],half,,
helgamess,/²ˈhe̞ɽɡaˌme̞sː/,(Christianity) All Saints' Day,,
heḻtré,/²ˈheːɽˌtreː/,coat hanger[1],,
hi,/hiː/,"lair (of an animal), sett (badgers)",,
hilk,[hɪ̀lk],"headgear for women; women cap of plain weave, which are used in the summer against sunburn",,
hintkj,[hìɲ̊t͡ɕ],hoist; especially water out of a well,,
hintkj,[hìɲ̊t͡ɕ],well-crank,,
hittug,[hɪ̀tʰːʉ̟],"Clever, cunning, inventive,[1] witty[2].",,
hjan,[jɑ̀ːn],"hence, herefrom, from here, away (from here)",,
hjart,/²jɑʈː/,(anatomy) heart,,
hjo,[h↓ʝɯ́ᵝː],yes,,
hjun,[jʉ́ŋn],"person, member (of a collective)",,
hjunslig,[jʉ̀ŋʂɽe],"appropriate, suitable for another; said of betrothed",,
hjänna,[jɛ́nːɐ],here; at this place,,
hjänna,[jɛ́nːɐ],"this, Hä ty ingenting i gålȯm hjänna.Nothing suffices",,
hjå,[jóː],To pant.[1],,
hljöömm,/²ɬœmː/,"(intransitive) resound, sound, make noise",,
Holmen,/ˈhʊɽme̞n/,Name of an islet.,,
hosk,[hɯ̞̀ᵝskʲ],"(intransitive) fribble, scramble
Dóm hosk å slå sä il
they fribble and mow badly",,
hot,/huːt/,"A whit, a bit., n litn hot, a little bit, a little",,
hot,/huːt/,"A sting, pang., ja hav söm e hot ått brösten, I feel",,
hot,/huːt/,"A sting, pang., ja hav söm e hot ått brösten, I feel",,
huskäs,/²hʉskɛs/,"(middle, intransitive) To shudder, shiver; disrelish.",,
hvorader,/²ˈwɑrˌaːr/,"(reciprocal pronoun) each other, one another",,
hvorn,/wɑːɳ/,masculine singular of hvor,,
hvors,/wɑʂː/,"where, whereto",,
hvors,/wɑʂː/,genitive singular of hvor,,
hvärv,/wɛrv/,"turn, revolution, a full circle",,
hväärv,/²wɛrv/,(transitive) To encircle a bear in its den.,,
hwem,/we̞m/,"(interrogative) who, (relative) who",,
hwählf,[wɛ́ɽʋ],"round, spherical, ball-shaped, han gjär hwählf sȯm",hwealf,ˈeɪt͡ʃwˈiːlf
hwȧfwehl,/²ɡwaːveɽ/,"to jest, twaddle, banter, chatter, står å hwȧfwehl",vafla,vˈæflə
hwȯhli,-ʊ̀ɽɪ,"a green, in appearance unpleasant slime, which grows",,
hyen,/²ˈhyːˌən/,(botany) film between shell and kernel,,
hääfft,/²hɛft/,"(transitive) To impede, hinder., Ji vadht häfftä sä",,
hääng,[hɛ̀ɲː],(ergative) To hang.,,
hågg,/hɒɡː/,"hit, stroke, blow, the act of hewing, place where timber",,
hågg,/hɒɡː/,"imperative singular of håågg, hagg uta mȧrka hwa du",,
håk,[hóːk],pillory,,
håp,[hóːp],"A rowing boat; boat, suitable for use on rivers, where",,
hås,[hóːs],"hoarse, husky",,
hódt,[hʊʈʰː],"whether, Ji vait int hódt’n jär heim.I don't know if",,
höir,[hø̀ʏ̯ːɾ],To hear.,,
hökkel,/ˈhøkːəɽ/,(anatomy) soft part of horse hoof,,
hölj,/hɑɽj/,"Poorly dressed, flabbily dressed, absent-minded, empty-headed person; good-for-nothing.",,
höy,[hǿʏ̯ː],hay,,
hööns,[hɞ̀ɳʂ],hen,,
hølis,/²høːɽis/,Alternative form of höläs,,
hølis,/²høːɽis/,singular present mediopassive indicative of höläs,,
høtj,[hʏ̀ʷːt͡ɕ],"a crooked, retracted piece of wood, sitting on the",,
hȯku,[hɞ̀ːkʉ],(anatomy) chin,,
hɑlöut,[hɑ̀ːɽÿːt],"place with solid ground; the unconfined plane, which surrounds the farms in villages, which is open to all livestock and serves as a street for storage of timber and wood as well as rooms for timbering sites etc.",,
hɑnn,[hɑ́nː],"(personal pronoun): he, (personal pronoun): accusative",,
idu,[ìːð̞ʉ],"greater or lesser restrictions in the landscape, caused",,
idu,[ìːð̞ʉ],"hardworking, industrious",,
idu,[ìːð̞ʉ],"hardworking, industrious",,
Ifaar,/²øy̯ːˌvɐr/,A male given name,,
ita,[èːtɐ],"to eat, ita e snååln, to eat in stinginess, to overeat",,
jalak,/²jaːɽɐk/,angry,,
jank,/²jɑŋk/,"adjust, e.g. to smoothen out or cut evenly",,
jur,/ˈjʉːr/,an udder (part of domestic milk-giving animal that,,
jäta,[jɛ̀ːtɐ],"(transitive, intransitive, governs the accusative,",,
kaatt,[kʲʰ(j)æ̀tʰː],cat; Felis catus,,
kaatt,[kʲʰ(j)æ̀tʰː],to fire someone,,
