L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
تَگُن,/taɡun/,to be able to do something,,
تھ,/tʰə/,The sixth letter of the traditional alphabet chart of Kashmiri.,,
تھُج,[tʰud͡ʒ],female mallard,,
ث,/seː/,The ninth letter of the traditional alphabet chart of Kashmiri.,,
ج,/d͡ʒiːm/,The tenth letter of the traditional alphabet chart of Kashmiri.,,
جاناوار,[d͡ʒaːnaːwar],bird,,
جُمعہ,[d͡ʒumaːh],Friday,,
ح,/haj/,The thirteenth letter of the traditional alphabet chart of Kashmiri.,,
خ,/kʰaj/,The fourteenth letter of the traditional alphabet chart of Kashmiri.,,
خاوَنٛد,/kʰaːwand/,husband,,
خَر,[kʰar],"donkey, jack",,
خٔرِنؠ,[kʰərinʲ],"female donkey, jenny",,
د,/daːl/,The fifteenth letter of the traditional alphabet chart of Kashmiri.,,
دارُن,/daːrun/,"to owe (money, a favour, etc.)",,
دانٛد,/dãːd/,bull,,
داہ,[daːh],ten,,
درُٛے,[druj],brother-in-law (husband's brother),,
دَنٛد,/dãnd/,"a tooth, teeth, the tusk of a elephant",,
دُسَتَتھ,[dusatatʰ],seventy-two,,
دُنَمَتھ,[dunamatʰ],ninety-two,,
دُوَنٛزاہ,[duwanzaːh],fifty-two,,
دٔہ,[dəh],"ten, ‏دَہَو ؤریَو پَتہٕ آو سہُ گَرٕ‎dahaw wạryaw patụ",,
دۄد,/dɔd/,milk,,
دۄہ,/dɔh/,day,,
دیٛارتھٕر,[djaːrtʰɨr],nephew (husband’s brother‘s son),,
دیٛارٕز,[djaːrɨz],niece (husband’s brother ‘s daughter),,
ذ,/zaːl/,The seventeenth letter of the traditional alphabet chart of Kashmiri.,,
ر,/reː/,The eighteenth letter of the traditional alphabet chart of Kashmiri.,,
رؠے,[rʲaj],ant,,
روٗد,/ruːd/,"rain, rainy weather",,
روٗن,/ruːn/,husband,,
روٗگ,/ɾuːɡ/,"disease, sickness, Synonym: دود‎ (dōd)",,
رَب,/ɾab/,mud,,
رَتھ,/ɾat̪ʰ/,blood,,
رِوُن,/riwun/,"to cry, weep",,
رٔنؠ,/rənʲ/,wife,,
رٲچھ,/ɾəːt͡ʃʰ/,"protection, preservation, guardianship",,
ریش,[reːʃ],"beard, Synonym: دٲر‎ (dạ̄r)",,
ریٚے,[rej],ant,,
ز,/zeː/,The twentieth letter of the traditional alphabet chart of Kashmiri.,,
زام,[zaːm],sister-in-law (husband’sister),,
زامتُر,/zaːmtur/,son-in-law,,
زَبان,/zabaːn/,"language, tongue, Synonym: زؠو‎ (zyav)",,
زَل,/zal/,"water, Synonyms: آب‎ (āb), پونؠ‎ (pōn'), (physiology)",,
زَنان,/zanaːn/,"woman, Synonyms: زٔنؠ‎ (zạn'), ترٕٛے‎ (trụٛē), wife,",,
زَنٛگ,/zãɡ/,(anatomy) leg,,
زُر,/zur/,a grandchild,,
زٔنؠ,/zənʲ/,woman,,
زٕ,/zɨ/,two,,
زٕتووُہ,[zɨtoːwuh],twenty-two,,
زٲمِیہِ,[zəːmiji],brother-in-law (husband’sister's husband),,
زٲمی,[zəːmiː],brother-in-law (husband’sister's husband),,
زۆن,[zon],man,,
زۆنٛگ,/zõɡ/,"fire (esp. a great conflagration)
Synonyms: برٛیٚہہ‎ (brehh), نار‎ (nār)",,
زۆنٛگ,/zõɡ/,"legged, having legs
‏دُزۆنٛگ‎ ― duzong ― two-legged, bipedal
‏ژُزۆنٛگ‎ ― ċuzong ― four-legged, quadrupedal",,
زیٹھ,[zeːʈʰ],Third month of Kashmiri calendar corresponding to May-June,,
س,/siːn/,The twenty-third letter of the traditional alphabet chart of Kashmiri.,,
ساس,[saːs],thousand,,
سال,[saːl],sister-in-law (wife’s sister),,
سال,[saːl],"invitation to a function (a dinner, lunch, etc.)",,
سونٛتھ,[sõːtʰ],spring,,
سَبٕز,/sabɨz/,"green, raw, unripe, fresh",,
سَتووُہ,[satoːwuh],twenty-seven,,
سَتَتھ,[satatʰ],seventy,,
سَتُت,[satut],hoopoe,,
سَتھ,/satʰ/,seven,,
سَداہ,[sadaːh],seventeen,,
سَرُف,[saruf],"snake , serpent",,
سَرُپھ,/sarupʰ/,"snake, serpent",,
سُہ,[su],he: third-person remote II masculine,,
سُہ,[su],that,,
سٲجُو,[səːd͡ʒuw],brother-in-law (wife’s sister's husband),,
سۄ,[sɔ],she : third-person remote II feminine,,
سۄنیٚنؠ,/sɔnenʲ/,co-mother-in-law,,
سۆنؠ,/sonʲ/,co-father-in-law,,
ش,/ʃiːn/,The twenty-fourth letter of the traditional alphabet chart of Kashmiri.,,
شال,/ʃaːl/,jackal,,
شرٛاوُن,[ʃraːwun],Fifth month of Kashmiri calendar corresponding to July-August,,
شوگہٕ,/ʃoːɡɨ/,"Rose-ringed parakeet, Psittacula krameri",,
شيٖتھ,[ʃiːtʰ],eighty,,
شُر,/ʃur/,a child,,
شُراہ,[ʃuɾah],sixteen,,
شُسَتَتھ,[ʃusatatʰ],seventy-six,,
شُنَمَتھ,[ʃunamatʰ],ninety-six,,
شُوَنٛزاہ,[ʃuwanzaːh],fifty-six,,
شُہٲٹھ,[ʃuhəːʈʰ],sixty-six,,
شِشُر,[ʃiʃur],very cold season,,
شٲج,/ʃəːd͡ʒ/,female jackal,,
شۆکُروار,[ʃokurwaːr],Friday,,
شیر,/ʃeːr/,"tiger, Synonym: سٕہہ‎ (sụhh)",,
شیر,/ʃeːr/,"imperative singular of شیرُن‎ (śērun, “to fix, repair”)",,
شیرنی,[ʃeːrniː],tigress,,
شیٹھ,[ʃeːʈʰ],sixty,,
شےٚ,[ʃe],six,,
ص,/sɔːd/,The twenty-fifth letter of the traditional alphabet chart of Kashmiri.,,
صِفَر,/sifar/,zero,,
ض,/zɔːd/,The twenty-sixth letter of the traditional alphabet chart of Kashmiri.,,
ط,/tɔj/,The twenty-seventh letter of the traditional alphabet chart of Kashmiri.,,
طوطہٕ,[toːtɨ],parrot,,
ظ,/zɔj/,The twenty-eighth letter of the traditional alphabet chart of Kashmiri.,,
ع,/əːn/,The twenty-ninth letter of the traditional alphabet chart of Kashmiri.,,
غ,/ɡəːn/,The thirtieth letter of the traditional alphabet chart of Kashmiri.,,
ف,/feː/,The thirty-first letter of the traditional alphabet chart of Kashmiri.,,
ق,/kaːf/,The thirty-second letter of the traditional alphabet chart of Kashmiri.,,
ل,/laːm/,The thirty-sixth letter of the traditional alphabet chart of Kashmiri.,,
لوو,[loːw],fox,,
لَچھ,[lat͡ʃʰ],"hundred thousand, lakh",,
لٔڑکہٕ,[ləɽkɨ],boy,,
لٔڑکی,[ləɽkiː],girl,,
م,/miːm/,The thirty-seventh letter of the traditional alphabet chart of Kashmiri.,,
ماتامال,[maːtaːmaːl],"The home of a mother's father, a maternal grandfather's house",,
ماس,/maːs/,maternal aunt (a sister of one's mother),,
ماسُو,[maːsuw],maternal uncle (husband of one's mother's sister),,
مالیُٛن,[maːljun],Parental home of a married woman,,
مام,[maːm],maternal uncle (a brother of one's mother),,
مامَنؠ,/maːmanʲ/,maternal aunt (wife of one's mother's brother),,
ماگ,[maːɡ],Eleventh month of Kashmiri calendar corresponding to,,
موج,[moːd͡ʒ],mother,,
مول,/moːl/,father,,
مَرُن,/marun/,to die,,
مَرٕد,[marɨd],man,,
مَنٛجہۆر,[mand͡ʒhor],Ninth month of Kashmiri calendar corresponding to November-December,,
مَنٛگُن,[mãɡun],to ask for or request (something),,
مَگَر,[mand͡ʒhor],Ninth month of Kashmiri calendar corresponding to November-December,,
مَہارازٕ,[mahaːraːzɨ],bridegroom,,
مَہاریٚنؠ,[mahaːrenʲ],bride,,
مٔچھ,[mət͡ʃʰ],fly (insect),,
مٔہنیُٛو,[məhnjuw],man,,
مٕتھٕر,/mɨtʰɨr/,"(physiology) urine, Synonyms: زَل‎ (zal), اِدرار‎ (idrār),",,
مٲج,[məːd͡ʒ],mother,,
مٲش,[məːʃ],buffalo,,
مٲنٛش,[mə̃ːʃ],buffalo,,
مۄنٛگُر,[mɔnɡur],"male baby goat, kid",,
مۄنٛگٕر,[mɔnɡɨr],"female baby goat, kid",,
مۆہنیُٛو,[mohnjuw],man,,
ن,/nuːn/,The thirty-eighth letter of the traditional alphabet chart of Kashmiri.,,
نانؠ,[naːnʲ],grandmother,,
ناو,/nɑːʋ/,"name, ‏مےٚ روٗد نٕہ تٔمؠ سُنٛد ناو وَنِہ‎me rūd nụh",,
ناو,/nɑːʋ/,"boat, ‏ناوِ چھےٚ سَرَس پؠٹھ پَکان‎nāvi che saras pyaṭh",,
ناو,/nɑːʋ/,"boat, ‏ناوِ چھےٚ سَرَس پؠٹھ پَکان‎nāvi che saras pyaṭh",,
نوٗل,[nuːl],mongoose,,
نَب,/nab/,"the sky, the atmosphere",,
نَشُن,/naʃun/,"to become destroyed, to disappear, to go wrong, be",,
نَمَتھ,[namatʰ],ninety,,
نَنُن,/nanun/,to become apparent or known,,
نَو,/naw/,nine,,
نِلٕج,[nilɨd͡ʒ],male mallard,,
نۄش,/nɔʃ/,daughter-in-law,,
نیتھٕر,[neːtʰɨr],marriage,,
نیٚچُو,[net͡ʃuːw],son,,
و,/waːw/,The thirty-ninth letter of the traditional alphabet chart of Kashmiri.,,
واتُن,/ʋaːtun/,to reach a spot or a place,,
واریُٛل,[waːrjul],shikra,,
وانٛدُر,[wãːdur],monkey,,
وانٛگُن,/wãːɡun/,"brinjal, eggplant, aubergine",,
ووٗنٛٹ,/wũːʈ/,male camel ; male dromedary,,
ووٗنٛٹِنؠ,[wũːʈinʲ],female camel ; female dromedary,,
وَدُن,/ʋadun/,"to cry, weep",,
وَنٛدٕ,[wandɨ],"winter, cold season",,
وَژھٕر,[wat͡sʰɨr],"calf, young female cow",,
وَہؠکھ,[wahʲakʰ],Second month of Kashmiri calendar corresponding to,,
وُہ,[wuh],twenty,,
وٲریُٛو,[wəːrjuw],Husband’s father’s house,,
وۆژھ,[wot͡sʰ],"calf, young male cow",,
ویٖر,/ʋiːɾ/,a hero,,
ویٖر,/ʋiːɾ/,white willow (Salix alba),,
َ,/zabar/,a vowel sign of Kashmiri.,,
ُ,/peːʃ/,a vowel sign of Kashmiri.,,
ِ,/zeːr/,a vowel sign of Kashmiri.,,
ٔ,/amaːlɨ/,a vowel sign of Kashmiri.,,
ٕ,/saːji/,a vowel sign of Kashmiri.,,
ٟ,/saːji mad/,a vowel sign of Kashmiri.,,
ٲ,/amaːlɨ mad/,a vowel of Kashmiri.,,
ٲس,/əːs/,mouth,,
ٲشِد,[əːʃid],Seventh month of Kashmiri calendar corresponding to,,
ٲٹھ,/əːʈʰ/,eight,,
ٲڈراوُن,/əːɖɾaːwun/,(transitive) to mix with a wet substance (like flour with water),,
ٲڈرُن,/əːɖɾun/,"to mix together, to heap up",,
ٳ,/saːji mad/,a vowel of Kashmiri.,,
ٹ,/ʈeː/,The seventh letter of the traditional alphabet chart of Kashmiri.,,
ٹھ,/ʈʰə/,The eighth letter of the traditional alphabet chart of Kashmiri.,,
ٹۄپھ,/ʈɔpʰ/,"a bite, sting (of an insect or animal)",,
پ,/peː/,The third letter of the traditional alphabet chart of Kashmiri.,,
پانٛژھ,/pãːt͡sʰ/,five,,
پوش,/poːʃ/,flower,,
پونؠ,/poːnʲ/,"water, Synonyms: آب‎ (āb), زَل‎ (zal)",,
پوٗرُن,/puːɾun/,"to fill, fill up, to complete, supply what is wanting,",,
پوہ,[poːh],Tenth month of Kashmiri calendar corresponding to December-January,,
پَرُن,/parun/,"to read (a book, etc.)",,
پَرکھٲے,/paɾkʰəːj/,"examination, test, investigation, survey",,
پَمپوش,/pampoːʃ/,lotus,,
پَنٛجٲبؠ,/pand͡ʒəːbʲ/,"Punjabi, (colloquial) Indian (non-Kashmiri)",,
پَنٛجٲبؠ,/pand͡ʒəːbʲ/,"the Punjabi language, (colloquial) Any non-Kashmiri",,
پَنٛداہ,[pandaːh],fifteen,,
پَنٛژاہ,[pant͡saːh],fifty,,
پٔچھِن,[pət͡ʃin],mallard,,
پٕنٛژٕہ,[pɨnt͡sɨh],twenty-five,,
پٲنٛژھ,/pə̃ːt͡sʰ/,five,,
پٲکِستان,/pəːkistaːn/,"From پاک‎ (pāk, “pure”) +‎ ـستان‎ (-stān, “land”).,",,
پٲکِستان,/pəːkistaːn/,Pakistan (a country),,
پھ,/pʰə/,The fourth letter of the traditional alphabet chart of Kashmiri.,,
پھؠرَن,[pʰʲaran],phiran,,
پھاگُن,[pʰaːɡun],Twelfth and last month of Kashmiri calendar corresponding,,
پھَش,/pʰaʃ/,"stroking, rubbing, plastering, wiping out, sweeping",,
پھَش,/pʰaʃ/,"a violent windstorm, a cyclone, madness, lunacy, eccentricity,",,
پھَش,/pʰaʃ/,"fashionable appearance, being well-dressed, elegance",,
پۄپھ,/pɔpʰ/,paternal aunt (a sister of one's father),,
پۄپھُو,/pɔpʰuw/,paternal uncle (husband of one's father's sister),,
پۄہ,[pɔh],Tenth month of Kashmiri calendar corresponding to December-January,,
پۆتھٕر,[potʰɨr],son,,
پۆنٛز,[ponz],macaque; monkey,,
پیٔتٕر,/pjətɨr/,paternal uncle (a brother of one's father),,
پیٚشاب,/peʃɑːb/,"(physiology) urine, Synonyms: مٕتھٕر‎ (mụthụr), زَل‎",,
پیٚچھَنؠ,/pet͡ʃʰanʲ/,paternal aunt (wife of one's father's brother),,
چ,/t͡ʃiːm/,The eleventh letter of the traditional alphabet chart of Kashmiri.,,
چھ,/t͡ʃʰ/,The twelfth letter of the traditional alphabet chart of Kashmiri.,,
چھَلُن,/t͡ʃʰalun/,"to wash or clean (clothes, a car, etc.)",,
چھَک,/tʃʰakʰ/,"second-person singular feminine of آسُن‎ (āsun)
‏ژٕ چھَکھا ٹھیٖکھ؟‎‎ ― ċụ chakhā ṭhīkh? ― Are you alright?",,
چھَکُن,/t͡ʃʰakun/,"to throw, discard",,
چھُک,/t͡ʃuk/,"Present, second person, masculine form of آسُن‎ (āsun)
‏ژٕ چھُک کٲشُر؟‎‎ ― ćụ chuk kạ̄śur? ― Are you Kashmiri?",,
چھِرٕ,[t͡ʃirɨ],lamb,,
ڈ,/ɖaːl/,The sixteenth letter of the traditional alphabet chart of Kashmiri.,,
ڈَبٕہ,/ɖabɨ/,"a box, container",,
ڑ,/ɽeː/,The nineteenth letter of the traditional alphabet chart of Kashmiri.,,
ژ,/t͡seː/,The twenty-first letter of the traditional alphabet chart of Kashmiri.,,
ژارَو,[t͡saːraw],red-crested pochard,,
ژارُن,/t͡saːrun/,"to pick through, clean (vegetables, fruits, etc.)",,
ژور,/t͡soːr/,four,,
ژوٗنٛٹھ,/t͡sũːʈʰ/,an apple,,
ژَتجِہہ,[t͡satd͡ʒih],forty,,
ژَتجی,[t͡satd͡ʒiː],forty,,
ژَکَو,[t͡sakaw],"Brahminy duck, ruddy shelduck",,
ژُسَتَتھ,[t͡susatatʰ],seventy-four,,
ژُنَمَتھ,[t͡sunamatʰ],ninety-four,,
ژُوَنٛزاہ,[t͡suwanzaːh],fifty-four,,
ژُہٲٹھ,[t͡suhəːʈʰ],sixty-four,,
ژِتھٕر,[t͡sitʰɨr],First month of Kashmiri calendar corresponding to March-April,,
ژٔر,[t͡sər],female sparrow,,
ژٔنٛدرٕوار,[t͡səndrɨwaːr],Monday,,
ژٕ,/t͡sɨ/,"you (second person singular)
‏ژٕ کُس چھُکھ ؟‎‎ċụ kus chukh?Who are you?",,
ژٕتھٕر,[t͡sɨtʰɨr],First month of Kashmiri calendar corresponding to March-April,,
ژھ,/t͡sʰə/,The twenty-second letter of the traditional alphabet chart of Kashmiri.,,
ژھانٛڈُن,/t͡sʰãːɖun/,"to look for, search something",,
ژھاوُل,[t͡sʰaːwul],buck ; billy (male goat),,
ژھاوٕج,[t͡sʰaːwɨd͡ʒ],female equivalent of ژھاوُل‎ (ċhāvul) : nanny (female goat),,
ژۄداہ,[t͡sɔdaːh],fourteen,,
ژۆوُہ,[t͡sowuh],twenty-four,,
ژیر,/t͡seːr/,"lateness, delay",,
ژیر,/t͡seːr/,apricot,,
ژیر,/t͡seːr/,apricot,,
ک,/kiːf/,The thirty-third letter of the traditional alphabet chart of Kashmiri.,,
کارتِکھ,[kaːrtikʰ],Eighth month of Kashmiri calendar corresponding to,,
کانٛتُر,[kãːtur],male sparrow,,
کانٛدُر,/kãːdur/,baker,,
کاہ,[kaːh],eleven,,
کرٕٛم,[krɨm],sea turtle,,
کوتُر,[koːtur],pigeon,,
کوٗر,/kuːr/,"daughter, a girl, a young woman, Synonyms: لٔڑکی‎ (lạḍkī),",,
کَرور,[karoːr],"ten million, crore",,
کَرُن,/karun/,"to do, to perform, commit, an element of a light verb:",,
کَن,/kan/,(anatomy) ear,,
کَٹھ,[kaʈʰ],"sheep, ram (male sheep)",,
کَژھ,/kat͡sʰ/,(anatomy) armpit,,
کَہہ,[kah],eleven,,
کُس,[kus],"who
‏سُہ کُس چھُ؟‎‎suh kus chu؟Who is he?",,
کُل,/kul/,a tree,,
کُکِل,/kukil/,Eurasian collared dove,,
کٔٹ,[kəʈ],"girl, lass",,
کٔچھوٕ,[kət͡ʃʰwɨ],tortoise,,
کٲشُر,/kəːʃur/,"the Kashmiri language
Amin Kamil
کٲشرِ سٟتؠن کٲشِرؠ سٲری،
نَتہٕ وٲرانٕکؠ حٲران کاو ۔
Kashmiris are so only because of Kashmiri; without it, like crows lost in the wasteland.",,
کٲشُر,/kəːʃur/,"Kashmiri, related to or originating from Kashmir",,
کٲنٛتُر,[kə̃ːtur],male sparrow,,
کھ,/kʰə/,The thirty-fourth letter of the traditional alphabet chart of Kashmiri.,,
کھانٛدَر,[kʰaːndar],marriage,,
کھَرَب,[kʰarab],hundred billion,,
کھۄر,/kʰɔɾ/,(anatomy) foot,,
کھیٛۆن,/kʰjon/,"to eat, ‏بہٕ چھُس کھؠوان‎bụ chus khyavānI am eating",,
کۄرور,[kɔroːr],"ten million, crore",,
کۄلَے,/kɔlaj/,wife,,
کۄکُر,[kɔkur],"rooster, cock, male chicken",,
کۄکٕر,[kɔkɨr],"hen, female chicken",,
کۆٹ,[koʈ],boy,,
کیُٛس,[kjus],"Eurasian teal, common teal",,
کیٛۆم,[kʲom],"insect, worm",,
گ,/ɡaːf/,The thirty-fifth letter of the traditional alphabet chart of Kashmiri.,,
گام,/ɡaːm/,"village, سُہ گَو گام روزنہِ ― suh gav gām rōzni ― He",,
گانٛٹھ,[ɡãːʈʰ],kite (bird),,
گرَٛد,[ɡrad],vulture,,
گرٛیٚشِم,[ɡreʃim],hot season,,
گَرواجیٚنؠ,/ɡarwaːd͡ʒenʲ/,wife,,
گَروول,/ɡarwoːl/,husband,,
گَرُن,/ɡarun/,"to sharpen (wood, a pencil, etc.)",,
گَژھُن,/ɡat͡sʰun/,"to go, leave, to happen, transpire, to be",,
گَگُر,/ɡaɡur/,rat,,
گُر,/ɡur/,"a horse, (chess) knight",,
گُل,/ɡul/,flower,,
گِلۂرؠ,[ɡilhərʲ],squirrel,,
گٔب,[ɡəb],ewe (female sheep),,
گٔر,/ɡər/,"clock, watch",,
گٲنٛٹھ,[ɡə̃ːʈʰ],kite (bird),,
گۆبُر,[ɡobur],son,,
ں,/nuːn ɡɔnaː/,The nasal letter of the Kashmiri language.,,
ہ,/heː/,The fortieth letter of the traditional alphabet chart of Kashmiri.,,
ہار,[haːr],Fourth month of Kashmiri calendar corresponding to,,
ہارٕؤٹ,[haːrɨwəʈ],ferruginous duck,,
ہارٕواتٕج,[haːrɨwaːtɨd͡ʒ],long-tailed shrike,,
ہانٛگُل,[hãːɡul],Kashmiri stag,,
ہاپُتھ,[haːputʰ],"bear, he-bear",,
ہاپٕژ,[haːpɨt͡s],she-bear,,
ہونٛک,[hõːk],northern shoveler,,
ہووُر,[hoːwur],Wife’s father’s house,,
ہوٗن,[huːn],"dog, cur",,
ہوٗنؠ,[huːnʲ],"female equivalent of ہوٗن‎ (hūn) : bitch, female dog,",,
ہوہور,[hoːhoːr],Wife’s father’s house,,
ہَتھ,[hatʰ],hundred,,
ہَرُد,[harud],autumn,,
ہَش,/haʃ/,mother-in-law,,
ہِہُر,/hihur/,father-in-law,,
ہٲر,[həːr],myna,,
ہۆس,[hos],"elephant, bull elephant (male elephant)",,
ہۆست,[host],"elephant, bull elephant (male elephant)",,
ہیُٛہُر,/hjuhur/,father-in-law,,
