L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
endia,/ɛⁿdia/,"to sell, Kanua kendagia kĩongo. - A mouth sells a head.",kuendia,kjuːˈɛndiə
enja,/ɛᶮdʑa/,"to dig[2], kwenja marima ― to dig holes",kuenja,kjˈuːənjə
enja,/ɛᶮdʑa/,"to shave[2], kwenja nderu ― to shave beards",kuinja,kjˈuːɪnjə
enja,/ɛᶮdʑa/,"to shave[2], kwenja nderu ― to shave beards",kuinja,kjˈuːɪnjə
-erũ,/ɛ̀ɾóꜜ/,"white, light-colored",kierru,kˈɪɹuː
gatagatĩ,/ɣàtàɣátè(ꜜ)/,"middle, between
gatagatĩ(-inĩ) ka... - in the middle of[2]",,
gatarũ,/ɣàtàɾó/,"small boat, small canoe",,
gatego,/ɣàtɛ̀ɣɔ́ꜜ/,"venereal disease, especially syphilis[1]",,
gathuku,/ɣàðùkǔ/,parrot[1],,
gathĩrĩthĩrĩ,/ɣàðèɾéðèɾéꜜ/,"something that is long and thin[1]
Gathĩrĩthĩrĩ na njĩra ya bara... - A long thing on the high road? (riddle; the answer is Ngoma-cia-aka (“whirlwind”).)[1]",,
gatitũ,/ɣàtìtóꜜ/,"small forest, copse, grove",,
gatumia,/ɣatumija/,"certain varieties of banana that bear bunches on a short tree[1]
Dwarf Cavendish banana[2], a cultivar, (Musa acuminata Colla (AAA Group) 'Dwarf Cavendish')
Synonym: nyoro
Bandé banana[3]",,
geithia,/ɣɛiðia/,to greet,,
gera,/ɣɛɾa/,"to count, to measure, to reckon[1]
Mũndũ ageraga maimwo, ndageraga maheo. ― One counts refusals, does not count gifts.[2]",,
geria,/ɣɛɾia/,"to try, to attempt
kũgeria kũũragato try to kill",,
giria,/ɣiɾia/,"to prevent
Gũthiĩ gũtigiragia mũndũ acoke.[1][2] - To go does not prevent a person from returning.",,
guka,/ɣùːkǎ(ꜜ)/,my grandfather,,
guoko,/ɣuɔ̀kɔ́ꜜ/,"hand[2], Synonym: rũhĩ, arm[3]",,
gwata,/ɣwata/,"to grasp[2], to seize[2], to rape[2]",kwatta,kwˈɑːɾə
gĩcagi,/ɣèɕàɣì(ꜜ)/,"an untidy, sprawling agglomeration of homesteads built by a mixed group of people from different clans or sub-clans[2]",,
gĩcanjama,/ɣeɕaᶮd͡ʑama/,"rabble, disorderly crowd,[1] mob",,
gĩciko,/ɣèɕìkɔ̀ꜜ/,spoon,,
gĩcunjĩ,/ɣèɕùᶮd͡ʑè(ꜜ)/,"part, piece, portion[2]
Synonym: kĩenyũ",,
gĩcũhĩ,/ɣèɕóhè(ꜜ)/,"ring
gĩcũhĩ gĩa kĩara ― ring (for a finger)
gĩcũhĩ gĩa gũtũ; icũhĩ cia matu ― earring; earrings",,
gĩcũnũnũ,/ɣeɕono(ː)no/,"gonorrhea[1], Synonym: mũthiori",,
gĩkeno,/ɣèkɛ̀nɔ́/,"joy, happiness[1]",,
gĩkorora,/ɣèkɔ̀ɾɔ́ɾà/,phlegm,,
gĩkundi,/ɣèkùⁿdǐ/,"group, assembly, collection",,
gĩkuũ,/ɣè.kuǒꜜ/,death,,
gĩkwa,/ɣèkwǎ/,yam,*kɪ̀kʊ̀á,ˈæstɚɹˌɪsk kˈeɪkˈeɪ
gĩkĩngĩ,/ɣèkèᵑɡě/,"stake, Synonyms: gĩtingĩ, gĩtugĩ",,
gĩkũnjo,/ɣè.kò.ᶮdʑɔ́ꜜ/,"ball of string or wool[1], Synonym: gĩcũni, tied or",,
Gĩkũyũ,/ɣèkòjóꜜ/,(collective) Kikuyu people,,
gĩtaigua,/ɣètaìɣuá/,"deaf person[1][2], Synonym: mbũra-matũ, (derogatory)",,
gĩtanda,/ɣè.tà.ⁿdǎ/,"bed, Synonym: ũrĩrĩ",,
gĩtarũrũ,/ɣètáːɾòɾóꜜ/,"A winnowing tray twined with bark of mũgio (Triumfetta brachyceras, syn. T. macrophylla, T. ruwenzorensis), a kind of shrub,[1] used also as a server.[3]
Gĩtarũrũ rũriĩ... - A tray on the interravine meadow? (riddle; the answer is Ikinya rĩa njogu, an elephant's footstep.)[3]",,
gĩthemengũ,/ɣèðɛ̀mɛ̀ᵑɡóꜜ/,evil eye[1],,
gĩthima,/ɣèðìmáꜜ/,well[5] (a pit for keeping water),kithima,kɪθˈiːmə
gĩthingithia,/ɣèðìᵑɡíðiáꜜ/,earthquake[1],,
gĩthitũ,/ɣèðíːtǒꜜ/,"amulet, charm",,
gĩthoguo,/ɣèðɔ̀ːɣuɔ́ꜜ/,"a tin can with a stone put in, worn by boys on the",,
gĩthomo,/ɣèðɔ̀ːmɔ́ꜜ/,"education, gĩthomo kĩa igũrũ ― higher education[1],",,
gĩthũnũ,/ɣèðònó/,roughly built hut[2],,
gĩthũri,/ɣèðòɾíꜜ/,"chest[5], Synonym: ngoro",kithuri,kˈɪθjʊɹɹi
gĩthũũkũ,/ɣèðòːkó/,"measles[2][3][4]
Synonym: mũthũũkũ[4]
Hypernym: mũrimũ[4]",,
gĩthũũri,/ɣèðóːɾǐꜜ/,"some succulent species of Euphorbia
candelabra tree (E. candelabrum);[3][1][4] its latex may cause temporary blindness if applied to the eyes.[3]
Synonyms: mũbũbũng'i, mũbũng'ũng'i, mũthũũri
E. bussei var. kibwezensis[2]
E. cussonioides[1]",,
gĩtina,/ɣètínáꜜ/,"base, gĩtinainĩ kĩa mũtĩ ― at the base of a tree",kitinna,kˈɪtɪnə
gĩtingĩ,/ɣètìᵑɡě/,"pole, pillar[2]
Synonyms: gĩkĩngĩ, gĩtugĩ",,
gĩtoero,/ɣè.tɔ̀ː.ɛ́.ɾɔ̀(ꜜ)/,"stew with potato, vegetable and sometimes meat",,
gĩtoka,/ɣètɔ̀ːkáꜜ/,pyjama lily (Crinum kirkii); formerly planted for marking boundaries of individual land holdings.[2][3],,
gĩtore,/ɣetɔːɾɛ/,"tree hyrax[1] (Dendrohyrax); According to IUCN (2014), two native species are found in Kenya: southern tree hyrax (D. arboreus) and eastern tree hyrax (D. validus).[3]",,
gĩtugĩ,/ɣètùɣé/,"pillar, post, prop[2]
Synonym: gĩtingĩ",,
gĩtukũ,/ɣètùkóꜜ/,headdress with feathers worn when a performer dances[2],,
gĩtumumu,/ɣétúmùːmúꜜ/,"(derogatory)[5] blind person
Synonyms: mũtumumu, ndumumu",,
gĩtĩ,/ɣètě/,stool (a utensil on which one sits),,
gĩtũngũrũ,/ɣe.to.ᵑɡo.ɾo/,onion,,
gũra,/ɣoɾa/,to buy,kuūrra,kˈuːɹə
gũtũ,/ɣoto/,ear,,
haaro,/hàːɾɔ̀(ꜜ)/,"quarrel, dispute
Synonyms: mbaara, ngucanio",,
haica,/haiɕa/,"to mount, to climb, to ride
Ndegwa nyinyi ĩhaicaga ng'ombe na mũtwe. - A young bull mounts a cow from her head.[1]",,
haka,/haka/,"to paint, to smear[2][3], to propitiate by gift[3],",kuhaka,kjuːhˈɑːkə
hamwe,/hamoɛ/,together[1],,
handa,/haⁿda/,"to sow, to plant",kuhanda,kjuːhˈændə
handũ,/hàⁿdòꜜ/,"place, spot, site[3]",haandu,hˈɑːnduː
hanyũka,/haɲoka/,to run,kuhanyuka,kjˈuːhɐnjˌuːkə
harika,/hàɾíká/,"female goat that has not yet borne a kid[2]
Hypernym: mbũri",,
he,/hɛ/,to give,kuha,kjˈuːhə
heho,/hɛ̀hɔ́ꜜ/,coldness,,
heke,/hɛ̀kɛ́ꜜ/,"testicle
Synonyms: ndendera, nyee",,
higo,/hìɣɔ́ꜜ/,kidney,*mpígò,ˈæstɚɹˌɪsk ˌɛmpˈiː d͡ʒˈiː
hinya,/hìɲá(ꜜ)/,"strength, power, force, effort",,
hitha,/hiða/,"to hide, to conceal",,
hiti,/hìtí/,"hyena, especially spotted hyena (Crocuta crocuta)[4]",hiti,hˈiːɾi
hĩtũkĩra,/hetokeɾa/,to pass by,,
hota,/hɔta/,"to be able,[1] to be capable[2]",,
hoya,/hɔːja/,"to ask for, to beg for[3][4][2], kũhoya ũhoro[2] ―",kuhoiya,kjuːhˈɔɪə
huko,/hùkɔ̀ꜜ/,mole rat[3][4],,
hũra,/hoːɾa/,"to beat, to hit, to strike, to tap",,
hwaĩ,/hwà.éꜜ/,"last evening[1]
hwaĩ-inĩ - in the evening[1]",,
hwaĩ-inĩ,/hoà.íː.něꜜ/,in the evening[2],,
hĩtũka,/hetoka/,to pass,kuhitukka,kjˈuːhɪtˌʌkə
hũngũ,/hòᵑɡó/,"certain species of bird of prey, kite[3][4], hawk[3][5],",hungu,hˈʌŋɡuː
hũnĩro,/hoːneɾɔ/,"loins, flanks, waist[2]",,
ibabai,/ì.βà.βà.ì(ꜜ)/,"fruit of papaya, pawpaw",,
ibuku,/ìβùkù(ꜜ)/,"book, Synonym: mbuku",book,bˈʊk
iburi,/ìβùɾìꜜ/,umbrella,,
icani,/ìɕáːnì(ꜜ)/,"tea(-plant)[1], Synonym: gĩcani, (plural only) tea-leaves[1]",,
icembe,/ìɕɛ̀ᵐbɛ́/,hoe,,
icoya,/ìɕɔ̀jǎ/,"musaceous leaf
icoya rĩa ihĩndu[2] ― an ensete leaf",,
icungwa,/iɕuᵑɡwa/,orange,,
iga,/iɣa/,"to put, Nĩ ha ũigire mũkwa? ― Where did you put the",kuiga,kjˈuːɪɡə
igana,/iɣana/,"to be sufficient, to be enough, to come up to a point, to be up to",,
igata,/ìɣàtáꜜ/,"piece of trona[1], (plural only) bad scurf on head[1]",,
igego,/ìɣɛ̀ɣɔ̀(ꜜ)/,"tooth, Hyponym: ikamburu",,
igoko,/ìɣɔ̀kɔ́(ꜜ)/,"bark of tree
Synonym: ikoni",,
igoti,/ìɣɔ̀tì(ꜜ)/,back of neck[4],igotti,aɪɡˈɑːɾi
igua,/iɣua/,"to hear, to feel, to smell (at), to obey",kwiwa,kwˈiːwə
iguana,/iɣuana/,"to agree[1], to be reconciled[1], to be in one mind[1],",,
iguku,/ìɣùkú/,hump (especially one on the back of a cow),iguku,ˈɪɡuːkˌuː
iheeni,/ìhɛ̀ːní/,"lie, untruth, falsehood, trick, deception",,
ihera,/ìhɛ̀ɾáꜜ/,"punishment, penalty[1][2]",,
ihiga,/ìhìɣáꜜ/,"stone, Mũremwo nĩ ndũũgo oigaga nja ĩrĩ mahiga., He",ihiga,ˈaɪhɪɡə
ihinda,/ìhìⁿdà(ꜜ)/,"time, moment",,
ihooru,/ihɔ̀ːɾú/,"loneliness, solitude[2][1]",,
ihuti,/ìhùtì(ꜜ)/,"rubbish, scum",,
ihuti,/ìhùtì(ꜜ)/,plural of kĩhuti,,
ihĩa,/ìheǎꜜ/,"burn, scald
Hypernym: ndwari[1]",,
ihĩndu,/ìhèⁿdǔ/,"Abyssinian banana, ensete (Ensete ventricosum, syn. E. edule[1])
icoya rĩa ihĩndu[2] ― an ensete leaf",,
ihĩndĩ,/ìhèⁿdé/,"bone[4], Hyponyms: rũbaru, makano",ihindi,aɪhˈɪndi
ihĩtia,/ì.hè.tiá/,"fault, error",,
ihũa,/ìhó(w)áꜜ/,flower,,
ihũha,/ìhòháꜜ/,"boil (on skin)[1]
Hypernym: ndwari[2]",,
ihũri,/ìhòɾíꜜ/,lung,huri,hjˈʊɹɹi
ikai,/ikai/,"cheek[2], Synonym: rũthĩa[2], mouthful, ikai rĩa nyama",ikaii,ˈɪkaɪi
ikamburu,/ikaᵐbuɾu/,"molar[1]
Hypernym: igego",,
ikia,/ikia/,"to put in, to throw, to dip
Ndaikia mbugi manjarara... - And I have thrown a bell down on a rocky surface? (riddle; the answer is Mũiti wa njahĩ ikũmbĩ (“one who puts lablab beans into a store”).)[1]",,
ikinya,/ìkìɲáꜜ/,sole,,
ikoni,/ìkɔ̀nì(ꜜ)/,"bark of tree
Synonym: igoko",,
ikoni,/ìkɔ̀nì(ꜜ)/,plural of gĩkoni,,
ikoro,/ìkɔ̀ɾɔ̀(ꜜ)/,"skin (of banana, potato, etc.)[2]
makoro ma ngwacĩ - sweet potato skins",,
ikundo,/ì.kù.ⁿdɔ́ꜜ/,"one of several knots made for counting days until the day, by which an appointment should be fulfilled[3], etc.",,
ikunũ,/ìkùnó/,mushroom[3][2],ikunu,ɪkˈuːnuː
ikũmi,/ìkòmíꜜ/,ten[1],,
ikũrũka,/ikoɾoka/,"to go down, to descend",,
ime,/ìmɛ̀ꜜ/,dew,imme,ɪmˈɛ
ina,/ina/,"to dance, to sing",kuina,kjˈuːɪnə
inagu,/ìnáɣù(ꜜ)/,black nightshade (Solanum nigrum);[1] its leaves have been traditionally regarded as edible.[2],,
inanathi,/ìnànáːðì(ꜜ)/,"pineapple, Synonym: rĩinabu",,
inegene,/ìnɛ̀ɣɛ̀nɛ́/,"noise, din, chatter[1]",,
-ingĩ,/ìᵑɡé/,"many, much, more[1]",,
-inĩ,/ine/,"at, on
gĩtinainĩ kĩa mũtĩ ― at the base of a tree
Ndũgũ ĩrutagwo njĩra-inĩ.Friendship used to be created on the road.",,
ini,/ìnì(ꜜ)/,liver,,
inia,/inia/,"(literally) to make someone dance, to shake",,
-iniĩ,/íniěꜜ/,"upside down, reversed.[1]",,
iniũrũ,/ìniòɾóꜜ/,nose[3],inyürro,ɪnwˈaɪ ˌɑː͡ɹɹˌɑː͡ɹɹˈoʊ
inooro,/ìnɔ̀ːɾɔ̀ꜜ/,whetstone,,
inyuĩ,/iɲue/,you (plural),,
inũka,/inoka/,to go home,,
ira,/iɾa/,"to be black, to turn black",,
ira,/iɾa/,to feel stinted of,,
ira,/iɾa/,to feel stinted of,,
irathĩro,/ìɾàðéɾɔ̀(ꜜ)/,"east, Synonym: itherero",,
irebeta,/ìɾɛ̀βɛ́tà(ꜜ)/,"poem, verse[1]",,
irigithathi,/ìɾìɣíðàːðìꜜ/,"first child, first-born",,
irigũ,/ìɾìɣòꜜ/,banana,marigu,mæɹˈiːɡ
irima,/ìɾìmàꜜ/,"hole, pit, Synonym: mũthongorima",irrima,ˈɪɹɪmə
irio,/ìɾiɔ̌ꜜ/,food,,
iru,/ìɾǔꜜ/,knee[2][4],iru,ˈɜːɹuː
irurumĩ,/ìɾùɾùmě/,"thunderclap, Synonym: ngwa",,
irĩhi,/ìɾèhǐ/,"compensation, fine[1]",,
-irũ,/ìɾóꜜ/,"black, dark-colored",-iru,ˈɜːɹuː
irũa,/ìɾò(w)à(ꜜ)/,"piece of paper, sheet of paper[2][1], letter[1][3]",,
irũngo,/ìɾòᵑɡɔ̀(ꜜ)/,"joint, section[2]",,
itaata,/ìtáːtǎꜜ/,"drop, drip",,
itahuha,/ìtáhùːháꜜ/,puff adder (Bitis arietans),,
itangi,/ìtàᵑɡì(ꜜ)/,metal water tank[1],tank,tˈæŋk
itarara,/ìtá(ː)ɾàːɾáꜜ/,"python[4][5][6], especially (African) rock python[1][7] (Python sebae)",,
ithagu,/ìðàɣǔ/,wing[3][4][5],mathagu,mæθˈɑːɡuː
ithandũkũ,/ìðàⁿdókóꜜ/,box,,
ithangũ,/ìðàᵑɡǒ/,leaf,mathangu,mˈæθɐŋɡˌuː
ithanwa,/ì.ðá.nwáꜜ/,axe,ithanoa,ˌɪθɐnˈoʊə
ithe,/ìðɛ̌/,his or her father,,
itherero,/ìðɛ̀ɾɛ̀ɾɔ̀(ꜜ)/,"east[1], Synonym: irathĩro",,
ithuĩ,/iðue/,we,,
ithĩnjĩro,/ìðèᶮd͡ʑéɾɔ̀(ꜜ)/,"place where slaughter takes place[1], Synonym: gĩthinjĩro",,
ithũĩro,/ìðò(w)èɾɔ̀(ꜜ)/,"west, Synonym: rũgũrũ",,
itimũ,/ìtìmóꜜ/,spear,itimu,ˈɪɾɪmˌuː
itu,/itu/,"cloud
matu ma mbura[1] ― rainy clouds (literally, “clouds of rain”)",,
itumbĩ,/ì.tù.ᵐbé/,egg,itumbi,ˈaɪɾəmbˌaɪ
itunda,/ì.tù.ⁿdá/,fruit,,
iturubarĩ,/ìtùɾùβà(ː)ɾè(ꜜ)/,brick,,
ituuya,/ìtùːjáꜜ/,edible fruit of Myrianthus arboreus (mũtuuya).[1],,
itũũra,/ìtóːɾǎꜜ/,"village
Synonym: mũciĩ",,
iya,/ija/,to steal[1],,
iyũra,/ijoɾa/,"to be full, to be plentiful[1][2]",,
-iyũru,/ìjóɾù(ꜜ)/,full (of)[1],,
kaana,/kaànáꜜ/,"baby, boy",kana,kˈɑːnə
kaara,/kaːɾa/,Diminutive of kĩara[1],,
kahĩĩ,/kàhèé/,little boy,kahi,kˈɑːhaɪ
kahũa,/kàhó(w)áꜜ/,"coffee,[2][3] including the plant (Coffea arabica)[1],",,
kaingĩ,/kaiᵑɡe/,"often, frequently[2]",kaiingi,kaɪˈɪŋɡi
kaiyaba,/kaìjáβà(ꜜ)/,Kei apple (Dovyalis caffra); introduced from Southern,Kei apple,kˈeɪ ˈæpəl
Kamau,/kà.mà.úꜜ/,A male given name.,,
kameme,/kàmɛ̀ːmɛ̀(ꜜ)/,radio[1],,
kamũcoroge,/kàmòɕɔ̀ɾɔ̀ɣɛ́ꜜ/,"small genet[2], Synonyms: gacoroge, njoroge",,
kana,/kana/,"or, whether",,
kanitha,/kànìðáꜜ/,the church (as an organization)[1],,
kanitha,/kànìðáꜜ/,church building[1],,
kanua,/kànùà(ꜜ)/,mouth,,
kanyoni,/kàɲɔ̀nì(ꜜ)/,"small bird, birdlet",,
kanyĩrĩ,/kàɲéɾéꜜ/,long tailfeather of male bird[1],,
karani,/kàɾáníꜜ/,"clerk, secretary",,
karema,/kàɾɛ̀máꜜ/,"deformity, malformation[2]",,
kari,/kàɾì(ꜜ)/,"some species of the family Connaraceae
Agelaea pentagyna (syn. A. heterophylla[1])[2]
Synonym: mũcũthi
Rourea thomsonii[2]",,
Kariũki,/kà.ɾiò.kǐꜜ/,"A male given name; as a nickname,[5] given to a baby",,
karĩgũ,/kàɾèːɣó/,little girl,karegu,kˈɛɹɡuː
karĩma,/kàɾèmà(ꜜ)/,"small hill
Synonym: thũngũri",,
karũũĩ,/kàɾòːéꜜ/,"stream, brook, Synonym: mũnyũrũrũko",,
kaĩ,/kae/,"expression of astonishment or joy; my word![1]
Kaĩ ndĩna mũnyaka-ĩ! - My word, I am in luck's way![2]",,
kena,/kɛna/,to be glad[1][2],,
kenda,/kɛ́ⁿdáꜜ/,nine[1],,
kira,/kiɾa/,to hold one's tongue,,
kiugo,/kiùɣɔ́ꜜ/,word,,
kiugũ,/kiù.ɣǒ/,"cattle enclosure, pen, corral",,
kiumia,/kiumia/,week,,
koma,/kɔma/,"to sleep, to lie down",kukoma,kjuːkˈoʊmə
korora,/kɔɾɔɾa/,to cough,okorrora,ˈɑːkɔɹˌoːɹə
kua,/kua/,"to die[2], to break into pieces, to fall into pieces[2]",kukua,kjˈuːkjuːə
-kuhĩ,/kùhé/,"short[2], Mũthuuri ũyũ nĩ mũkuhĩ. ― This man is short.[3],",-kuhi,kjˈuːhaɪ
kumia,/kumia/,to praise,,
kundĩka,/kuⁿdeka/,to tie,,
kunya,/kuɲa/,to pinch[1],,
kuuma,/kuuma/,infinitive of uma,,
kuuma,/kuuma/,"from[1]
Antonym: nginya",,
kĩande,/keàⁿdɛ́ꜜ/,shoulder,kiande,kˈaɪənd
kĩbaũ,/kèβàːóꜜ/,board[1],,
kĩbaũ,/kèβàːóꜜ/,"(Northern) serval cat (Leptailurus serval)[2][1], Synonym:",,
kĩbaũ,/kèβàːóꜜ/,"(Northern) serval cat (Leptailurus serval)[2][1], Synonym:",,
kĩbiriti,/kèβìɾìːtìꜜ/,matchbox,,
kĩboko,/kèβɔ̀kɔ̌/,"sjambok (a leather whip, especially made of hippopotamus'",,
kĩegetha,/keɛ̀ɣɛ́ðà(ꜜ)/,"hiccup[1][2], Synonym: rwegetha[2], Hypernym: ndwari[2]",,
kĩeha,/keɛ̀há/,"grief, sorrow, sadness, anxiety[3]",,
kĩero,/keɛ̀ɾɔ̀(ꜜ)/,thigh[3],kierru,kˈɪɹuː
kĩganda,/kèɣàⁿdà(ꜜ)/,"factory, workshop[2][1]",,
kĩgera,/kèɣɛ̀ɾà(ꜜ)/,"iron[1], metal[1]",,
kĩgokora,/kèɣɔ̀(ː)kɔ́ːɾà(ꜜ)/,elbow,kiokora,kɪˈɑːkoːɹə
kĩgomano,/kèɣɔ̀mànɔ̀ꜜ/,"meeting[1], kĩgomano kĩa G7 ― a G7 meeting, gathering",,
kĩgunyarĩrĩ,/kèɣùɲàːɾèɾè(ꜜ)/,a hairy caterpillar[1][3],,
kĩgunyũ,/kèɣùɲǒ/,"caterpillar[3][2], maggot[3]",kunyu,kˈʌnɪˌuː
kĩgwa,/kèɣwǎ/,sugar cane; Kikuyu people use its juice for making,kigŏă,kɪɡˈoʊə
kĩhaaro,/kèhàːɾɔ̀ꜜ/,"field or public place, public square
Cira wa mũciĩ ndumagĩrio kĩharo.[2] - Domestic issues are not addressed in public.",,
kĩhaato,/kèhàːtɔ́ꜜ/,broom,kihato,kɪhˈɑːɾoʊ
kĩhara,/kèhàɾáꜜ/,"bald patch, baldness, bald pate[2]",,
kĩharũrũka,/kèhàɾóɾòkáꜜ/,"steep slope, drop, cliff, precipice",,
kĩhembe,/kèhɛ̀ᵐbɛ́/,cylindrical barrel for storing honey[2],,
kĩhingo,/kehiᵑɡɔ/,gate[1],,
kĩhuti,/kèhùtì(ꜜ)/,cold (disease),,
kĩhĩĩ,/kèhèé/,big uncircumcised boy,,
kĩihũ,/keiho/,"mongoose, especially white-tailed mongoose (Ichneumia albicauda)[2]
Synonym: mũihũ",,
kĩimba,/kèì.ᵐbáꜜ/,"corpse, dead body",,
kĩino,/kèìnɔ́ꜜ/,female reproductive organs,,
kĩmamo,/kèmàːmɔ́ꜜ/,place where animal or person sleeps; lair[1],,
Kĩmani,/kèmàníꜜ/,A male given name.,,
kĩmone,/kèmɔ́nɛ́ꜜ/,eyelid,,
kĩmũrĩ,/kèmòɾèꜜ/,"torch[4]
Synonym: gĩcinga",,
kĩndũ,/kèⁿdò(ꜜ)/,"thing, (in the plural) property, (in the plural) livestock,",*kɪ̀ntʊ̀,ˈæstɚɹˌɪsk kˈeɪˌɛntˈiː
kĩnena,/kènɛ̀nà(ꜜ)/,mons pubis[2],,
kĩng'ang'i,/kèŋàŋí/,crocodile,kingangi,kˈɪŋɡæŋɡi
kĩnundu,/kè.nù.ⁿdùꜜ/,"fog, mist",,
kĩohe,/keɔhɛ/,"parcel, package, bundle, bunch, kĩohe kĩa njuĩrĩ -",,
kĩoho,/keɔ̀hɔ́ꜜ/,"prison[1], imprisonment[1]",,
kĩonereria,/keɔ̀nɛ́ɾɛ́ɾiá/,"example, pattern[1]",,
kĩongo,/keɔ̀ᵑɡɔ̌/,skull[2],,
kĩonje,/keɔ̀ᶮdʑɛ̀ꜜ/,"(derogatory)[2] disabled person, cripple[3]",,
kĩoro,/keɔ̀ɾɔ́ꜜ/,"toilet, lavatory",,
kĩraka,/kèɾàkáꜜ/,patch put on other cloth,,
kĩratũ,/kèɾáːtǒꜜ/,shoe,,
kĩrema,/kèɾɛ̀máꜜ/,scar[2],,
kĩreru,/keɾɛɾu/,chin[2][3],kirreru,kˈɜːɹɚɹˌuː
kĩrimũ,/kèɾìmóꜜ/,"fool, idiot, stupid
Synonym: nding'oing'o",,
kĩroboto,/kèɾɔ̀βɔ̀tɔ̌/,"(big)[1] flea, Synonym: thuya",,
kĩroko,/kèɾɔ̀(ː)kɔ̀ꜜ/,"morning
Synonym: rũcinĩ",,
kĩromo,/kèɾɔ̀mɔ̀ꜜ/,lip[3],mũromo,mjʊɹɹˈoʊmoʊ
kĩronda,/kèɾɔ̀ⁿdà(ꜜ)/,"sore, ulcer;[3] especially veld(t) sore,[4] Barcoo",kironda,kˈaɪɚndə
kĩroruha,/kèɾɔ̀ːɾúhà(ꜜ)/,"callosity, callus[1][2]",,
kĩroto,/kèɾɔ̀ːtɔ́ꜜ/,dream,,
kĩrumi,/kèɾùmíꜜ/,curse,,
kĩrung'u,/kèɾùŋò(ꜜ)/,section of log or pole[2],,
kĩrĩgũ,/kèɾèːɣó/,big uncircumcised girl,,
kĩrĩkanĩro,/kèɾèːkànèɾɔ̀ꜜ/,"agreement,[2] compact[1]",,
kĩrĩma,/kèɾèmà(ꜜ)/,"hill, mountain",kirima,kˈɪɹɪmə
kĩrĩndĩ,/kèɾèⁿdě/,"people, populace[2]",,
kĩrĩro,/kèɾèɾɔ́ꜜ/,"weeping[1], mourning[1]",,
kĩrũngũrĩra,/keɾoᵑɡoɾeɾa/,"heartburn[1][3], Hypernym: ndwari[3]",,
kĩrũũmi,/kèɾòːmǐ/,serval (cat)[1][5][6] (Leptailurus serval),,
