L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
bardhë,/baːɾð/,white,*bardza,ˈæstɚɹˌɪsk bˈɑː͡ɹdzə
Bardhyll,/baːɾðˈyːɫ/,"white star, icon, A male given name.",,
barkë,[baːɾk],"boat, skiff, 1555, Gjon Buzuku, Meshari, E barka por",,
bashkëfajtor,/baʃkəfajtɔɹ/,accomplice; accessory,,
bashkëjetesë,/baʃkəjɛtɛsə/,coexistence,,
bashkëjetoj,/baʃkəjɛtɔj/,I coexist,,
bashkëndodhi,/baʃkən(d)ɔði/,coincidence,,
bashkëngjis,/baʃkənɟˈʑis/,"I attach, I append",,
bashkëpunim,/baʃkəpunim/,"collaboration, cooperation",,
bashki,[baʃˈki],city hall,,
bashkim,/baʃkim/,"union, unification, alliance, fusion, merger, Bashkimi",,
bashkohem,/baʃkɔhɛm/,"I join, I am united, connected, linked, I come together",,
bashkoj,/baʃkɔj/,"I unite, merge, weld, I connect, link, I add, band",,
bashtinë,/baʃˈtiːn/,"(historical) inherited land, garden",,
bathë,/baːθ/,"fava bean, broad bean (Vicia faba), (dialectal) bean",,
Bdek,/bdɛk/,"A male given name from Latin, equivalent to English",,
be,[bɛ],"oath, vow, swearing",*bẹðə,ˈæstɚɹˌɪsk bˈiː
bëhem,[ˈbəhɛm],"I become, I turn into, I am getting, I appear (appear",,
bëj,/bəj/,"I do, make, I act as if (in use with si (“as if, like”)",,
bejkë,/bɛːjk/,white sheep,,
bejleg,/bɛˈlɛɡ/,"duel, flower of corn, small, prematurely born kid or",,
bekoj,[bɛˈkoj],"I bless, I wish well, I thank, express gratitude",,
belbëzoj,/bɛlbəˈzɔj/,"to stammer, stutter",,
bëllogxhi,/bəɫɔ̯ɡˈd͡ʒiː/,"(informal, derogatory) blogger, mostly in a derogatory",blog,blˈɑːɡ
belot,/bɛˈlɔt/,(botany) Italian buckthorn (Rhamnus alaternus),,
belush,/bɛˈluʃ/,(botany) bilberry (Vaccinium myrtillus),,
bënj,/bəɲ/,"(dialectal, old) to appear, make appear, to do, make",,
beqar,/bɛˈcaɾ/,bachelor (an single or unmarried man),,
bërcel,/bəɾˈcɛl/,(botany) einkorn wheat (Triticum monococcum),,
bërdhog,/bəɾˈðɔ̯ɡ/,"(informal) trash, garbage (chiefly Kosovo Albanian)",,
Berisha,[beɾiʃa],"Historical Gheg/northern albanian tribal name., Name",,
bërllog,/bəɾˈɫɔ̯ɡ/,"(informal) trash, garbage (chiefly Kosovo Albanian),",,
bërllogxhi,/bəɾɫɔ̯ɡˈd͡ʒi/,"(informal, chiefly Kosovo) binman, garbage collector",,
bërryl,/bə.ryl/,"(anatomy) elbow, (figuratively) sharp turn, bend",*bōrei ulnā,ˈæstɚɹˌɪsk bˈoːɹeɪ ˈʌlnə
bërshen,/bəɾˈʃɛn/,"English yew (Taxus baccata), Synonyms: enjë, tis, urenjë,",,
beshtë,/bɛːʃt/,Poison hemlock (Conium maculatum),,
Besim,/bɛˈsim/,A male given name.,,
Besnik,/bɛsˈnik/,A male given name.,,
besoj,/bɛˈsɔj/,"I believe, Ai s'beson në Zotin., He doesn't believe",,
betë,/betə/,"great, Antonym: dobët, excellent, super, good, Antonym:",*bedhtë,ˈæstɚɹˌɪsk bˈɛdt
betë,/betə/,"great, Krejt bet(ë).All great (right).",*bedhtë,ˈæstɚɹˌɪsk bˈɛdt
betohem,/bɛˈtɔhɛm/,"(passive, reflexive, religion)  I swear, take an oath,",,
betoj,/bɛˈtɔj/,"(active, transitive) I put/involve (someone) in an",,
betoj,/bɛˈtɔj/,"(passive, reflexive, religion) I swear (by/to something/someone);",,
bezgë,/bɛːzɡ/,(botany) Jerusalem sage (Phlomis fruticosa),,
bibliotekë,[biblijo.tɛkə],"library, collection of books",,
biçikletë,/bi.t͡ʃi.ˈkle.tə/,bicycle,,
bijë,/bijə/,"daughter, girl",,
bilë,/bilə/,"daughter, girl",,
bilur,/biˈluɾ/,"porcelain, clear glass, crystal",,
Binjakët,/biɲakət/,(astrology) Gemini (a person born under the sign of Gemini),,
biograf,[bi.ɔˈɡɹaf],A biographer (the writer of a biography).,,
biografi,[bijo.ɡrafi],biography,,
biologji,[bijɔlɔˈɟʑi],biology,,
bioteknologji,/bijɔtɛknɔlɔˈɟʑi/,biotechnology,,
birrem,/birem/,I am lost,,
bis,/bis/,encore (brief extra performance after the main performance,,
bis,/bis/,used to request an encore,,
bisedë,/biˈsɛːd/,"conversation, discussion",,
bisedoj,[bisɛˈdɔj],"I talk, I converse",,
bizele,/biˈzɛlɛ/,(botany) pea (Pisum sativum),,
bleron,/blɛˈɾɔn/,"to blossom, thrive",,
bletë,/ˈbletə/,"bee (insect), swarm (of bees), hive",,
bli,/bli/,"linden, lime tree (Tilia), linden flower (used to make",,
bli,/bli/,sturgeon (Acipenser sturio),,
bli,/bli/,sturgeon (Acipenser sturio),,
blihem,/blihem/,"I am bought, I am salable",,
boçëborë,/ˌbɔt͡ʃəˈbɔːɾ/,(botany) snowdrop (Galanthus nivalis),,
bodrum,/bɔdˈɾum/,"basement, cellar, underground hole, prison cell",,
bojaxhi,/bɔjaˈdʒi/,painter,,
bokë,/bɔːk/,"a rugged hill without vegetation, barren ground, mountain",,
bolbë,/bɔːlb/,"disaster, sorrow, calamity, Synonym: kob, quarrel,",,
bonjë,/bɔ.ɲə/,"female bee, someone looking for a job",,
borigë,/boˈɾiːɡ/,black pine (Pinus nigra),,
borzilok,/bɔɾziˈlɔk/,"(botany) basil (Ocimum basilicum), Synonyms: sefërgjen,",,
botë,/bɔtə/,"world, earth, soil",,
botoj,/bɔˈtɔj/,"I publish, issue, release",,
brazdë,/braːzd/,"furrow, wrinkle, impression",,
bredh,/bɾɛð/,(botany) fir (Abies),,
bredh,/bɾɛð/,"to wander, roam, stroll, to go fast, run, Synonym:",,
bredh,/bɾɛð/,"to wander, roam, stroll, to go fast, run, Synonym:",,
breg,/bɾɛɡ/,"coast, shore, riverbank, dune, hillock, brink, seaside",,
brehem,/bɾɛhɛm/,"I am gnawed, I am hungry",,
brengos,/brɛˈnɡɔs/,"I afflict, vex, grieve, worry",,
bri,/bɾiː/,"horn, antler, rib",,
Bricjapi,/bɾit͡sˈjapi/,(astrology) Capricorn (a person born under the sign of Capricorn),,
brushtull,/ˈbɾuʃtuɫ/,(botany) ivy (Hedera helix),,
brushtull,/ˈbɾuʃtuɫ/,heavily beaten sweet pastry made with wheat flour and,,
brushtull,/ˈbɾuʃtuɫ/,heavily beaten sweet pastry made with wheat flour and,,
buças,/buˈt͡ʃas/,"I let out a loud noise, thud, roar, (third person only)",,
bujar,/buˈjaɾ/,"boyar, nobleman",,
bujar,/buˈjaɾ/,"generous, honorable, ungrudging",,
bujgër,/ˈbujɡəɾ/,(botany) Macedonian oak (Quercus trojana),,
bujk,/bujk/,"farmer, peasant",,
bukur,/ˈbu.kuɾ/,"beautiful, Ai po kërkon një vajzë të bukur.He's looking",*bukura,ˈæstɚɹˌɪsk bjuːkjˈʊɹɹə
bukuri,[bukuɾi],beauty,,
buli,/buˈli/,(botany) fluttering elm (Ulmus laevis),ulpëti,ˈʌlp tˈaɪ
burg,[buɹɡ],"jail, prison",,
butë,[buːt],"soft, gentle, mild, tender (to the touch), sensitive,",*bukta-,ˈæstɚɹˌɪsk bˈʌktə
buxhak,/buˈd͡ʒak/,(botany) vetch (Vicia sativa),,
buxhetor,/budʒɛtɔɹ/,"budget (of, or relating to a budget); budgetary",,
buzë,/buzə/,"(anatomy) lip, Synonyms: grykë, pipëz, edge, rim, side,",,
buzë,/buzə/,"(in the plural) abyss; sharp rock(s), Synonyms: humnerë,",,
buzë,/buzə/,"nigh, to/at the side of, Synonyms: pranë, anës, on,",,
buzëqesh,/bʊzəˈcɛʃ/,I smile,,
buzëqeshje,/buzəˈcɛʃjɛ/,smile,,
byrek,/byˈɾɛk/,"A layered pie with meat, eggs, vegetables or cheese.",,
bythë,/byθə/,"(slang) ass, butt",*būtsā,ˈæstɚɹˌɪsk bˈʌtsə
bythëkromë,/ˌbyθ(ə)ˈkɾɔːm/,(botany) dog rose (Rosa canina),,
bôna,[ˈbõːna],"I became, I turned into, I was getting, I appeared",,
ç,/t͡ʃ/,"The fourth letter of the Albanian alphabet, written in the Latin script.",,
ç',/t͡ʃ/,(interrogative pronoun) Is used in front of a word,,
cac,/t͡sat͡s/,"(transitive, intransitive, colloquial) I walk slowly,",,
çaj,/t͡ʃaj/,tea,,
çaj,/t͡ʃaj/,"to split, cleave, to smash, batter, to chop (to bits),",,
çaj,/t͡ʃaj/,"to split, cleave, to smash, batter, to chop (to bits),",,
çakmak,[tʃakˈmak],lighter (fire-making device),,
camërdhok,[t͡saməɾˈðɔk],little boy,,
çantë,/tʃantə/,bag,,
caran,/t͡saˈɾan/,"hearthstone, spot near hearth, headstone, boundary",,
carangth,/t͡saˈɾaŋθ/,(botany) creeping thistle (Cirsium arvense),,
çast,/t͡ʃast/,"moment, opportunity",,
çelës,/ˈtʃɛləs/,key,,
-çëm,/tʃəm/,Makes masculine adjectives from verbs and nouns. The,,
cërmëdell,/t͡səɾməˈdɛɫ/,smoke tree (Cotinus coggygria),,
çetinë,/t͡ʃɛˈtiːn/,black pine (Pinus nigra),,
çfarë,/tʃfaɹ(ə)/,"what, Çfarë doni të pini?, What do you (plural/polite)",,
çifteli,/t͡ʃiftɛli/,"çifteli (plucked string instrument, with only two strings,",,
çifteli,/t͡ʃiftɛli/,"double, dual, twofold, binary, binate, coupled, paired,",,
çifut,/t͡ʃifut/,Jew,,
çifut,/t͡ʃifut/,Jewish,,
cigare,[tsiɡaɾɛ],cigarette,,
cili,[ˈtsili],"(relative) which, who",,
cjap,/t͡sjap/,"he-goat, billy goat",,
çliroj,/t͡ʃliˈɾɔj/,"(transitive) I free, I liberate",,
-çme,/tʃmɛ/,Makes feminine adjectives from verbs and nouns. The,,
çmend,/t͡ʃmɛnd/,I drive someone crazy,,
copëtoj,[t͡sɔpəˈtɔj],"I shatter, shred, I tear to pieces, I chop",,
çorap,[tʃoɾɑp],"sock, stocking",,
çudi,/t͡ʃuˈdi/,"surprise, wonder, marvel, miracle",,
çuditshëm,[tʃuˈditʃəm],"strange, odd, peculiar, weird",,
Çup,/cup/,"A male given name, equivalent to English Coby, Koby",,
Çupi,/kʲupi/,"A male given name, equivalent to English Coby, Koby,",,
d,/d(ə)/,The 5th letter of the Standard Albanian Latin-script alphabet.,,
D,/d(ə)/,The 5th letter of the Standard Albanian Latin-script alphabet.,,
dac,/dat͡s/,"male cat, tomcat, Synonym: maçok, lynx, Synonym: rrëqebull,",,
dafinë,/daˈfiːn/,(botany) true laurel (Laurus nobilis),,
daj,[daj],I divide,,
dajë,/dajə/,maternal uncle (mother's brother),,
Dan,/dan/,"(informal, diminutive) A male given name from Hebrew,",,
Daniel,/ˈda.ɲɛɫ/,"(Christianity, biblical) Daniel (Old Testament prophet),",,
Daniell,/ˈda.ɲɛɫ/,"(Christianity, biblical) Daniel (Old Testament prophet),",,
Danjell,/ˈda.ɲɛɫ/,"(Christianity, biblical) Daniel (Old Testament prophet),",,
dardhëz,/ˈdaɾðəz/,(botany) musky pear (Pyrus communis var. sativa syn.,,
Dashi,/daʃi/,(astrology) Aries (a person born under the sign of Aries),,
dashuri,[daʃuˈɾi],love,,
dashurohem,/daʃuˈɾɔhɛm/,"I fall in love, I am amorous, I am loving",,
dashuroj,/daʃuˈɾɔj/,I love,,
dasma,[dasma],weddings,,
Ded,/dɛːdə/,"A male given name, indefinite form of Deda",,
Dedë,/dɛːdə/,"A male given name, indefinite form of Deda",,
dëftohem,/dəftɔhɛm/,"I am shown, I am demonstrated, I am indicated",,
dëftor,/dəftɔɾ/,"demonstrative; indicative, (grammar) of, or relating",,
degë,/dɛ.ɡə/,"forking, crotch (of tree), bough, branch",,
degjôj,[ded͡ʒɔj],"(Gheg) I listen, hear, 2010, Dhurata Ahmetaj, Narcizoid,",,
dehem,/dɛhɛm/,(intransitive) I get drunk,,
delfin,[dɛlfin],dolphin,,
dëllinjë,/dəˈɫiːɲ/,(botany) juniper (Juniperus communis),,
dembel,/dɛmˈbɛl/,lazy,,
Demi,[dɛmi],(astrology) Taurus (a person born under the sign of,,
demokraci,/dɛmɔkɾatˈsi/,democracy,,
dëmtoj,/dəmˈtɔj/,I damage,,
derëzi,[dɛɾəˈzi],"unfortunate, wretched person",,
dërgoj,/dəɾˈɡɔj/,"I send, dispatch, I mail, I convey, carry, transport",,
deri,/dɛɾi/,"to, until",,
derr,/dɛr/,pig,,
dëshiroj,[dəʃiɾɔj],I desire,,
dëshiror,/dəʃiɾɔɾ/,"desired, wished for, (grammar) of, or relating to the",,
dëshirore,/dəʃiɾɔɾe/,"wishing, desiring",,
dëshirore,/dəʃiɾɔɾe/,feminine singular/plural of dëshiror,,
det,/dɛt/,sea,dēt,dˈɛt
deve,[dɛˈvɛ],camel,,
dh,/ð/,"The sixth letter of the Albanian alphabet, written in the Latin script.",,
Dh,/ð(ə)/,"The sixth letter of the Albanian alphabet, written in the Latin script.",,
dhallë,/ðaːɫ/,buttermilk,,
dhemb,[ðɛmb],"I smart, feel pain",,
dhen,/ðɛn/,"small livestock, caprids (sheep, goats), flock or herd",dhênd,dˌiːˈeɪt͡ʃ ˌɛndˈiː
dhëndër,/ðən.dəɾ/,"son-in-law, bridegroom",,
dhëndërr,/ðən.dər/,Alternative form of dhëndër,,
dhunoj,[ðuˈnɔj],"I treat with violence, I violate, I rape, I shame,",,
dhuratë,/ðuˈɾatə/,"gift, present",,
dhuroj,[ðuɾɔj],"I bestow, grant, donate.",,
di,/di/,"I know, Nuk e di.I don't know., Do të doja të dija",,
di,/di/,(Tosk) to dawn (daylight),,
di,/di/,(Tosk) to dawn (daylight),,
diçka,[ditʃˈka],something,,
dihat,/diˈhat/,"I pant, I breathe deeply",,
dihet,/dihɛt/,to be known,,
dikë,[diːk],"great desire, lust, envy",,
diku,[diˈku],somewhere,,
dikush,[diˈkuʃ],"someone, somebody",,
dimër,[ˈdiməɾ],winter,,
din,/din/,to break (of the day),,
dinjitet,/diɲitɛt/,dignity,dignity,dˈɪɡnᵻɾi
diqysh,[diˈcɕyʃ],somehow,,
disa,[diˈsa],some; several,,
disi,[diˈsi],"somehow, in some way, somewhat, to some degree",,
djall,/djaɫ/,devil,,
djeg,[djɛɡ],I burn,,
djersij,/djeɾˈsij/,I sweat,,
domosdoshëm,/dɔmɔsˈdɔʃəm/,"indispensable, essential, required",,
Donikë,/dɔˈniːk/,A female given name from Ancient Greek.,,
doracak,/dɔɾaˈtsak/,"manual, guide",,
dorë,/dɔɹ/,(anatomy) hand,,
dorëzohem,/dɔɹəˈzɔhɛm/,I give up,,
dragua,[dɾaˈɡu.a],"dragon slayer, dragon, hero, courageous person",,
dredhëz,/ˈdɾɛðəz/,"(botany) strawberry (Fragaria vesca), cord, string",,
drejt,/dɾɛjt/,"straight, right, regular, well, honestly, directly",,
dridhem,/dɾiðɛm/,to vibrate,,
drizë,/dɾiːz/,thornbush,,
drokth,/dɾɔkθ/,"(botany) bladder-senna (Colutea arborescens), (botany)",,
dua,[ˈdua],"I want, I love",,
dua,[ˈdua],sheaf,,
dua,[ˈdua],sheaf,,
duaj,/ˈduːaj/,(agriculture) sheaves,,
duhi,/duˈhi/,"storm, vigor, burst",,
duke,[ˈdukɛ],"A particle which precedes a participle to form a gerundive adverbial phrase.
duke kënduar — (while) singing, by singing",,
dukshëm,/dukʃəm/,"visible, evident, apparent",,
duroj,[duɾɔj],"I bear, I endure, persevere, persist, withstand, I",,
Durrës,/ˈdu.rəs/,Durrës (a city in Albania),,
dush,/duʃ/,"showerhead, shower",,
dushk,/duʃk/,"oak; a tree of genus Quercus., dense foliage, (collective)",,
dushkull,/ˈduʃkuɫ/,"(botany) mastic (Pistacia lentiscus), burning bush,",,
dy,/dy/,two,,
dygjuhësh,[dyˈɟuːh(ə)ʃ],bilingual,,
dygjuhësi,/dyɟʑuhəˈsi/,bilingualism,,
dyllë,[dyːɫ],"wax, sap",,
dyzet,/dyˈzɛt/,forty,,
dyzetegjashtë,/dyzɛtɛɟʑaʃt(ə)/,forty-six,,
dyzetekatër,/dyzɛtɛkatəɹ/,forty-four,,
dyzetenëntë,/dyzɛtɛnənt(ə)/,forty-nine,,
dyzetenjë,/dyzɛtɛɲə/,forty-one,,
dyzetepesë,/dyzɛtɛpɛs(ə)/,forty-five,,
dyzeteshtatë,/dyzɛtɛʃtat(ə)/,forty-seven,,
dyzetetetë,/dyzɛtɛtɛt(ə)/,forty-eight,,
dyzetetre,/dyzɛtɛtɾɛ/,forty-three,,
e,[ɛ],"and, also",,
e,[ɛ],Third-person singular accusative-case pronominal clitic,,
e,[ɛ],"(of), Besa e shqiptarit nuk shitet pazarit., The honor",,
e,[ɛ],"adjectival article for:, definite masculine singular",,
Ë,/ə/,"The eighth letter of the Albanian alphabet, written in the Latin script.",,
