L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
abomeno,[aboˈmeno],"abomination, disgust, loathing, 1998, Edwin Grobe (translator),",abomination,ɐbˌɑːmᵻnˈeɪʃən
abona,[aˈbona],subscription-related,,
abonejo,[abonˈejo],subscription office,,
abono,[aˈbono],subscription,,
abonpago,[abonˈpaɡo],subscription payment,,
aborigeno,[aboriˈɡeno],aboriginal Australian,,
aborta,/aˈborta/,abortive,,
abortado,[abortˈado],abortion,,
abortaĵo,[aborˈtaʒo],"abortion, miscarriage, Synonym: abortitaĵo",,
abortema,[aborˈtema],Having a tendency to miscarriage.,,
aborti,[aˈborti],"(transitive) to miscarry, abort, (intransitive, figuratively)",,
abortigi,[aborˈtiɡi],"To induce an abortion upon a woman., La abortigo estas",,
abortigilo,[abortiˈɡilo],A drug or procedure that induces an abortion; an abortifacient.,,
abortigisto,[abortiˈɡisto],abortionist,,
abortigo,/aborˈtiɡo/,provoked abortion,,
abortitaĵo,[abortiˈtaʒo],"abortion, miscarriage, Synonym: abortaĵo",,
aborto,[aˈborto],"abortion, miscarriage",,
Abrahamo,[abraˈhamo],"A male given name from Hebrew, equivalent to English",,
abrikotarbo,/abrikoˈtarbo/,"apricot tree, Synonym: abrikotujo",,
abrikoto,/abriˈkoto/,apricot,abricot,ɐbɹˈɪkɑːt
abrikotujo,[abrikoˈtujo],"apricot tree, Synonym: abrikotarbo",,
abrupta,/abˈrupta/,abrupt,,
abrupteco,[abruptˈet͡so],abruptness,,
absceso,/apˈstseso/,(pathology) abscess,abcès,ˌeɪbˌiːsˈiː
absciso,[absˈt͡siso],"(geometry) abscissa, Ĉe funkcio kun unu variablo la",,
absido,[abˈsido],(architecture) apse,,
absintaĵo,[absintˈaʒo],absinthe (liquor),,
absinto,/abˈsinto/,"wormwood, absinthe (herb)",,
absoluta,[absoˈluta],"Free from limitations or conditions; unconditional,",,
absolute,[absoˈlute],"absolutely (in an absolute manner; utterly, positively,",,
absolutismo,[absoluˈtismo],(political science) absolutism (a system of government,,
absoluto,[absoˈluto],(philosophy) absolute (realm which exists without reference,,
absolvi,[abˈsolvi],"to absolve, acquit",,
absolvo,/abˈsolvo/,absolution,,
absorba,[abˈsorba],absorbent,,
absorbi,[abˈsorbi],"(transitive) to absorb, preoccupy, (transitive, nonstandard)",,
absorbiĝi,[absorˈbid͡ʒi],"(intransitive) to be absorbed, be engrossed",,
absorbilo,[absorˈbilo],absorbent,,
absorbo,[abˈsorbo],absorption (being engrossed in something),,
abstinado,[abstinˈado],"abstinence (ex. from alcohol, tobacco, sex, meat),",,
abstinenco,/abstiˈnent͡so/,Dated form of abstinado.,,
abstinenculo,[abstinenˈt͡sulo],Dated form of abstinulo.,,
abstini,[abˈstini],"to abstain from something pleasurable (ex. alcohol, tobacco, sex, meat)
2000, Donald Broadribb (translator), Plato, La Respubliko, Parto Tri.
Por bona korpa farto oni devas abstini de ĉiuj spicoj.
For good bodily health one should abstain from all spices.",,
abstinulo,[abstiˈnulo],"an abstemious person, a teetotaler",,
abstrakta,/apˈstrakta/,abstract,abstrakt,ɐbstɹˈækt
abstraktaĵo,[abstraktˈaʒo],"abstract idea, abstraction",,
abstrakteco,[abstrakˈtet͡so],abstractness,,
abstrakti,/apsˈtrakti/,(transitive) to abstract,,
absurda,/abˈsurda/,absurd,,
absurdaĵo,[absurdˈaʒo],"absurdity, nonsense, Mi pensas, ke li estas ebria.",,
absurdeco,[absurˈdet͡so],absurdity (the quality of being absurd),,
Abu-Dabio,[ˈabu daˈbio],"Abu Dhabi (an emirate of the United Arab Emirates),",,
Abuĝo,[aˈbud͡ʒo],Abuja (the capital city of Nigeria),Abuja,ɐbjˈuːd͡ʒə
abunda,[aˈbunda],"abundant, plentiful; fully sufficient., affluent, wealthy;",,
abunde,[aˈbunde],"abundantly, Kiu ripetas abunde, lernas plej funde.Whoever",,
abundeco,[abunˈdet͡so],"abundance, affluence, En la tempo de abundeco, memoru",,
abundi,[aˈbundi],"(intransitive) to abound, be abundant",,
abundo,[aˈbundo],"abundance, Fiŝo serĉas profundon, homo serĉas abundon.A",,
abutmento,[abutˈmento],abutment,,
acarboso,/atsarˈboso/,(biochemistry) acarbose,,
acefalocisto,/atsefaloˈtsisto/,(zoology) acephalocyst,,
acerba,[aˈt͡serba],"sour or bitter, (figuratively) sharp, biting",,
acero,[aˈt͡sero],maple,,
acetaldehido,[at͡setaldeˈhido],(organic chemistry) acetaldehyde,,
acetanilido,[at͡setaniˈlido],"(organic chemistry, pharmacology) acetanilide",,
acetileno,[at͡setiˈleno],(organic chemistry) acetylene,,
acetilĥolino,[at͡setilxoˈlino],"acetylcholine
Synonym: acetilkolino",,
acetilkolino,[at͡setilkoˈlino],"acetylcholine
Synonym: acetilĥolino",,
acetilo,[at͡seˈtilo],(organic chemistry) acetyl,,
acetimetro,/atsetiˈmetro/,acetimeter,,
acetono,[at͡seˈtono],(organic chemistry) acetone,,
acida,[aˈt͡sida],"acidic (of or relating to acid), acida solvaĵo, acida",,
acideco,[at͡siˈdet͡so],acidity,,
acidigi,[at͡sidˈiɡi],"(transitive) to sour (something or someone), to turn",,
acido,[aˈt͡sido],acid,,
acipensero,[at͡sipenˈsero],sturgeon,,
-acoj,[ˈat͡soj],Used to form names of plant families from the name,,
aĉ,[at͡ʃ],Used to express dismay at a bad or unfortunate situation.,,
aĉa,[ˈat͡ʃa],"awful, terrible, lousy, horrendous, rotten, horrid,",,
aĉetaĵo,[at͡ʃetˈaʒo],a purchase,,
aĉetebla,[at͡ʃetˈebla],for sale,,
aĉeti,[aˈt͡ʃeti],"(transitive) to buy; to purchase, Antonym: vendi, 1910,",,
aĉetisto,[at͡ʃeˈtisto],purchaser (professional),,
aĉeto,[aˈt͡ʃeto],a purchase or item available for purchase,,
aĉi,[ˈat͡ʃi],"(intransitive) to be awful, rotten, terrible",,
aĉulo,[aˈt͡ʃulo],"(derogatory) jerk, scoundrel, 1983, Claude Piron, Gerda",,
-ada,[ˈada],See -ad-,,
ada,[ˈada],continual,,
Adamo,[aˈdamo],"A male given name from Hebrew, equivalent to English",,
Adamstaŭno,[adamsˈtawno],Adamstown (the capital city of the Pitcairn Islands),Adamstown,ˈædɐmstˌaʊn
adaptado,[adaptˈado],adaptation,,
adapti,[aˈdapti],"(transitive) to adapt, adjust; to make suitable., Oni",,
adaptiĝi,[adapˈtid͡ʒi],"(intransitive) to adapt (change oneself to be adapted),",,
adaptilo,[adapˈtilo],adapter,,
adasismo,[adaˈsismo],"(poetry, derogatory) rhyming by using the same suffix",,
Adelajdo,[adeˈlajdo],Adelaide (the capital and largest city of South Australia),Adelaide,ˈædəlˌeɪd
adenino,[adeˈnino],"(biochemistry, genetics) adenine",,
adenito,[adeˈnito],(pathology) adenitis,adenitis,ˌædənˈaɪɾɪs
Adeno,[aˈdeno],Aden (a port and largest city in Yemen),,
adenojda,[adeˈnojda],(anatomy) adenoid,,
adenomo,[adeˈnomo],(pathology) adenoma,,
adeptaro,[adeptˈaro],following (group of followers),,
adepte,/aˈdepte/,adeptly,,
adeptigi,[adeptˈiɡi],"to recruit (for a religion, cause, etc.), indoctrinate,",,
adepto,/aˈdepto/,adept (skillful person),,
adhera,[adˈhera],"adhesive, sticky, adhera rubando., sticky tape.",,
adheri,[adˈheri],"(intransitive) to adhere, stick to, La du randoj de",,
adhero,[adˈhero],"adhesion, adherence, Adhero povas ekzisti inter du",,
adiaŭ,[aˈdiaw],"goodbye, farewell",,
adiaŭi,[adiˈawi],"(transitive, intransitive) to say goodbye (to someone),",,
adicii,[adiˈt͡sii],"(transitive, mathematics) to add (to perform the arithmetical",,
adiciilo,[adit͡siˈilo],"adder, adding machine, Synonym: sumigilo",,
adicio,[adiˈt͡sio],"addition (act of adding), La signo de la adicio estas",,
Adis-Abebo,[ˈadis aˈbebo],Addis Ababa (capital of Ethiopia),,
adjektiva,[adjekˈtiva],adjectival,,
adjektivi,[adjekˈtivi],"(transitive) to describe (using a particular adjective),",,
adjektivo,[adjekˈtivo],"adjective, Synonym: a-vorto",,
adjudiki,[adjuˈdiki],"to invite tenders (for), to put out to tender",,
adjudiko,[adjuˈdiko],"invitation to tender, call for bids, request for proposal",,
adjunkto,[adˈjunkto],"adjunct, assistant, deputy (to someone in an official",,
administra,/admiˈnistra/,administrative,,
administracio,[administraˈt͡sio],administration,,
administrado,[adminisˈtrado],administration,,
administraĵo,[adminisˈtraʒo],"administrative task, procedure or formality, Li serĉas",,
administrantaro,[administrantˈaro],administrative unit; administration,,
administre,/admiˈnistre/,administratively,,
administrejo,[adminisˈtrejo],administrative office,,
administri,/admiˈnistri/,to administer,,
admira,/adˈmira/,admiring,,
admirado,[admirˈado],"admiration, Synonym: admiro",,
admiralejo,[admiralˈejo],"admiralty, Synonym: admiralitato",,
admiralitato,[admiraliˈtato],"admiralty, Synonym: admiralejo",,
admiralo,[admiˈralo],admiral,,
admiranto,/admirˈanto/,admirer,,
admiranto,/admirˈanto/,singular present nominal active participle of admiri,,
admire,[adˈmire],admiringly,,
admirego,[admirˈeɡo],"Augmentative of admiro, awe (strong admiration for",,
admiri,[adˈmiri],(transitive) to admire,,
admirinda,[admirˈinda],admirable,,
admiro,[adˈmiro],"admiration
1952, F. Omelka, La Alaska stafeto, Project Gutenberg transcription
Poste ĉiuj rigardis en senvorta admiro la malgrandan paketon.
After everyone watched in wordless admiration the small package.
Synonym: admirado",,
admonado,[admonˈado],"admonition, Synonym: admono",,
admoni,[adˈmoni],"(transitive) to admonish, exhort, advise, enjoin, Mi",,
admono,[adˈmono],admonition,,
-ado,[ˈado],See -ad-,,
adoleska,/adoˈleska/,"adolescent, teenage(d)",,
adoleskanto,/adoleskˈanto/,"adolescent
Synonym: adoleskulo",,
adoleskanto,/adoleskˈanto/,singular present nominal active participle of adoleski,,
adoleski,[adoˈleski],(intransitive) to be an adolescent,,
adolesko,/adoˈlesko/,adolescence,,
adoleskulo,[adolesˈkulo],"adolescent, teenager, Synonyms: adoleskanto, adoleskantino",,
adolteco,[adolˈtet͡so],"adulthood, Antonym: infaneco",,
adopta,/aˈdopta/,"adoptive, Synonym: adoptita",,
adopti,/aˈdopti/,(transitive) to adopt (a child),,
adopto,/aˈdopto/,"adoption, Synonym: adoptado",,
adoranto,/adorˈanto/,worshipper,,
adoranto,/adorˈanto/,singular present nominal active participle of adori,,
adorejo,[adorˈejo],"shrine, place of worship",,
adori,/aˈdori/,to worship,,
adorinda,[adorˈinda],adorable,,
adorkliniĝi,[adorkliˈnid͡ʒi],(intransitive) to bow down (in worship),,
adultulino,[adultuˈlino],"adulteress, 1933, Lydia Zamenhof (translator), Quo",,
adurolo,[aduˈrolo],(chemistry) adurol,,
adverbo,[adˈverbo],(grammar) adverb,,
advokataro,[advokatˈaro],bar (lawyers),,
aera,/aˈera/,"aerial; airy; in the air
tute libera, kiel birdo aera ― completely free, like a bird in the air",,
aerkastelo,[aerkasˈtelo],"(idiomatic) castle in the air; pipe dream, 1910, Sybil",,
aero,[aˈero],air,,
aerodromo,[aeroˈdromo],"any defined area of land or water used for landing, taking off, and servicing aircraft, aerodrome",,
aerohaveno,[aerohaˈveno],"airport, Synonym: flughaveno",,
aerolito,[aeroˈlito],"(astronomy) meteorite, aerolite
Synonyms: aerŝtono, meteorito, meteorŝtono",,
aerologio,[aeroloˈɡio],aerology,,
aeronaŭtika,[aeronawˈtika],aeronautical,,
aeronaŭtiko,[aeronawˈtiko],aeronautics,,
aeroplanejo,[aeroplanˈejo],"hangar, Synonym: hangaro",,
aeroplano,[aeroˈplano],"(dated) aeroplane, airplane, 1910, Edmond Privat, Karlo,",,
aerosolo,[aeroˈsolo],(chemistry) aerosol,,
aerostata,/aeroˈstata/,aerostatic,,
aerostato,[aeroˈstato],"aerostat, Hyponyms: aerŝipo, balono, zepelino",aerostato,ˌɛɹoʊstˈɑːɾoʊ
aerpirato,[aerpiˈrato],hijacker,,
aerujo,[aeˈrujo],"air canister, air tank",,
aerumi,[aerˈumi],"(transitive) to expose to the air, to air, to ventilate,",,
aerveturado,[aervetuˈrado],"aeronautics, aviation, air travel",,
aerveturilo,[aervetuˈrilo],aircraft,,
afabla,/aˈfabla/,"affable, good-natured, 1932, L. L. Zamenhof (translator),",,
afablaĵo,[afaˈblaʒo],"act of kindness, Ni neniam forgesos viajn afablaĵojn.We",,
afableco,[afaˈblet͡so],"affability, kindness, Havu la afablecon respondi kiel",,
afazia,[afaˈzia],aphasic,,
afekcia,[afekˈt͡sia],"affective, emotional
afekcia perturbo ― an affective disorder",,
afera,/aˈfera/,"relating to things
aferaj vortoj ― words referring to things",,
afervojaĝo,[afervoˈjad͡ʒo],business trip,,
afgana,[afˈɡana],Afghan (of or pertaining to Afghanistan or the Afghan people),,
Afganio,[afɡaˈnio],Afghanistan (a country in Asia),,
Afganistano,[afɡanisˈtano],Afghanistan (a country in Asia),,
afgano,[afˈɡano],an Afghan person,,
afikso,[aˈfikso],"""affix"": a morpheme whose position within a word is",English,ˈɪŋɡlɪʃ
afiksoido,[afiksoˈido],(grammar) a morpheme which resembles or is treated,,
afishejo,/afiʃˈejo/,H-system spelling of afiŝejo,,
afisxejo,/afiʃˈejo/,X-system spelling of afiŝejo,,
afiŝejo,[afiʃˈejo],online forum,,
afiŝo,/aˈfiʃo/,"placard, poster, notice, sign, balota afiŝoan election",,
aflikti,/aˈflikti/,"to afflict, Synonym: malĝojigi, to grieve, Synonym:",afflict,ɐflˈɪkt
afrika,[aˈfrika],African,,
Afrodita,[afroˈdita],(Greek mythology) Alternative form of Afrodito (“Aphrodite”),,
agacaĵo,[aɡat͡sˈaʒo],"annoyance, annoying thing, irritant",,
agaciĝi,[aɡaˈt͡sid͡ʒi],"(intransitive) to become annoyed, irritated, (intransitive,",,
agadi,[aˈɡadi],(intransitive) to act repeatedly or over an extended,,
agado,[aɡˈado],"action, activity, practice, plot (of a narrative)",,
agariko,[aɡaˈriko],agaric,,
agato,[aˈɡato],agate (variety of quartz),,
agavo,/aˈɡavo/,agave,,
agema,[aɡˈema],active (inclined to act),,
agendo,[aˈɡendo],"engagement diary, memorandum book",,
agentejo,[aɡentˈejo],agency,,
agento,/aˈɡento/,agent,,
agi,[ˈaɡi],"(usually intransitive) to act, do something",,
agigi,[aɡˈiɡi],(transitive) to actuate,,
agitado,[aɡitˈado],agitation (act of agitating),,
agiti,[aˈɡiti],"(transitive) to agitate (stir up, disturb, or excite)",,
agitiĝi,[aɡiˈtid͡ʒi],"(intransitive) to become agitated, get upset, Post",,
agitiĝo,[aɡiˈtid͡ʒo],"agitation (the state of being agitated), commotion,",,
agitilo,[aɡiˈtilo],(chemistry) stir bar,,
agla,[ˈaɡla],"aquiline (of, pertaining to or characteristic of eagles),",,
aglomero,[aɡloˈmero],agglomeration,,
aglutina,[aɡluˈtina],agglutinative,,
agmaniero,[aɡmaniˈero],"behaviour, conduct, deportment, demeanour, [...] mia",,
agnoski,[aɡˈnoski],"to acknowledge, recognize, Dume Makedonio, agnoskinte",,
agnoskinda,[aɡnoskˈinda],"worthy to be recognized or acknowledged, Kvankam la",,
agnosko,/aɡˈnosko/,"recognition, acknowledgement",,
agnostika,[aɡnosˈtika],agnostic,agnostic,æɡnˈɑːstɪk
ago,/ˈaɡo/,"act, action",,
agonii,[aɡoˈnii],"to be at the point of death, on one's death bed; suffer the throes of death
La malfeliĉa besto agoniis, / Kaj lia naskintino plende ĝemis.  (A. Kofman (translator), “Kain” (“Cain”) by Lord Byron)The poor animal lay dying, and his dam bleated piteously.",,
agonio,[aɡoˈnio],death throes,,
agordi,/aˈɡordi/,"to tune (a musical instrument)
La orkestranoj agordas siajn instrumentojn laŭ la hobojo.The members of the orchestra tune their instruments to the oboe.",,
agordilo,[aɡorˈdilo],"(music) tuning device, tuner; tuning fork, pitch pipe,",,
agordisto,[aɡorˈdisto],"tuner (person), Synonym: agordilo",,
agordo,/aˈɡordo/,"tuning (of a musical instrument, etc), configure parameters,",,
agrabla,/aˈɡrabla/,"agreeable, pleasant, congenial",,
agrablaĵo,[aɡraˈblaʒo],"something pleasant; pleasure, delight, Fininte mian",,
agrable,/aˈɡra.ble/,"agreeably, pleasantly",,
agrafo,[aˈɡrafo],"fastener:, staple, hook and eye fastening, clasp",agraffe,ˈæɡɹæf
agrara,[aˈɡrara],agrarian,,
agraro,[aˈɡraro],agricultural land (of a region),,
agreso,/aˈɡre.so/,aggression,,
agrikulturo,[aɡrikulˈturo],"agriculture, Synonym: terkulturo",,
agrimonio,[aɡrimoˈnio],agrimony,,
agronomio,[aɡronoˈmio],(sciences) agronomy,,
agronomo,[aɡroˈnomo],agronomist,,
aĝa,/ˈad͡ʒa/,"of (such) an age, (so many years, etc.) old, aged (so",,
aĝi,[ˈad͡ʒi],"(intransitive) to have a certain age, Kiom vi aĝas?",,
aĝio,[aˈd͡ʒio],"(economics, finance) agio; the percentage charged on",,
aĝiotado,[ad͡ʒiotˈado],"(business) speculation in stocks, stockjobbing",,
aĝioti,[ad͡ʒiˈoti],"(intransitive) to speculate in stocks, engage in stockjobbing",,
aĝiotisto,[ad͡ʒioˈtisto],"speculator in stocks, stockjobber",,
aĝo,[ˈad͡ʒo],age (number of years since origin or birth),âge,d͡ʒˈiː
aha,[ˈaha],"aha
Synonym: oho",,
aĥ,[ax],"oh!, ow! alas! expression of surprise, disappointment, dismay, etc.",,
Aĥabo,[aˈxabo],Ahab,,
Aĥeno,[aˈxeno],"Aachen
Synonym: Akeno",,
aĥi,[ˈaxi],"(intransitive) to gasp, whimper",,
Aĥilo,[aˈxilo],Achilles,,
aidoso,[aiˈdoso],"AIDS, 1993,  George W. Partlow,  “Memorceremonio pri",,
aidosulo,[aidoˈsulo],person with AIDS,,
aina,[aˈina],Ainu (of or relating to the Ainu people of northern Japan),,
aino,[aˈino],Ainu (one of the Ainu people of northern Japan),,
aizoacoj,[aizoˈat͡soj],Aizoaceae,,
aizoo,[aiˈzoo],Aizoon,,
ajatolo,[ajaˈtolo],(Islam) ayatollah (religious leader in Shi‘ism),,
ajlo,[ˈajlo],garlic,,
ajlopremilo,[ajlopreˈmilo],garlic press,,
ajmara,[ajˈmara],Aymara (of or relating to the Aymara people of Peru and Bolivia),,
ajmaro,[ajˈmaro],Aymara (one of the Aymara people of Peru and Bolivia),,
ajn,[ajn],"used with ki- and i- correlatives to generalize them,",,
ajna,/ˈajna/,"any at all, ajna nombro ― any number, an arbitrary",,
ajno,/ˈajno/,"anything
Synonym: io ajn",,
ajnulo,[ajˈnulo],"anyone at all, John Doe, the man on the street, Synonym:",,
Ajuno,/aˈjuno/,El Aaiún (the capital city of Western Sahara),,
-aĵo,[ˈaʒo],"Something made from or possessing the quality of.,",,
aĵo,[ˈaʒo],a concrete thing or manifestation,,
akacio,[akaˈt͡sio],acacia,,
akademiano,[akademiˈano],academician,,
akademie,[akadeˈmie],academically,,
akademio,[akadeˈmio],academy,academy,ɐkˈædəmi
akaĵuarbo,/akaʒuˈarbo/,"cashew tree, Synonym: akaĵuujo",,
akaĵuujo,[akaʒuˈujo],"cashew tree, Synonym: akaĵuarbo",,
akaro,[aˈkaro],"tick (kind of arthropod)., mite",,
akceli,[akˈt͡seli],"(transitive) to accelerate, hasten, speed, (transitive,",accélérer,ˈæk ˈɛl ɹə
akceliĝi,[akt͡seˈlid͡ʒi],"(intransitive) to accelerate, speed up, (intransitive)",,
akcelilo,[akt͡seˈlilo],accelerator,,
akcelo,[akˈt͡selo],acceleration,,
akcenti,[akˈt͡senti],"(transitive) to stress, emphasize (when speaking)",,
akcento,[akˈt͡sento],"accent, stress, emphasis",accent,ˈæksənt
akceptaĵo,[akt͡septˈaʒo],acceptance,,
akceptebla,[akt͡septˈebla],"acceptable (capable of being accepted), Antonym: malakceptebla",,
akcepteble,/akt͡septˈeble/,acceptably,,
akceptejo,[akt͡septˈejo],"reception, registration desk (place at an office, hotel,",,
akceptema,[akt͡septˈema],"accepting, receptive, open",,
akcepti,/ak.ˈt͡sep.ti/,"(transitive) to accept, 1908, J. W. Goethe, trans.",accept,ɐksˈɛpt
akceptigi,[akt͡sepˈtiɡi],(transitive) to pass off (as genuine something that,,
akceptinda,[akt͡septˈinda],acceptable (worthy to be accepted),,
akcesora,[akt͡seˈsora],accessory,,
akcia,[akˈt͡sia],(of a company) joint-stock,,
akcidenca,[akt͡siˈdent͡sa],(philosophy) accidental,,
akcidenco,[akt͡siˈdent͡so],"(philosophy, logic) accident",,
akcidenta,/aktsiˈdenta/,accidental,,
akcidente,[akt͡siˈdente],accidentally,,
akcidento,[akt͡siˈdento],accident,,
akcio,[akˈt͡sio],"share (in stock market, etc)",,
akcipitro,/akt͡siˈpitro/,hawk.,,
akciulo,[akt͡siˈulo],shareholder,,
akĉento,[akˈt͡ʃento],accent (characteristic manner of speaking),accento,æksˈɛntoʊ
Akeno,[aˈkeno],"Aachen
Synonym: Aĥeno",,
Akilo,[aˈkilo],Achilles,,
akiraĵo,[akirˈaʒo],"acquisition, that what is acquired",,
akirebla,[akirˈebla],"obtainable, available, Birger Gerdman (translator),",,
akiri,[aˈkiri],"to acquire; to get, 1906,  Kabe,  “La ora birdo”, in",acquérir,ɐkw ɹˈɜː
akiro,[aˈkiro],"acquisition, the act of acquiring",,
aklami,[aˈklami],"(transitive) to acclaim, applaud",,
aknero,[akˈnero],"pimple, blemish, spot, zit",,
akolito,[akoˈlito],acolyte,,
akomodiĝema,[akomodid͡ʒˈema],"accommodating, adaptable, flexible",,
akomodiĝi,[akomoˈdid͡ʒi],"(intransitive) to adapt, adjust",,
akompanaĵo,[akompanˈaʒo],accompaniment (instrumental music accompanying a solo,,
akompanantaro,[akompanantˈaro],"entourage, retinue",,
akompananto,[akompanˈanto],"escort; attendant; retainer, member of an entourage; groupie",,
akompananto,[akompanˈanto],singular present nominal active participle of akompani,,
akompani,[akomˈpani],"to accompany, go with (someone)
Synonym: kuniri",,
akompano,[akomˈpano],"accompaniment (the act of accompanying), company, Unu",,
akonitino,[akoniˈtino],(organic chemistry) aconitine,,
akonito,[akoˈnito],(toxicology) aconite,,
akorda,/aˈkorda/,"in accord, harmonious, Ilia rilato neniam estis akorda.Their",,
akordi,[aˈkordi],"(intransitive) to be in accord, be in harmony; to go",,
akordigi,[akordˈiɡi],"(transitive) to harmonize, bring into harmony, (transitive)",,
akordiĝi,[akorˈdid͡ʒi],"(intransitive) to agree, come to an agreement, Ili",,
akordiono,[akordiˈono],accordion,,
akordo,/aˈkordo/,agreement (between individuals),,
akra,/ˈakra/,"sharp, akraj dentojsharp teeth, akra anguloa sharp",,
akraĵo,[aˈkraʒo],"blade, cutting edge, Synonyms: klingo, tranĉrando,",,
Akrao,/akˈrao/,Accra (the capital city of Ghana),Accra,ˈækɹɐ
akreco,[aˈkret͡so],"sharpness, acuteness, keenness, 1909, Robert Louis",,
akreditivo,[akrediˈtivo],"letter of credit, request for credit",,
akreo,[aˈkreo],acre (unit of surface area),,
akrido,[aˈkrido],locust,,
akrigi,[aˈkriɡi],"(transitive) to sharpen (a blade, etc.), (transitive,",,
akrigilo,[akriˈɡilo],"sharpener, whetstone (tool for sharpening blades)",,
akrobataĵo,[akrobatˈaʒo],"acrobatic move; acrobatics, (figuratively) acrobatics,",,
akrobati,[akroˈbati],(intransitive) to perform acrobatics,,
akrobato,[akroˈbato],acrobat,,
akselo,[akˈselo],"(anatomy) axilla, armpit, underarm, crotch (of a tree)",,
aksiomo,[aksiˈomo],axiom,,
aktaro,[akˈtaro],"dossier, Synonyms: dokumentaro, dosiero",,
