L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
botter,/ˈbɔ.tər/,a type of Dutch fishing vessel with a characteristic,,
botter,/ˈbɔ.tər/,a type of Dutch fishing vessel with a characteristic,,
bou,/bœu̯/,to build,,
bou,/bœu̯/,"building, construction (activity of building), structure",,
bouval,/ˈbœu̯.fal/,"A ruin, a ramshackle building.",,
bra,/brɑː/,"bra, brassiere, (Cape Afrikaans) bro, brah, bruh",bra,bɹˈɑː
braai,/brɑːi/,"(cooking) to grill meat over an open flame, Ek mag",,
braai,/brɑːi/,"a barbecue, an open outdoor grill built specifically",,
braaivleis,/ˈbrɑːifləis/,braaied meat,,
braak,/brɑːk/,To vomit.,,
brand,/brant/,"destructive, catastrophic fire (such as a house fire),",,
brand,/brant/,"(ergative) to burn, Die kerse brand so pragtig, dis",,
brand,/brant/,"(ergative) to burn, Die kerse brand so pragtig, dis",,
branderplank,/ˈbran.dərˌplaŋk/,A surfboard.,brander,bɹˈændɚ
bredie,/ˈbrɪə̯.di/,bredie,,
breed,/brɪə̯t/,broad,,
breek,/brɪə̯k/,to break,,
breekwater,/ˈbrɪə̯kˌvɑː.tər/,breakwater,breakwater,bɹˈeɪkwɔːɾɚ
brekfis,/ˈbrɛk.fəs/,"breakfast, Synonym: ontbyt",breakfast,bɹˈɛkfəst
brekfis,/ˈbrɛk.fəs/,"(intransitive) to have breakfast, 1898, M. H. Neser,",breakfast,bɹˈɛkfəst
breuk,/brɪøk/,"fracture, break, (arithmetic) fraction",,
brief,/brif/,letter (written message),,
briefkaart,/ˈbrif.kɑːrt/,"A postcard, a postal card.",,
bries,/bris/,breeze,,
bril,/brəl/,A pair of glasses.,,
bring,/brəŋ/,"(transitive) to bring; to deliver, (transitive) to",,
broederskap,/ˈbru.dərˌskap/,brotherhood (the state of being a brother),,
broek,/bruk/,"A pair of trousers, pair of pants.",,
bromponie,/ˈbrɔmˌpoː.ni/,"A motorscooter or light motorbike., 2019, Jaco Jacobs,",,
brood,/brʊət/,"(countable) A loaf of bread., (uncountable) Bread.",,
brug,/brœχ/,"bridge, a structure used to cross a gap or a body of",,
bruidskat,/ˈbrœi̯t.skat/,(chiefly uncountable) dowry,,
budjie,[ˈbɐdʒiː],budgerigar,budgie,bˈʌd͡ʒi
buffel,/ˈbœ.fəl/,Cape buffalo (Syncerus caffer),,
buig,/bœi̯χ/,(ergative) to bow; to bend,,
buis,/bœis/,"tube, duct, pipe",,
buit,/bœi̯t/,"The booty, spoils.",,
buite,/ˈbœi̯.tə/,outside,,
buite,/ˈbœi̯.tə/,"outside, out of",,
buitenshuis,/ˌbœi̯.tənsˈɦœi̯s/,"outside the home, outside",,
buk,/bœk/,"(intransitive) to crouch, to duck",,
bundel,/ˈbœn.dəl/,"bundle, Sy het 'n bundeltjie tydskrifte meegeneem hotel",,
burger,/ˈbœr.ɡər/,"citizen, 'n Persoon is gewoonlik 'n burger van die",,
burger,/ˈbœr.ɡər/,burger,burger,bˈɜːɡɚ
burger,/ˈbœr.ɡər/,burger,burger,bˈɜːɡɚ
burgeroorlog,/ˈbœr.χərˌʊə̯r.lɔχ/,civil war,,
buro,/byˈrʊə̯/,"desk, office",,
buur,/byr/,neighbor,,
buurman,/ˈbyr.man/,neighbour (male),,
buurvrou,/ˈbyr.frœu̯/,neighbour (female),,
by,/bəi/,"at, to, by",,
by,/bəi/,bee,,
by,/bəi/,bee,,
bybel,/ˈbəi̯.bəl/,bible,,
bydra,/ˈbəi̯.dra/,To contribute.,,
bydraag,/ˈbəi̯.drɑːχ/,"(dated) Alternative form of bydrae, 1948, Unie vs SA",,
byna,/ˈbəi̯.na/,"almost, Synonym: amper",,
byt,/bɛit/,"to bite, Die kat byt my — The cat is biting me",,
byt,/bɛit/,"bite (the wound left behind after having been bitten),",,
bytjie,[bə̟i̯ki],little bee,,
byvoorbeeld,/bəiˈfʊərˌbɪəlt/,for example,,
bywoord,[bəɪ̯vuə̯rt],(grammar) adverb,,
chemie,/ˈxɛmi/,chemistry,,
China,[ˈʃi.na],China (a country in eastern Asia),,
Cilliers,/səlˈjeə/,A  surname​.,,
Coetzee,/kutˈseə/,A  surname​.,,
Coetzer,/ˈkutsər/,A  surname​.,,
daagliks,/ˈdɑːχləks/,daily,,
daai,/dɑːi̯/,"(colloquial, Western Cape) Alternative form of daardie.",,
daaiman,/ˈdɑːi̯.mən/,"(rare, dated, slang) diamond (gem), Synonym: diamant",diamond,dˈaɪəmənd
daar,/dɑːr/,there,,
daar,/dɑːr/,since; because; for,,
daardie,/ˈdɑːrdi/,that; those,,
daardie,/ˈdɑːrdi/,that (one); those (ones),,
daarnatoe,/ˌdɑːr.naˈtu/,to there,,
dader,/ˈdɑːdər/,perpetrator,,
dag,/daχ/,a day,,
dag,/daχ/,"hello!, bye-bye!",,
dag,/daχ/,preterite of dink,,
dag,/daχ/,"hello!, bye-bye!",,
dag,/daχ/,preterite of dink,,
dag,/daχ/,preterite of dink,,
dagboek,/ˈdaχ.buk/,diary,,
dagga,/ˈda.χa/,cannabis,,
daggazol,/ˈda.χaˌzɔl/,"joint (cigarette containing weed), 2003, Marita van",,
daglig,/ˈdɑχ.ləχ/,daylight,,
dak,/dak/,roof,,
dakpan,/ˈdak.pan/,roof tile,,
dal,[dɑl],valley,,
dalk,/dalk/,"perchance, perhaps, possibly",dadelijk,dˈeɪdleɪk
danig,/ˈdɑː.nəχ/,"considerable, serious",,
danig,/ˈdɑː.nəχ/,"completely, thoroughly",,
dankie,/ˈdaŋki/,thanks,,
darem,/ˈdɑː.rəm/,"certainly, indeed, really, at least",,
dassie,/ˈda.si/,"rock hyrax, dassie, Synonym: klipdas",,
dassiepis,/ˈda.siˌpəs/,"dassiepis, hyraceum, Synonyms: dassiesweet, klipsweet",,
dat,/dat/,that (introducing a subordinate clause),,
deelname,/ˈdɪə̯lˌnɑː.mə/,participation,,
deksel,/ˈdɛk.səl/,lid,,
denk,/dɛŋk/,thought (Can we verify(+) this sense?),,
denk,/dɛŋk/,Archaic form of dink.,,
denkbeeld,/ˈdɛŋk.bɪə̯lt/,idea,,
denkbeeldig,/ˌdɛŋkˈbɪə̯l.dəx/,imaginary,,
deug,/dɪø̯χ/,virtue,,
deug,/dɪø̯χ/,"(intransitive) to be appropriate, to be adequate, to",,
deug,/dɪø̯χ/,"(intransitive) to be appropriate, to be adequate, to",,
deur,/dɪør/,door,,
deur,/dɪør/,"through, by (indicating an agent)",,
deur,/dɪør/,through,,
deur,/dɪør/,"through, by (indicating an agent)",,
deur,/dɪør/,through,,
deurtrekker,/ˈdɪ̯ørtrɛkər/,"butt floss (thong, G-string)",,
dialek,/ˌdi.aˈlɛk/,dialect (variety of a language),,
die,/di/,"the (definite article), die man ― the man, die vrou",,
die,/di/,"this one, these; that one, those; he, she, it, they,",,
dié,/ˈdi/,this; these; that; those (unspecific with regard to,,
diens,/dins/,service,,
diensstasie,/ˈdinˌstɑː.si/,"A service station, a gas station, a petrol station.",diens,dˈiːnz
diep,/dip/,"deep, down low, profound",,
dier,/dir/,"animal, beast; brute",,
dierasie,/diˈrɑː.si/,"monster, beast, vixen, she-devil",,
dig,/dəχ/,"closed, shut, dense",,
dig,/dəχ/,(intransitive) to compose a poem,,
dig,/dəχ/,(intransitive) to compose a poem,,
digter,/ˈdəχtər/,poet,,
digterlik,/ˈdəχ.tər.lək/,poetic,,
dimensie,/ˌdiˈmɛn.si/,"dimension (measure of spatial or analogous extent),",,
dink,/dəŋk/,"to think, 1939, Jaarboek, page 44:, Ons het gedag dat",,
diplomasie,/di.ploː.maˈsi/,diplomacy,,
dit,/dət/,"it, this, that (subject and object), referring to the",,
djaar,/dʒɑːr/,(Cape Afrikaans) Alternative form of jaar.,,
djou,/dʒœu̯/,(Cape Afrikaans) Alternative form of jou.,,
djou,/dʒœu̯/,(Cape Afrikaans) Alternative form of jou.,,
djulle,/ˈdʒœ.lə/,(Cape Afrikaans) Alternative form of julle.,,
djulle,/ˈdʒœ.lə/,(Cape Afrikaans) Alternative form of julle.,,
djy,/dʒəi̯/,(Cape Afrikaans) Alternative form of jy.,,
doek,/duk/,"cloth, fabric, canvas",,
doeleinde,/ˈdulˌəi̯n.də/,"aim, objective, end",,
dogter,/ˈdɔχ.tər/,"daughter, Antonym: seun, girl, Synonyms: meisie, meisiekind,",,
dogtertjie,/ˈdɔχ.tər.ki/,"Diminutive of dogter, small girl",,
dok,/dɔk/,dock,,
dok,/dɔk/,"doc, medical doctor",,
dok,/dɔk/,"doc, medical doctor",,
dokkie,/ˈdɔki/,"(informal) documentary, 2014, Leon van Nierop, Vuurvreter,",,
dokter,/ˈdɔk.tər/,"medical doctor, physician, Synonym: arts",,
dokumentêr,/ˌdʊə̯.ky.mɛnˈtɛːr/,(chiefly singular) documentary,documentary,dˌɑːkjuːmˈɛntɚɹi
dokumentêr,/ˌdʊə̯.ky.mɛnˈtɛːr/,"documentary, pertaining to documents and documentary",documentary,dˌɑːkjuːmˈɛntɚɹi
dommie,/ˈdɔ.mi/,"(historical, mining) A piece of mining equipment on",dummy,dˈʌmi
donder,/dɔːnər/,"(intransitive) to plummet, tumble, Die ou verloor sy",,
donker,/ˈdɔŋ.kər/,"dark, Synonym: duister",,
donker,/ˈdɔŋ.kər/,"(with definite article) darkness, the dark, Synonyms:",,
donkerte,/ˈdɔŋ.kər.tə/,"darkness, Synonym: duisternis",,
dons,/dɔns/,"Down, small bird feathers used as insulation material.",,
dood,/dʊət/,"dead, (figuratively) exhausted; listless; fatigued",,
dood,/dʊət/,"dead, (figuratively) exhausted; listless; fatigued,",,
dood,/dʊət/,"death; the act of dying, the dead; something that is",,
dood,/dʊət/,"(transitive) to kill, (transitive) to end permanently",,
dood,/dʊət/,"death; the act of dying, the dead; something that is",,
dood,/dʊət/,"(transitive) to kill, (transitive) to end permanently",,
dood,/dʊət/,"(transitive) to kill, (transitive) to end permanently",,
doodstil,/ˈdʊə̯t.stəl/,silent as the grave,,
doof,/dʊəf/,deaf,,
