L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
astẽença,/as̺.tẽ.ˈẽn.t͡sa/,"fasting (abstinence from eating), Synonym: jajũu",,
auga,/ˈaw.ɡa/,Alternative form of agua,,
augua,/ˈaw.ɡwa/,Alternative form of agua,,
auçon,/awˈt͡sõ/,"action; a doing or performing, behavior",,
aver,/aˈβeɾ/,"to have, Pedro a dous pees.Pedro has two feet., to",,
avondança,/aβonˈdant͡sa/,abundance,,
avẽa,/aˈβẽa/,oats,,
azur,/aˈd͡zuɾ/,"azure, blue",,
azur,/aˈd͡zuɾ/,"azure, blue, 13th century C.E.,  Alfonso X of Castile,",,
azỹeira,/ad͡zĩˈejɾa/,"holm oak, 13th century C.E.,  Alfonso X of Castile,",,
açor,/a.ˈt͡soɾ/,"goshawk (bird of prey in the genus Accipiter), 13th",,
babou,/ba.ˈbow/,"worm, silkworm, 13th century C.E.,  Alfonso X of Castile,",,
baesta,/baˈes.ta/,"crossbow, 13th century C.E.,  Alfonso X of Castile,",,
baesteiro,/ba.ɛs̺.ˈtej.ɾo/,crossbowman (someone (usually a soldier) equipped with,,
baixo,/ˈbaj.ʃo/,low; short (of little height),,
balẽa,/ba.ˈlẽ.a/,"whale, a large marine fish",,
batiçar,/ba.ti.ˈt͡saɾ/,to baptise,,
bescha,/ˈbes̺.t͡ʃa/,Alternative form of besta,,
besta,/ˈbes̺.ta/,"beast (a non-human animal, especially large vertebrate",,
bestia,/ˈbes̺.tja/,Alternative form of besta,,
bever,/be.ˈbeɾ/,This term needs a translation to English. Please help,,
bezerro,/beˈd͡ze.ro/,"calf (young cow or bull), 13th century C.E.,  Alfonso",becerrus,bᵻsˈɛɹəs
bobeda,/ˈbɔ.be.da/,Alternative form of boveda,,
bolssa,/ˈbol.sa/,"a small bag or purse, 13th century C.E.,  Alfonso X",,
borõa,/boˈɾõ.a/,"broa (a type of cornbread), 13th century C.E.,  Alfonso",,
boveda,/ˈbɔ.βe.da/,"vault (arched ceiling), 13th century C.E.,  Alfonso",,
branco,/ˈbɾã.ko/,"white, 1198, Cancioneiro da Ajuda, Paio Soares de Taveirós,",,
braço,/ˈbɾa.t͡so/,"arm, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
Brutus,/bɾu.ˈtus/,"Brutus, legendary king of Britain, 13th century C.E.,",,
bõo,/ˈbõ.o/,"good; ethical, good; pleasant",,
bẽeizer,/bẽ.ejˈd͡zeɾ/,"to bless, to sanctify, 13th century C.E.,  Alfonso",,
bẽeyto,/bẽ.ˈej.to/,"blessed, 13th century C.E.,  Alfonso X of Castile,",,
cabaaça,/kabaˈat͡sa/,"pumpkin, gourd",,
caente,/ka.ˈẽ.te/,"hot, warm, 13th century C.E.,  Alfonso X of Castile,",,
cama,/ˈka.ma/,bed,,
camara,/ˈka.ma.ɾa/,"room, chamber, 13th century C.E.,  Alfonso X of Castile,",,
camelo,/ka.ˈme.lo/,"camel, 13th century, Cancioneiro da Biblioteca Nacional,",,
camisa,/ka.ˈmi.za/,"shirt (article of clothing), 1525-1526, Cancioneiro",,
campaynna,/kam.paˈi.ɲa/,"a small bell, 13th century C.E.,  Alfonso X of Castile,",,
campãa,/kamˈpã.a/,"bell, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
camỹo,/kaˈmĩ.o/,"way (road, a direction, a (physical or conceptual)",,
can,/ˈkã/,"dog, 13th century, Cancioneiro da Biblioteca Nacional,",,
candea,/kan.ˈde.a/,"candle, votive candle, 13th century C.E.,  Alfonso",,
cantar,/kã.ˈtaɾ/,"to sing (to produce music with one’s voice), 13th century",,
cantiga,/kã.ˈti.ɡa/,song (musical composition with lyrics),,
cançon,/kanˈt͡sõ/,"song, 13th century, Cancioneiro da Vaticana, João Soares",,
carcer,/ˈkaɾ.t͡seɾ/,"jail, prison, 13th century C.E.,  Alfonso X of Castile,",,
cardeo,/ˈkaɾ.de.o/,"thistle-coloured, thistle:  , bluish-violet[1], bluish-violet:",,
cardẽo,/ˈkaɾ.dẽ.o/,Alternative form of cardeo,,
carne,/ˈkaɾ.ne/,"meat, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
castanno,/kas̺.ˈta.ɲo/,"brown, chestnut colour, 13th or 14th century, Cancioneiro",,
catar,/kaˈtaɾ/,"to look; to observe; to examine, to look for, 13th",,
cavaleiro,/ka.βa.ˈlej.ɾo/,"knight (mediaeval warrior), a noble ranked below an",,
cavalo,/kaˈβa.lo/,"horse, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
ceo,/ˈt͡sɛ.o/,"sky, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
Cesaira,/t͡se.ˈzaj.ɾa/,"Caesarea, Caesarea Maritima (an ancient city in Levant),",,
chorar,/t͡ʃo.ˈɾaɾ/,"to cry; to weep, 13th century C.E.,  Alfonso X of Castile,",,
chus,/t͡ʃus̺/,"more, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
chuvia,/ˈt͡ʃu.βja/,"rain, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
chão,/ˈt͡ʃã.o/,"ground, floor, 13th century C.E.,  Alfonso X of Castile,",,
chão,/ˈt͡ʃã.o/,"flat, smooth, 13th century C.E.,  Alfonso X of Castile,",,
chão,/ˈt͡ʃã.o/,"flat, smooth, 13th century C.E.,  Alfonso X of Castile,",,
chẽo,/ˈt͡ʃẽo/,full,,
cidade,/t͡siˈda.de/,"city, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
cobrar,/ko.ˈbɾaɾ/,"to recover; to regain, 13th century C.E.,  Alfonso",,
colmẽa,/kol.ˈmẽ.a/,"beehive, 13th century C.E.,  Alfonso X of Castile,",,
como,/ˈko.mo/,"how (the fact that; the way that), 13th century C.E.,",,
comungar,/komũˈɡaɾ/,"(Christianity, transitive) to communicate (to administer",,
con,/kõ/,with,,
coobra,/ˈkɔ.o.bɾa/,"snake, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
coor,/ko.ˈoɾ/,"colour, 13th century C.E.,  Alfonso X of Castile, ",,
coraçon,/ko.ɾa.ˈt͡sõ/,"heart (blood pumping organ), 13th century C.E.,  Alfonso",,
corõa,/ko.ˈɾõ.a/,crown,,
cossario,/ko.ˈsa.ɾi.o/,"pirate (criminal who plunders at sea), 13th century",,
cousa,/ˈkow.za/,"thing, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
coçar,/koˈt͡saɾ/,"to scratch, 13th century C.E.,  Alfonso X of Castile,",,
cras,/ˈkɾas̺/,"tomorrow, 13th century C.E.,  Alfonso X of Castile,",,
creatura,/kɾe.a.ˈtu.ɾa/,"creature, living being, a newborn child",,
creer,/kɾeˈeɾ/,"to believe, 13th century C.E.,  Alfonso X of Castile,",,
crerigo,/ˈkɾɛ.ɾi.ɡo/,"cleric, clergyman, 13th century C.E.,  Alfonso X of",,
crischão,/kɾisˈt͡ʃão/,"Christian, 13th century C.E.,  Alfonso X of Castile,",,
cruz,/ˈkɾud͡z/,"cross, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
cõello,/kõ.ˈe.ʎo/,"rabbit, 13th century C.E.,  Alfonso X of Castile, ",,
cĩisa,/t͡sĩ.ˈi.za/,"ash, ashes, 13th century C.E.,  Alfonso X of Castile,",,
cẽa,/ˈt͡sẽ.a/,"dinner (evening meal), 13th century C.E.,  Alfonso",,
dado,/ˈda.do/,"die, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
de,/de/,"of, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
deitar,/d̪ej.ˈtaɾ/,"to lay (to place down in a position of rest, or in",,
demo,/ˈde.mo/,"(uncountable, Christianity) the Devil; Satan, 13th",,
des,/des̺/,"since (from a time), 13th century C.E.,  Alfonso X",,
descalçar,/des̺.kal.ˈt͡saɾ/,"to take off (a shoe), to take off one's shoes, 13th",,
descobrir,/des̺.ko.ˈbɾiɾ/,"to discover; to find out, 13th century C.E.,  Alfonso",,
deus,/ˈd̪ews̺/,"(Christianity) God, 13th century C.E.,  Alfonso X of",,
dever,/de.ˈβeɾ/,must; to have to,,
dezembro,/deˈd͡zembɾo/,"December, 13th century C.E.,  Alfonso X of Castile,",,
dizer,/diˈd͡zeɾ/,"to say, to tell, to speak, to communicate",,
doce,/ˈdo.t͡se/,"sweet, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
domingo,/do.ˈmĩ.ɡo/,Sunday,,
donzela,/don.ˈd͡zɛ.la/,"maiden, damsel, young unmarried woman, 13th century,",,
door,/do.ˈoɾ/,"pain, 13th century, Afonso X the wise, Cantigas de",,
Egipto,/e.ˈd͡ʒip.to/,"Egypt, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
ei,/ˈej/,"here is, here are, 13th century C.E.,  Alfonso X of",,
eire,/ˈej.ɾe/,"yesterday, 1525-1526, Cancioneiro da Biblioteca Nacional,",,
ela,/ˈɛ.la/,"she, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
emperadriz,/ẽ.pe.ɾa.ˈdɾid͡z/,"empress (wife of an emperor), 13th century C.E.,  Alfonso",,
en,/ˈẽ/,"in, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
enton,/ẽˈtõ/,then,,
erva,/ˈɛɾ.βa/,"herb, weed.",,
escano,/es̺.ˈka.no/,"bench, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
escrever,/es̺.kɾe.ˈβeɾ/,"to write, 13th century C.E.,  Alfonso X of Castile,",,
escrivir,/es̺.kɾi.ˈβiɾ/,Alternative form of escrever,,
Espanna,/es̺ˈpa.ɲa/,"the Iberian Peninsula, 13th century C.E.,  Alfonso",,
espiga,/es̺.ˈpi.ɡa/,(botany) spike (ear of grain),,
estar,/es.ˈtaɾ/,to be,,
esteo,/esˈte.o/,"pillar, column, support, prop, stake",,
estrela,/es̺ˈtɾela/,"star, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
eu,/ˈɛw/,"I, 13th century, Cancioneiro da Ajuda, João Garcia",,
Evora,/ˈɛβoɾa/,"Évora (a city and municipality, the capital of modern",,
fame,/ˈfa.me/,"hunger, 13th century C.E.,  Alfonso X of Castile, ",,
Faraon,/fa.ɾa.ˈõ/,"pharaoh (sovereign of ancient Egypt), 13th century",,
fevreyro,/feˈβɾejɾo/,"February, 13th century C.E.,  Alfonso X of Castile,",,
fiiz,/fiˈit͡s/,happy,,
fillar,/fiˈʎaɾ/,"to catch a prey, 13th century C.E.,  Alfonso X of Castile,",,
fillo,/ˈfi.ʎo/,"son, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
fisico,/ˈfi.zi.ko/,"medical doctor, 1525-1526, Cancioneiro da Biblioteca",,
flor,/ˈfloɾ/,"flower, 13th - 14th centuries, Cancioneiro da Biblioteca",,
flume,/ˈflu.me/,Alternative form of frume,,
fogo,/ˈfɔ.ɡo/,"fire, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
folia,/fo.ˈli.a/,"foolishness, madness, 13th century C.E.,  Alfonso X",,
forte,/ˈfɔɾ.te/,strong; powerful (capable of producing great physical,,
Frandes,/ˈfɾã.des/,Flanders (a county northwestern Europe),,
fror,/ˈfɾoɾ/,"Alternative form of flor
13th century C.E.,  Alfonso X of Castile,  Cantigas de Santa Maria, , E codex, cantiga 10 (facsimile):
Roſa das roſas / ⁊ fror das frores.
Rose of roses; / And flower of flowers.",,
frume,/ˈfɾu.me/,"river, frume jordanRiver Jordan",,
fugir,/fu.ˈd͡ʒiɾ/,"to flee; to run away, 13th century C.E.,  Alfonso X",,
fẽestra,/fẽˈɛs̺tɾa/,"window, 13th century C.E.,  Alfonso X of Castile, ",,
fẽo,/ˈfẽ.o/,hay,,
Galiza,/ɡa.ˈli.d͡za/,"(Kingdom of) Galicia., 1525-1526, Cancioneiro da Biblioteca",,
galỹa,/ɡa.ˈli.ɲa/,"hen, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
garça,/ˈɡaɾ.t͡sa/,"heron, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
genrro,/ˈd͡ʒẽ.ro/,son-in-law,,
gouçoso,/ɡow.ˈt͡so.zo/,joyful,,
goyo,/ˈɡoj.o/,"(Galicia) joy, delight, 13th century C.E.,  Alfonso",,
goyvo,/ˈɡoj.βo/,(Portugal) Alternative form of goyo,,
grannon,/ɡɾa.ˈɲõ/,"beard and moustache hair
13th century C.E.,  Alfonso X of Castile,  Cantigas de Santa Maria, , E codex, cantiga 305 (facsimile):
⁊ o cãbiador cõ ſanna depenaua ſeus grannões.
And the moneylender angrily plucked his beard.",,
gris,/ˈɡɾis̺/,grey (having a colour between white and black),,
guerra,/ˈɡɛ.ra/,war,,
Guimarães,/ɡi.ma.ˈɾã.es/,"A city in northern Portugal, 13th century C.E.,  Alfonso",,
gãado,/ɡãˈado/,livestock,,
gẽollo,/d͡ʒẽˈoʎo/,knee,,
haver,/aˈβeɾ/,"to have, Pedro ha dous pees.Pedro has two feet., to",,
hermida,/eɾ.ˈmi.da/,"hermitage, an isolated chapel, shrine or other sanctuary,",,
illa,/ˈi.ʎa/,"Alternative form of inssoa, 1344, Pedro Afonso, Count",,
infante,/ĩ.ˈfan.te/,"(rare) child, prince, infante, 13th century C.E., ",,
infançon,/ĩ.fã.ˈt͡sõ/,"a noble ranked below a ricome and above a cavaleiro
13th century C.E.,  Alfonso X of Castile,  Cantigas de Santa Maria, , E codex, cantiga 55 (facsimile):
⁊ cuidaron que fill era dinfançon ou dinfançõa
and they thought that he might be the son of an infançon or of an infançon’s wife",,
inssoa,/ˈĩ.so.a/,"island, 13th century C.E.,  Alfonso X of Castile, ",,
irmão,/iɾ.ˈmã.o/,"brother, 13th century C.E.,  Alfonso X of Castile,",,
janella,/d͡ʒa.ˈnɛ.la/,"window, 1280, Parchment No. 160 from the Chelas Monastery:[1][2],",,
janeyro,/d͡ʒaˈnejɾo/,"January, 1525-1526, Cancioneiro da Biblioteca Nacional,",,
jardin,/d͡ʒaɾˈdĩ/,"garden, (figuratively, Christianity) Heaven, 13th century",,
jogar,/d͡ʒoˈɡaɾ/,"to play, 13th century C.E.,  Alfonso X of Castile,",,
jograr,/d͡ʒo.ˈɡɾaɾ/,"minstrel, a non-noble troubadour, 13th century C.E.,",,
joves,/ˈd͡ʒɔ.βes̺/,(Galicia) Thursday,,
judeu,/d͡ʒuˈdew/,"Jew, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
julio,/ˈd͡ʒu.ljo/,July,,
junio,/ˈd͡ʒu.njo/,"June, 1214, The will of King Afonso II of Portugal,",,
ladron,/laˈdɾõ/,"thief, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
lançar,/lãˈt͡saɾ/,"to throw, 13th century C.E.,  Alfonso X of Castile,",,
lealdade,/le.al.ˈda.de/,loyalty,,
ledaỹa,/le.da.ˈi.ɲa/,litany,,
lediça,/leˈdit͡sa/,"Great joy; pleasure., 13th century C.E.,  Alfonso X",,
ledo,/ˈlɛ.do/,"happy, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
leenda,/le.ˈẽ.da/,an hagiographic work (biography of a Christian saint),,
Leirẽa,/lej.ˈɾẽ.a/,"A village in central Portugal
13th century C.E.,  Alfonso X of Castile,  Cantigas de Santa Maria, , E codex, cantiga 237 (facsimile):
E foẏa Enton acalçar camĩo de Leirẽa
And he went reach her on the way to Leiria.",,
leito,/ˈlej.to/,"bed, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
leixar,/lejˈʃaɾ/,"to leave, 1525-1526, Cancioneiro da Biblioteca Nacional,",,
lenguage,/lẽˈɡwa.d͡ʒe/,"language, Romance language",,
Leon,/le.ˈõ/,"(Kingdom of) León, 13th century C.E.,  Alfonso X of",,
ler,/ˈleɾ/,"sea, beach, shore, 13th century, Cancioneiro da Biblioteca",,
levar,/le.ˈβaɾ/,"to take (to carry to a particular destination), 13th",,
Lisbõa,/lis.ˈbõ.a/,"A city in central Portugal., 13th century C.E.,  Alfonso",,
livrar,/li.ˈβɾaɾ/,"to acquit (to free from guilt), 13th century C.E.,",,
lixoso,/li.ˈʃo.zo/,"dirty, unclean, 13th century C.E.,  Alfonso X of Castile,",,
loar,/lo.ˈaɾ/,"to praise, 13th century C.E.,  Alfonso X of Castile,",,
logo,/ˈlɔ.ɡo/,"soon, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
loor,/lo.ˈoɾ/,"praise, worship (devotion to a deity), 13th century",,
louar,/low.ˈaɾ/,Alternative form of loar,,
louvar,/low.ˈβaɾ/,Alternative form of loar,,
louvor,/low.ˈβoɾ/,Alternative form of loor,,
loução,/low.ˈt͡sã.o/,"elegant (characterised by or exhibiting elegance),",,
lãa,/ˈlã.a/,"wool, fleece, 13th century C.E.,  Alfonso X of Castile,",,
lũa,/ˈlũ.a/,"The Moon., 13th century C.E.,  Alfonso X of Castile,",,
lũes,/ˈlũ.es̺/,"(Galicia) Monday, 13th century, Cancioneiro da Biblioteca",,
lỹo,/ˈli.ɲo/,"flax, linen, 13th century C.E.,  Alfonso X of Castile,",,
madre,/ˈmadɾe/,"mother, 13th century C.E.,  Alfonso X of Castile, ",,
mal,/ˈmal/,badly,,
mannãa,/ma.ˈɲã.a/,"morning, 13th century C.E.,  Alfonso X of Castile,",,
mar,/ˈmaɾ/,"sea, 13th century, Vindel manuscript, Martín Codax,",,
marido,/maˈɾi.do/,"husband, 13th century C.E.,  Alfonso X of Castile,",,
martes,/ˈmaɾ.tes̺/,"(Galicia) Tuesday, 13th century, Cancioneiro da Biblioteca",,
março,/ˈmaɾ.t͡so/,"March, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
mayo,/ˈmajo/,"May, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
maçãa,/ma.ˈt͡sã.a/,"apple (fruit), 13th century C.E.,  Alfonso X of Castile,",,
medes,/me.ˈdes̺/,same (not different; not another),,
meestre,/me.ˈes.tɾe/,master,,
meezinna,/meeˈd͡zi.ɲa/,"remedy, medicine, 13th century C.E.,  Alfonso X of",,
mel,/ˈmɛl/,"honey, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
mensonha,/mẽˈso.ɲa/,"a lie, an intentionally false statement",,
menỹo,/me.ˈni.ɲo/,"boy (young male human), 13th century C.E.,  Alfonso",,
mercores,/ˈmɛɾ.ko.ɾes̺/,"(Galicia) Wednesday, 13th century C.E.,  Alfonso X",,
milgrãada,/mil.ɡɾã.ˈa.da/,pomegranate,,
millo,/ˈmi.ʎo/,millet (a group of various types of grass or its grains),,
miragre,/mi.ˈɾa.ɡɾe/,"miracle, 13th century C.E.,  Alfonso X of Castile,",,
missa,/ˈmi.s̺a/,"(Christianity) mass (religious service), 13th century",,
moleira,/mo.ˈlej.ɾa/,"the top of the head, 13th century C.E.,  Alfonso X",,
moller,/moˈʎɛɾ/,"woman, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
Moura,/ˈmow.ɾa/,"A city in southern Portugal., 13th century C.E.,  Alfonso",,
mua,/ˈmu.a/,"mule (female), 1525-1526, Cancioneiro da Biblioteca",,
mui,/ˈmuj/,"very, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
mur,/ˈmuɾ/,"A mouse or rat, 13th century C.E.,  Alfonso X of Castile,",,
mão,/ˈmã.o/,"hand, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
mãy,/ˈmãj/,"(hypocoristic, usually childish) mummy, mother, 1525-1526,",,
mõeda,/mõ.ˈe.da/,"coin, money",,
mõesteiro,/mõ.es.ˈtej.ɾo/,"monastery, 13th century C.E.,  Alfonso X of Castile,",,
mẽaça,/mẽ.ˈa.t͡sa/,threat,,
mẽaçar,/mẽ.a.ˈt͡saɾ/,Alternative form of amẽaçar,,
nacer,/naˈt͡seɾ/,"to be born, 13th century C.E.,  Alfonso X of Castile,",,
nada,/ˈnada/,"(indefinite) nothing (not any thing; no thing), 13th",,
nascer,/nas̺ˈt͡seɾ/,Alternative form of nacer,,
negro,/ˈne.ɡɾo/,"black, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
nembrar,/nemˈbɾaɾ/,"to remember, 13th century, Cancioneiro da Ajuda, Nuno",,
nemigalla,/nemiˈɡaʎa/,"absolutely nothing, 13th century C.E.,  Alfonso X of",,
nen,/ˈnẽ/,"not even (introduces an emphatic negation or exclusion),",,
nen,/ˈnẽ/,"nor (introduces each except the first term of a series,",,
nengun,/nẽˈɡũ/,Alternative form of niun,,
nenllur,/nẽ.ˈʎuɾ/,"nowhere (in no place), 13th century C.E.,  Alfonso",,
Nero,/ˈnɛ.ɾo/,"Nero (Roman emperor), 13th century C.E.,  Alfonso X",,
niun,/ni.ˈũ/,"no, none, 13th century C.E.,  Alfonso X of Castile,",,
noite,/ˈnoj.te/,"night, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
nome,/ˈnome/,"name, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
non,/ˈnõ/,"no, not, 13th century C.E.,  Alfonso X of Castile,",,
nostro,/ˈnɔs̺.tɾo/,"(formal, Christianity) First-person  possessive pronoun.",,
novembro,/noˈβembɾo/,November,,
nozer,/no.ˈd͡zeɾ/,Alternative form of nozir,,
nozir,/no.ˈd͡ziɾ/,"to harm, damage, 13th century C.E.,  Alfonso X of Castile,",,
nuve,/ˈnu.βe/,"cloud, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
nuzer,/nu.ˈd͡zeɾ/,Alternative form of nozir,,
nuzir,/nu.ˈd͡ziɾ/,Alternative form of nozir,,
o,/o/," the (masculine singular definite article), 13th Century",,
oge,/ˈod͡ʒe/,"today, 13th century C.E.,  Alfonso X of Castile,  Cantigas",,
ollo,/ˈoʎo/,"eye, 13th century, Cancioneiro da Ajuda, João Garcia",,
omagen,/oˈmad͡ʒẽ/,"an icon (religious painting), 13th century C.E.,  Alfonso",,
ome,/ˈɔ.me/,"man (male adult human being), 13th century C.E.,  Alfonso",,
omẽe,/ˈɔ.mẽ.e/,Alternative form of ome,,
onda,/ˈon.da/,"wave, 13th century, Vindel manuscript, Martín Codax,",,
oonte,/oˈõ.te/,"yesterday, 1525-1526, Cancioneiro da Biblioteca Nacional,",,
orjo,/ˈoɾ.d͡ʒo/,"barley, 13th century C.E.,  Alfonso X of Castile, ",,
orreo,/ˈo.re.o/,"a granary placed on top of pillars, 13th century C.E.,",,
orto,/ˈɔɾ.to/,"garden, 13th century C.E.,  Alfonso X of Castile, ",,
ouir,/owˈiɾ/,to hear,,
ourivez,/ow.ˈɾi.βet͡s/,goldsmith (craftsman who makes things out of gold),,
ouro,/ˈow.ɾo/,"gold (as mineral or metal), 13th century C.E.,  Alfonso",,
ouvydo,/ow.ˈβi.do/,Alternative form of oydo,,
ouvydo,/ow.ˈβi.do/,past participle of ouvyr,,
ouvyr,/owˈβiɾ/,"Alternative form of ouir
1525-1526, Cancioneiro da Biblioteca Nacional, Martim Peres Alvim, B 1053: Mais desguisadamente mi ven mal (facsimile)
Tan muyto ben ouuy de uos dizer
I heard a lot of good things about you",,
oydo,/o.ˈi.do/,"ear, 14th century, Cancioneiro da Biblioteca Nacional,",,
